equip_id,name,name1,fuzhi,type,equip_position,quality,equip_attacktype,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,camp_addition,camp,icon,intr,shopclass,shopweight,price1,price2,price3,advanceid,t_sign
60640010,华丽皮靴,皮甲战靴2,641,6,4,1,2,1,240,2,15,20,40,0,0,0,0,0,0,99,11870,0,0,elogo60640010.png,一件制作十分华丽的皮靴。,2,6,225000,5400,450,0,0
60620020,贵族皮盔,皮甲头盔3空,622,6,2,2,2,1,280,2,20,19,200,0,0,0,0,0,0,99,20600,0,0,elogo60620020.png,贵族经常穿戴的护具。,3,6,400000,9600,800,0,0
60620021,贵族皮盔,皮甲头盔3水,622,6,2,2,2,1,280,2,20,19,200,0,0,0,0,0,0,99,20600,3000,1,elogo60620020.png,贵族经常穿戴的护具。,3,1,400000,9600,800,0,0
60620022,贵族皮盔,皮甲头盔3火,622,6,2,2,2,1,280,2,20,19,200,0,0,0,0,0,0,99,20600,3000,2,elogo60620020.png,贵族经常穿戴的护具。,3,1,400000,9600,800,0,0
60620023,贵族皮盔,皮甲头盔3雷,622,6,2,2,2,1,280,2,20,19,200,0,0,0,0,0,0,99,20600,3000,3,elogo60620020.png,贵族经常穿戴的护具。,3,1,400000,9600,800,0,0
60620024,贵族皮盔,皮甲头盔3土,622,6,2,2,2,1,280,2,20,19,200,0,0,0,0,0,0,99,20600,3000,4,elogo60620020.png,贵族经常穿戴的护具。,3,1,400000,9600,800,0,0
60620025,贵族皮盔,皮甲头盔3光,622,6,2,2,2,1,280,2,20,19,200,0,0,0,0,0,0,99,20600,3000,5,elogo60620020.png,贵族经常穿戴的护具。,3,1,400000,9600,800,0,0
60620026,贵族皮盔,皮甲头盔3暗,622,6,2,2,2,1,280,2,20,19,200,0,0,0,0,0,0,99,20600,3000,6,elogo60620020.png,贵族经常穿戴的护具。,3,1,400000,9600,800,0,0
60630020,贵族皮甲,皮甲战甲3空,632,6,3,2,2,3,40,20,50,0,0,0,0,0,0,0,0,99,20300,0,0,elogo60630020.png,贵族经常穿戴的护具。,3,6,390000,9360,780,0,0
60630021,贵族皮甲,皮甲战甲3水,632,6,3,2,2,3,40,20,50,0,0,0,0,0,0,0,0,99,20300,3000,1,elogo60630020.png,贵族经常穿戴的护具。,3,1,390000,9360,780,0,0
60630022,贵族皮甲,皮甲战甲3火,632,6,3,2,2,3,40,20,50,0,0,0,0,0,0,0,0,99,20300,3000,2,elogo60630020.png,贵族经常穿戴的护具。,3,1,390000,9360,780,0,0
60630023,贵族皮甲,皮甲战甲3雷,632,6,3,2,2,3,40,20,50,0,0,0,0,0,0,0,0,99,20300,3000,3,elogo60630020.png,贵族经常穿戴的护具。,3,1,390000,9360,780,0,0
60630024,贵族皮甲,皮甲战甲3土,632,6,3,2,2,3,40,20,50,0,0,0,0,0,0,0,0,99,20300,3000,4,elogo60630020.png,贵族经常穿戴的护具。,3,1,390000,9360,780,0,0
60630025,贵族皮甲,皮甲战甲3光,632,6,3,2,2,3,40,20,50,0,0,0,0,0,0,0,0,99,20300,3000,5,elogo60630020.png,贵族经常穿戴的护具。,3,1,390000,9360,780,0,0
60630026,贵族皮甲,皮甲战甲3暗,632,6,3,2,2,3,40,20,50,0,0,0,0,0,0,0,0,99,20300,3000,6,elogo60630020.png,贵族经常穿戴的护具。,3,1,390000,9360,780,0,0
60640020,贵族皮靴,皮甲战靴3空,642,6,4,2,2,1,500,2,20,20,80,0,0,0,0,0,0,99,20440,0,0,elogo60640020.png,贵族经常穿戴的护具。,3,6,395000,9480,790,0,0
60640021,贵族皮靴,皮甲战靴3水,642,6,4,2,2,1,500,2,20,20,80,0,0,0,0,0,0,99,20440,3000,1,elogo60640020.png,贵族经常穿戴的护具。,3,1,395000,9480,790,0,0
60640022,贵族皮靴,皮甲战靴3火,642,6,4,2,2,1,500,2,20,20,80,0,0,0,0,0,0,99,20440,3000,2,elogo60640020.png,贵族经常穿戴的护具。,3,1,395000,9480,790,0,0
60640023,贵族皮靴,皮甲战靴3雷,642,6,4,2,2,1,500,2,20,20,80,0,0,0,0,0,0,99,20440,3000,3,elogo60640020.png,贵族经常穿戴的护具。,3,1,395000,9480,790,0,0
60640024,贵族皮靴,皮甲战靴3土,642,6,4,2,2,1,500,2,20,20,80,0,0,0,0,0,0,99,20440,3000,4,elogo60640020.png,贵族经常穿戴的护具。,3,1,395000,9480,790,0,0
60640025,贵族皮靴,皮甲战靴3光,642,6,4,2,2,1,500,2,20,20,80,0,0,0,0,0,0,99,20440,3000,5,elogo60640020.png,贵族经常穿戴的护具。,3,1,395000,9480,790,0,0
60640026,贵族皮靴,皮甲战靴3暗,642,6,4,2,2,1,500,2,20,20,80,0,0,0,0,0,0,99,20440,3000,6,elogo60640020.png,贵族经常穿戴的护具。,3,1,395000,9480,790,0,0
60620030,勇士皮盔,皮甲头盔4空,623,6,2,3,2,1,650,2,70,19,300,0,0,0,0,0,0,99,50300,0,0,elogo60620030.png,一件极其坚韧的护具，勇士们的最爱。,4,6,1140000,27360,2280,0,0
60620031,勇士皮盔,皮甲头盔4水,623,6,2,3,2,1,650,2,70,19,300,0,0,0,0,0,0,99,50300,3000,1,elogo60620030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1140000,27360,2280,0,0
60620032,勇士皮盔,皮甲头盔4火,623,6,2,3,2,1,650,2,70,19,300,0,0,0,0,0,0,99,50300,3000,2,elogo60620030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1140000,27360,2280,0,0
60620033,勇士皮盔,皮甲头盔4雷,623,6,2,3,2,1,650,2,70,19,300,0,0,0,0,0,0,99,50300,3000,3,elogo60620030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1140000,27360,2280,0,0
60620034,勇士皮盔,皮甲头盔4土,623,6,2,3,2,1,650,2,70,19,300,0,0,0,0,0,0,99,50300,3000,4,elogo60620030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1140000,27360,2280,0,0
60620035,勇士皮盔,皮甲头盔4光,623,6,2,3,2,1,650,2,70,19,300,0,0,0,0,0,0,99,50300,3000,5,elogo60620030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1140000,27360,2280,0,0
60620036,勇士皮盔,皮甲头盔4暗,623,6,2,3,2,1,650,2,70,19,300,0,0,0,0,0,0,99,50300,3000,6,elogo60620030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1140000,27360,2280,0,0
60630030,勇士之甲,皮甲战甲4空,633,6,3,3,2,3,70,6,200,20,80,0,0,0,0,0,0,99,50040,0,0,elogo60630030.png,一件极其坚韧的护具，勇士们的最爱。,4,6,1135000,27240,2270,0,0
60630031,勇士之甲,皮甲战甲4水,633,6,3,3,2,3,70,6,200,20,80,0,0,0,0,0,0,99,50040,3000,1,elogo60630030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1135000,27240,2270,0,0
60630032,勇士之甲,皮甲战甲4火,633,6,3,3,2,3,70,6,200,20,80,0,0,0,0,0,0,99,50040,3000,2,elogo60630030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1135000,27240,2270,0,0
60630033,勇士之甲,皮甲战甲4雷,633,6,3,3,2,3,70,6,200,20,80,0,0,0,0,0,0,99,50040,3000,3,elogo60630030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1135000,27240,2270,0,0
60630034,勇士之甲,皮甲战甲4土,633,6,3,3,2,3,70,6,200,20,80,0,0,0,0,0,0,99,50040,3000,4,elogo60630030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1135000,27240,2270,0,0
60630035,勇士之甲,皮甲战甲4光,633,6,3,3,2,3,70,6,200,20,80,0,0,0,0,0,0,99,50040,3000,5,elogo60630030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1135000,27240,2270,0,0
60630036,勇士之甲,皮甲战甲4暗,633,6,3,3,2,3,70,6,200,20,80,0,0,0,0,0,0,99,50040,3000,6,elogo60630030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1135000,27240,2270,0,0
60640030,勇士皮靴,皮甲战靴4空,643,6,4,3,2,1,1300,2,50,20,140,0,0,0,0,0,0,99,50580,0,0,elogo60640030.png,一件极其坚韧的护具，勇士们的最爱。,4,6,1150000,27600,2300,0,0
60640031,勇士皮靴,皮甲战靴4水,643,6,4,3,2,1,1300,2,50,20,140,0,0,0,0,0,0,99,50580,3000,1,elogo60640030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1150000,27600,2300,0,0
60640032,勇士皮靴,皮甲战靴4火,643,6,4,3,2,1,1300,2,50,20,140,0,0,0,0,0,0,99,50580,3000,2,elogo60640030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1150000,27600,2300,0,0
60640033,勇士皮靴,皮甲战靴4雷,643,6,4,3,2,1,1300,2,50,20,140,0,0,0,0,0,0,99,50580,3000,3,elogo60640030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1150000,27600,2300,0,0
60640034,勇士皮靴,皮甲战靴4土,643,6,4,3,2,1,1300,2,50,20,140,0,0,0,0,0,0,99,50580,3000,4,elogo60640030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1150000,27600,2300,0,0
60640035,勇士皮靴,皮甲战靴4光,643,6,4,3,2,1,1300,2,50,20,140,0,0,0,0,0,0,99,50580,3000,5,elogo60640030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1150000,27600,2300,0,0
60640036,勇士皮靴,皮甲战靴4暗,643,6,4,3,2,1,1300,2,50,20,140,0,0,0,0,0,0,99,50580,3000,6,elogo60640030.png,一件极其坚韧的护具，勇士们的最爱。,4,1,1150000,27600,2300,0,0
60620040,骑士皮盔,皮甲头盔5空,624,6,2,4,2,1,1350,2,130,19,400,0,0,0,0,0,0,99,90300,0,0,elogo60620040.png,流通于骑士之间的常见经典的皮制护具。,5,6,2030000,48720,4060,0,0
60620041,骑士皮盔,皮甲头盔5水,624,6,2,4,2,1,1350,2,130,19,400,0,0,0,0,0,0,99,90300,3000,1,elogo60620040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2030000,48720,4060,0,0
60620042,骑士皮盔,皮甲头盔5火,624,6,2,4,2,1,1350,2,130,19,400,0,0,0,0,0,0,99,90300,3000,2,elogo60620040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2030000,48720,4060,0,0
60620043,骑士皮盔,皮甲头盔5雷,624,6,2,4,2,1,1350,2,130,19,400,0,0,0,0,0,0,99,90300,3000,3,elogo60620040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2030000,48720,4060,0,0
60620044,骑士皮盔,皮甲头盔5土,624,6,2,4,2,1,1350,2,130,19,400,0,0,0,0,0,0,99,90300,3000,4,elogo60620040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2030000,48720,4060,0,0
60620045,骑士皮盔,皮甲头盔5光,624,6,2,4,2,1,1350,2,130,19,400,0,0,0,0,0,0,99,90300,3000,5,elogo60620040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2030000,48720,4060,0,0
60620046,骑士皮盔,皮甲头盔5暗,624,6,2,4,2,1,1350,2,130,19,400,0,0,0,0,0,0,99,90300,3000,6,elogo60620040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2030000,48720,4060,0,0
60630040,骑士之甲,皮甲战甲5空,634,6,3,4,2,3,125,6,400,20,80,0,0,0,0,0,0,99,90140,0,0,elogo60630040.png,流通于骑士之间的常见经典的皮制护具。,5,6,2035000,48840,4070,0,0
60630041,骑士之甲,皮甲战甲5水,634,6,3,4,2,3,125,6,400,20,80,0,0,0,0,0,0,99,90140,3000,1,elogo60630040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2035000,48840,4070,0,0
60630042,骑士之甲,皮甲战甲5火,634,6,3,4,2,3,125,6,400,20,80,0,0,0,0,0,0,99,90140,3000,2,elogo60630040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2035000,48840,4070,0,0
60630043,骑士之甲,皮甲战甲5雷,634,6,3,4,2,3,125,6,400,20,80,0,0,0,0,0,0,99,90140,3000,3,elogo60630040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2035000,48840,4070,0,0
60630044,骑士之甲,皮甲战甲5土,634,6,3,4,2,3,125,6,400,20,80,0,0,0,0,0,0,99,90140,3000,4,elogo60630040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2035000,48840,4070,0,0
60630045,骑士之甲,皮甲战甲5光,634,6,3,4,2,3,125,6,400,20,80,0,0,0,0,0,0,99,90140,3000,5,elogo60630040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2035000,48840,4070,0,0
60630046,骑士之甲,皮甲战甲5暗,634,6,3,4,2,3,125,6,400,20,80,0,0,0,0,0,0,99,90140,3000,6,elogo60630040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2035000,48840,4070,0,0
60640040,骑士皮靴,皮甲战靴5空,644,6,4,4,2,1,2400,2,80,20,300,0,0,0,0,0,0,99,90520,0,0,elogo60640040.png,流通于骑士之间的常见经典的皮制护具。,5,6,2040000,48960,4080,0,0
60640041,骑士皮靴,皮甲战靴5水,644,6,4,4,2,1,2400,2,80,20,300,0,0,0,0,0,0,99,90520,3000,1,elogo60640040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2040000,48960,4080,0,0
60640042,骑士皮靴,皮甲战靴5火,644,6,4,4,2,1,2400,2,80,20,300,0,0,0,0,0,0,99,90520,3000,2,elogo60640040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2040000,48960,4080,0,0
60640043,骑士皮靴,皮甲战靴5雷,644,6,4,4,2,1,2400,2,80,20,300,0,0,0,0,0,0,99,90520,3000,3,elogo60640040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2040000,48960,4080,0,0
60640044,骑士皮靴,皮甲战靴5土,644,6,4,4,2,1,2400,2,80,20,300,0,0,0,0,0,0,99,90520,3000,4,elogo60640040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2040000,48960,4080,0,0
60640045,骑士皮靴,皮甲战靴5光,644,6,4,4,2,1,2400,2,80,20,300,0,0,0,0,0,0,99,90520,3000,5,elogo60640040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2040000,48960,4080,0,0
60640046,骑士皮靴,皮甲战靴5暗,644,6,4,4,2,1,2400,2,80,20,300,0,0,0,0,0,0,99,90520,3000,6,elogo60640040.png,流通于骑士之间的常见经典的皮制护具。,5,1,2040000,48960,4080,0,0
60620050,迅风皮盔,皮甲头盔6空,625,6,2,5,2,1,2000,2,200,3,50,19,400,0,0,0,0,99,152200,0,0,elogo60620050.png,穿戴之后，划过空气，声音如同风啸。,6,6,3345000,80280,6690,0,0
60620051,迅风皮盔,皮甲头盔6水,625,6,2,5,2,1,2000,2,200,3,50,19,400,0,0,0,0,99,152200,3000,1,elogo60620050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3345000,80280,6690,0,0
60620052,迅风皮盔,皮甲头盔6火,625,6,2,5,2,1,2000,2,200,3,50,19,400,0,0,0,0,99,152200,3000,2,elogo60620050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3345000,80280,6690,0,0
60620053,迅风皮盔,皮甲头盔6雷,625,6,2,5,2,1,2000,2,200,3,50,19,400,0,0,0,0,99,152200,3000,3,elogo60620050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3345000,80280,6690,0,0
60620054,迅风皮盔,皮甲头盔6土,625,6,2,5,2,1,2000,2,200,3,50,19,400,0,0,0,0,99,152200,3000,4,elogo60620050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3345000,80280,6690,0,0
60620055,迅风皮盔,皮甲头盔6光,625,6,2,5,2,1,2000,2,200,3,50,19,400,0,0,0,0,99,152200,3000,5,elogo60620050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3345000,80280,6690,0,0
60620056,迅风皮盔,皮甲头盔6暗,625,6,2,5,2,1,2000,2,200,3,50,19,400,0,0,0,0,99,152200,3000,6,elogo60620050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3345000,80280,6690,0,0
60630050,迅风皮甲,皮甲战甲6空,635,6,3,5,2,3,230,6,500,20,250,0,0,0,0,0,0,99,152300,0,0,elogo60630050.png,穿戴之后，划过空气，声音如同风啸。,6,6,3365000,80760,6730,0,0
60630051,迅风皮甲,皮甲战甲6水,635,6,3,5,2,3,230,6,500,20,250,0,0,0,0,0,0,99,152300,3000,1,elogo60630050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3365000,80760,6730,0,0
60630052,迅风皮甲,皮甲战甲6火,635,6,3,5,2,3,230,6,500,20,250,0,0,0,0,0,0,99,152300,3000,2,elogo60630050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3365000,80760,6730,0,0
60630053,迅风皮甲,皮甲战甲6雷,635,6,3,5,2,3,230,6,500,20,250,0,0,0,0,0,0,99,152300,3000,3,elogo60630050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3365000,80760,6730,0,0
60630054,迅风皮甲,皮甲战甲6土,635,6,3,5,2,3,230,6,500,20,250,0,0,0,0,0,0,99,152300,3000,4,elogo60630050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3365000,80760,6730,0,0
60630055,迅风皮甲,皮甲战甲6光,635,6,3,5,2,3,230,6,500,20,250,0,0,0,0,0,0,99,152300,3000,5,elogo60630050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3365000,80760,6730,0,0
60630056,迅风皮甲,皮甲战甲6暗,635,6,3,5,2,3,230,6,500,20,250,0,0,0,0,0,0,99,152300,3000,6,elogo60630050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3365000,80760,6730,0,0
60640050,迅风战靴,皮甲战靴6空,645,6,4,5,2,1,4600,2,120,20,400,0,0,0,0,0,0,99,153500,0,0,elogo60640050.png,穿戴之后，划过空气，声音如同风啸。,6,6,3380000,81120,6760,0,0
60640051,迅风战靴,皮甲战靴6水,645,6,4,5,2,1,4600,2,120,20,400,0,0,0,0,0,0,99,153500,3000,1,elogo60640050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3380000,81120,6760,0,0
60640052,迅风战靴,皮甲战靴6火,645,6,4,5,2,1,4600,2,120,20,400,0,0,0,0,0,0,99,153500,3000,2,elogo60640050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3380000,81120,6760,0,0
60640053,迅风战靴,皮甲战靴6雷,645,6,4,5,2,1,4600,2,120,20,400,0,0,0,0,0,0,99,153500,3000,3,elogo60640050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3380000,81120,6760,0,0
60640054,迅风战靴,皮甲战靴6土,645,6,4,5,2,1,4600,2,120,20,400,0,0,0,0,0,0,99,153500,3000,4,elogo60640050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3380000,81120,6760,0,0
60640055,迅风战靴,皮甲战靴6光,645,6,4,5,2,1,4600,2,120,20,400,0,0,0,0,0,0,99,153500,3000,5,elogo60640050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3380000,81120,6760,0,0
60640056,迅风战靴,皮甲战靴6暗,645,6,4,5,2,1,4600,2,120,20,400,0,0,0,0,0,0,99,153500,3000,6,elogo60640050.png,穿戴之后，划过空气，声音如同风啸。,6,1,3380000,81120,6760,0,0
60620060,破空皮盔,皮甲头盔7空,626,6,2,6,2,1,3100,2,420,3,80,19,500,0,0,0,0,99,273200,0,0,elogo60620060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,6,5875000,141000,11750,0,0
60620061,破空皮盔,皮甲头盔7水,626,6,2,6,2,1,3100,2,420,3,80,19,500,0,0,0,0,99,273200,3000,1,elogo60620060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5875000,141000,11750,0,0
60620062,破空皮盔,皮甲头盔7火,626,6,2,6,2,1,3100,2,420,3,80,19,500,0,0,0,0,99,273200,3000,2,elogo60620060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5875000,141000,11750,0,0
60620063,破空皮盔,皮甲头盔7雷,626,6,2,6,2,1,3100,2,420,3,80,19,500,0,0,0,0,99,273200,3000,3,elogo60620060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5875000,141000,11750,0,0
60620064,破空皮盔,皮甲头盔7土,626,6,2,6,2,1,3100,2,420,3,80,19,500,0,0,0,0,99,273200,3000,4,elogo60620060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5875000,141000,11750,0,0
60620065,破空皮盔,皮甲头盔7光,626,6,2,6,2,1,3100,2,420,3,80,19,500,0,0,0,0,99,273200,3000,5,elogo60620060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5875000,141000,11750,0,0
60620066,破空皮盔,皮甲头盔7暗,626,6,2,6,2,1,3100,2,420,3,80,19,500,0,0,0,0,99,273200,3000,6,elogo60620060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5875000,141000,11750,0,0
60630060,破空皮甲,皮甲战甲7空,636,6,3,6,2,3,410,6,1000,20,250,0,0,0,0,0,0,99,272100,0,0,elogo60630060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,6,5870000,140880,11740,0,0
60630061,破空皮甲,皮甲战甲7水,636,6,3,6,2,3,410,6,1000,20,250,0,0,0,0,0,0,99,272100,3000,1,elogo60630060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5870000,140880,11740,0,0
60630062,破空皮甲,皮甲战甲7火,636,6,3,6,2,3,410,6,1000,20,250,0,0,0,0,0,0,99,272100,3000,2,elogo60630060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5870000,140880,11740,0,0
60630063,破空皮甲,皮甲战甲7雷,636,6,3,6,2,3,410,6,1000,20,250,0,0,0,0,0,0,99,272100,3000,3,elogo60630060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5870000,140880,11740,0,0
60630064,破空皮甲,皮甲战甲7土,636,6,3,6,2,3,410,6,1000,20,250,0,0,0,0,0,0,99,272100,3000,4,elogo60630060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5870000,140880,11740,0,0
60630065,破空皮甲,皮甲战甲7光,636,6,3,6,2,3,410,6,1000,20,250,0,0,0,0,0,0,99,272100,3000,5,elogo60630060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5870000,140880,11740,0,0
60630066,破空皮甲,皮甲战甲7暗,636,6,3,6,2,3,410,6,1000,20,250,0,0,0,0,0,0,99,272100,3000,6,elogo60630060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5870000,140880,11740,0,0
60640060,破空战靴,皮甲战靴7空,646,6,4,6,2,1,9200,2,180,20,500,0,0,0,0,0,0,99,271000,0,0,elogo60640060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,6,5840000,140160,11680,0,0
60640061,破空战靴,皮甲战靴7水,646,6,4,6,2,1,9200,2,180,20,500,0,0,0,0,0,0,99,271000,3000,1,elogo60640060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5840000,140160,11680,0,0
60640062,破空战靴,皮甲战靴7火,646,6,4,6,2,1,9200,2,180,20,500,0,0,0,0,0,0,99,271000,3000,2,elogo60640060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5840000,140160,11680,0,0
60640063,破空战靴,皮甲战靴7雷,646,6,4,6,2,1,9200,2,180,20,500,0,0,0,0,0,0,99,271000,3000,3,elogo60640060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5840000,140160,11680,0,0
60640064,破空战靴,皮甲战靴7土,646,6,4,6,2,1,9200,2,180,20,500,0,0,0,0,0,0,99,271000,3000,4,elogo60640060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5840000,140160,11680,0,0
60640065,破空战靴,皮甲战靴7光,646,6,4,6,2,1,9200,2,180,20,500,0,0,0,0,0,0,99,271000,3000,5,elogo60640060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5840000,140160,11680,0,0
60640066,破空战靴,皮甲战靴7暗,646,6,4,6,2,1,9200,2,180,20,500,0,0,0,0,0,0,99,271000,3000,6,elogo60640060.png,轻便又迅捷，穿戴后丝毫不影响身法。,7,1,5840000,140160,11680,0,0
60620070,月影皮盔,皮甲头盔8空,627,6,2,7,2,1,6600,2,730,3,110,19,550,0,0,0,0,99,473600,0,0,elogo60620070.png,皎皎明月，刺绣于上。,8,6,9880000,237120,19760,0,0
60620071,月影皮盔,皮甲头盔8水,627,6,2,7,2,1,6600,2,730,3,110,19,550,0,0,0,0,99,473600,3000,1,elogo60620070.png,皎皎明月，刺绣于上。,8,1,9880000,237120,19760,0,0
60620072,月影皮盔,皮甲头盔8火,627,6,2,7,2,1,6600,2,730,3,110,19,550,0,0,0,0,99,473600,3000,2,elogo60620070.png,皎皎明月，刺绣于上。,8,1,9880000,237120,19760,0,0
60620073,月影皮盔,皮甲头盔8雷,627,6,2,7,2,1,6600,2,730,3,110,19,550,0,0,0,0,99,473600,3000,3,elogo60620070.png,皎皎明月，刺绣于上。,8,1,9880000,237120,19760,0,0
60620074,月影皮盔,皮甲头盔8土,627,6,2,7,2,1,6600,2,730,3,110,19,550,0,0,0,0,99,473600,3000,4,elogo60620070.png,皎皎明月，刺绣于上。,8,1,9880000,237120,19760,0,0
60620075,月影皮盔,皮甲头盔8光,627,6,2,7,2,1,6600,2,730,3,110,19,550,0,0,0,0,99,473600,3000,5,elogo60620070.png,皎皎明月，刺绣于上。,8,1,9880000,237120,19760,0,0
60620076,月影皮盔,皮甲头盔8暗,627,6,2,7,2,1,6600,2,730,3,110,19,550,0,0,0,0,99,473600,3000,6,elogo60620070.png,皎皎明月，刺绣于上。,8,1,9880000,237120,19760,0,0
60630070,月影皮甲,皮甲战甲8空,637,6,3,7,2,1,6800,3,550,6,1000,20,30,0,0,0,0,99,474400,0,0,elogo60630070.png,皎皎明月，刺绣于上。,8,6,9900000,237600,19800,0,0
60630071,月影皮甲,皮甲战甲8水,637,6,3,7,2,1,6800,3,550,6,1000,20,30,0,0,0,0,99,474400,3000,1,elogo60630070.png,皎皎明月，刺绣于上。,8,1,9900000,237600,19800,0,0
60630072,月影皮甲,皮甲战甲8火,637,6,3,7,2,1,6800,3,550,6,1000,20,30,0,0,0,0,99,474400,3000,2,elogo60630070.png,皎皎明月，刺绣于上。,8,1,9900000,237600,19800,0,0
60630073,月影皮甲,皮甲战甲8雷,637,6,3,7,2,1,6800,3,550,6,1000,20,30,0,0,0,0,99,474400,3000,3,elogo60630070.png,皎皎明月，刺绣于上。,8,1,9900000,237600,19800,0,0
60630074,月影皮甲,皮甲战甲8土,637,6,3,7,2,1,6800,3,550,6,1000,20,30,0,0,0,0,99,474400,3000,4,elogo60630070.png,皎皎明月，刺绣于上。,8,1,9900000,237600,19800,0,0
60630075,月影皮甲,皮甲战甲8光,637,6,3,7,2,1,6800,3,550,6,1000,20,30,0,0,0,0,99,474400,3000,5,elogo60630070.png,皎皎明月，刺绣于上。,8,1,9900000,237600,19800,0,0
60630076,月影皮甲,皮甲战甲8暗,637,6,3,7,2,1,6800,3,550,6,1000,20,30,0,0,0,0,99,474400,3000,6,elogo60630070.png,皎皎明月，刺绣于上。,8,1,9900000,237600,19800,0,0
60640070,月影皮靴,皮甲战靴8空,647,6,4,7,2,1,15500,2,330,6,200,20,600,0,0,0,0,99,471980,0,0,elogo60640070.png,皎皎明月，刺绣于上。,8,6,9850000,236400,19700,0,0
60640071,月影皮靴,皮甲战靴8水,647,6,4,7,2,1,15500,2,330,6,200,20,600,0,0,0,0,99,471980,3000,1,elogo60640070.png,皎皎明月，刺绣于上。,8,1,9850000,236400,19700,0,0
