order,id,lv,star,base_value1,base_value2,base_value3,base_value4,base_value5,strengthenneed,strengthennum,replace,skillid,back_item1,back_num1,back_item2,back_num2,back_item3,back_num3
718,103001,28,9,2980,20,3251,800,1680000,40000010,120,30020008,92300103,40000003,600,40000004,720,40000010,630
719,103001,29,9,3087,20,3367,800,1740000,40000010,120,30020008,92300103,40000003,600,40000004,720,40000010,750
720,103001,30,9,3193,20,3483,800,1800000,40000010,150,30020008,92300104,40000003,600,40000004,720,40000010,900
721,103002,1,4,116,0,29,0,60000,40000003,30,0,92300201,40000003,30,40000004,0,40000010,0
722,103002,2,4,232,0,58,0,120000,40000003,30,0,92300201,40000003,60,40000004,0,40000010,0
723,103002,3,4,348,0,87,0,180000,40000003,30,0,92300201,40000003,90,40000004,0,40000010,0
724,103002,4,4,464,0,116,0,240000,40000003,30,0,92300201,40000003,120,40000004,0,40000010,0
725,103002,5,5,580,0,145,0,300000,40000003,45,0,92300201,40000003,165,40000004,0,40000010,0
726,103002,6,5,696,0,174,0,360000,40000003,60,0,92300201,40000003,225,40000004,0,40000010,0
727,103002,7,5,812,0,203,0,420000,40000003,60,0,92300201,40000003,285,40000004,0,40000010,0
728,103002,8,5,929,0,232,0,480000,40000003,75,0,92300201,40000003,360,40000004,0,40000010,0
729,103002,9,5,1045,0,261,0,540000,40000003,90,0,92300201,40000003,450,40000004,0,40000010,0
730,103002,10,6,1161,0,290,0,600000,40000003,150,0,92300202,40000003,600,40000004,0,40000010,0
731,103002,11,6,1277,0,319,0,660000,40000004,30,0,92300202,40000003,600,40000004,30,40000010,0
732,103002,12,6,1393,0,348,0,720000,40000004,30,0,92300202,40000003,600,40000004,60,40000010,0
733,103002,13,6,1509,0,377,0,780000,40000004,45,0,92300202,40000003,600,40000004,105,40000010,0
734,103002,14,6,1625,0,406,0,840000,40000004,45,0,92300202,40000003,600,40000004,150,40000010,0
735,103002,15,7,1741,10,435,0,900000,40000004,60,0,92300202,40000003,600,40000004,210,40000010,0
736,103002,16,7,1858,10,464,0,960000,40000004,75,0,92300202,40000003,600,40000004,285,40000010,0
737,103002,17,7,1974,10,493,0,1020000,40000004,75,0,92300202,40000003,600,40000004,360,40000010,0
738,103002,18,7,2090,10,522,0,1080000,40000004,90,0,92300202,40000003,600,40000004,450,40000010,0
739,103002,19,7,2206,10,551,0,1140000,40000004,120,0,92300202,40000003,600,40000004,570,40000010,0
740,103002,20,8,2322,10,580,0,1200000,40000004,150,0,92300203,40000003,600,40000004,720,40000010,0
741,103002,21,8,2438,10,609,0,1260000,40000010,30,30020008,92300203,40000003,600,40000004,720,40000010,30
742,103002,22,8,2554,10,638,0,1320000,40000010,60,30020008,92300203,40000003,600,40000004,720,40000010,90
743,103002,23,8,2670,10,667,0,1380000,40000010,60,30020008,92300203,40000003,600,40000004,720,40000010,150
744,103002,24,8,2787,10,696,0,1440000,40000010,60,30020008,92300203,40000003,600,40000004,720,40000010,210
745,103002,25,9,2903,30,725,0,1500000,40000010,90,30020008,92300203,40000003,600,40000004,720,40000010,300
746,103002,26,9,3019,30,754,0,1560000,40000010,90,30020008,92300203,40000003,600,40000004,720,40000010,390
747,103002,27,9,3135,30,783,0,1620000,40000010,120,30020008,92300203,40000003,600,40000004,720,40000010,510
748,103002,28,9,3251,30,812,0,1680000,40000010,120,30020008,92300203,40000003,600,40000004,720,40000010,630
749,103002,29,9,3367,30,841,0,1740000,40000010,120,30020008,92300203,40000003,600,40000004,720,40000010,750
750,103002,30,9,3483,30,870,0,1800000,40000010,150,30020008,92300204,40000003,600,40000004,720,40000010,900
751,103003,1,4,116,0,19,0,60000,40000003,30,0,92300301,40000003,30,40000004,0,40000010,0
752,103003,2,4,232,0,38,0,120000,40000003,30,0,92300301,40000003,60,40000004,0,40000010,0
753,103003,3,4,348,0,58,0,180000,40000003,30,0,92300301,40000003,90,40000004,0,40000010,0
754,103003,4,4,464,0,77,0,240000,40000003,30,0,92300301,40000003,120,40000004,0,40000010,0
755,103003,5,5,580,0,96,0,300000,40000003,45,0,92300301,40000003,165,40000004,0,40000010,0
756,103003,6,5,696,0,116,0,360000,40000003,60,0,92300301,40000003,225,40000004,0,40000010,0
757,103003,7,5,812,0,135,0,420000,40000003,60,0,92300301,40000003,285,40000004,0,40000010,0
758,103003,8,5,929,0,154,0,480000,40000003,75,0,92300301,40000003,360,40000004,0,40000010,0
759,103003,9,5,1045,0,174,0,540000,40000003,90,0,92300301,40000003,450,40000004,0,40000010,0
760,103003,10,6,1161,0,193,0,600000,40000003,150,0,92300302,40000003,600,40000004,0,40000010,0
761,103003,11,6,1277,0,212,0,660000,40000004,30,0,92300302,40000003,600,40000004,30,40000010,0
762,103003,12,6,1393,0,232,0,720000,40000004,30,0,92300302,40000003,600,40000004,60,40000010,0
763,103003,13,6,1509,0,251,0,780000,40000004,45,0,92300302,40000003,600,40000004,105,40000010,0
764,103003,14,6,1625,0,270,0,840000,40000004,45,0,92300302,40000003,600,40000004,150,40000010,0
765,103003,15,7,1741,15,290,200,900000,40000004,60,0,92300302,40000003,600,40000004,210,40000010,0
766,103003,16,7,1858,15,309,200,960000,40000004,75,0,92300302,40000003,600,40000004,285,40000010,0
767,103003,17,7,1974,15,329,200,1020000,40000004,75,0,92300302,40000003,600,40000004,360,40000010,0
768,103003,18,7,2090,15,348,200,1080000,40000004,90,0,92300302,40000003,600,40000004,450,40000010,0
769,103003,19,7,2206,15,367,200,1140000,40000004,120,0,92300302,40000003,600,40000004,570,40000010,0
770,103003,20,8,2322,15,387,200,1200000,40000004,150,0,92300303,40000003,600,40000004,720,40000010,0
771,103003,21,8,2438,15,406,200,1260000,40000010,30,30020008,92300303,40000003,600,40000004,720,40000010,30
772,103003,22,8,2554,15,425,200,1320000,40000010,60,30020008,92300303,40000003,600,40000004,720,40000010,90
773,103003,23,8,2670,15,445,200,1380000,40000010,60,30020008,92300303,40000003,600,40000004,720,40000010,150
774,103003,24,8,2787,15,464,200,1440000,40000010,60,30020008,92300303,40000003,600,40000004,720,40000010,210
775,103003,25,9,2903,35,483,500,1500000,40000010,90,30020008,92300303,40000003,600,40000004,720,40000010,300
776,103003,26,9,3019,35,503,500,1560000,40000010,90,30020008,92300303,40000003,600,40000004,720,40000010,390
777,103003,27,9,3135,35,522,500,1620000,40000010,120,30020008,92300303,40000003,600,40000004,720,40000010,510
778,103003,28,9,3251,35,541,500,1680000,40000010,120,30020008,92300303,40000003,600,40000004,720,40000010,630
779,103003,29,9,3367,35,561,500,1740000,40000010,120,30020008,92300303,40000003,600,40000004,720,40000010,750
780,103003,30,9,3483,35,580,500,1800000,40000010,150,30020008,92300304,40000003,600,40000004,720,40000010,900
781,103004,1,4,87,0,48,0,60000,40000003,30,0,92300401,40000003,30,40000004,0,40000010,0
782,103004,2,4,174,0,96,0,120000,40000003,30,0,92300401,40000003,60,40000004,0,40000010,0
783,103004,3,4,261,0,145,0,180000,40000003,30,0,92300401,40000003,90,40000004,0,40000010,0
784,103004,4,4,348,0,193,0,240000,40000003,30,0,92300401,40000003,120,40000004,0,40000010,0
785,103004,5,5,435,0,241,0,300000,40000003,45,0,92300401,40000003,165,40000004,0,40000010,0
786,103004,6,5,522,0,290,0,360000,40000003,60,0,92300401,40000003,225,40000004,0,40000010,0
787,103004,7,5,609,0,338,0,420000,40000003,60,0,92300401,40000003,285,40000004,0,40000010,0
788,103004,8,5,696,0,387,0,480000,40000003,75,0,92300401,40000003,360,40000004,0,40000010,0
789,103004,9,5,783,0,435,0,540000,40000003,90,0,92300401,40000003,450,40000004,0,40000010,0
790,103004,10,6,870,0,483,0,600000,40000003,150,0,92300402,40000003,600,40000004,0,40000010,0
791,103004,11,6,958,0,532,0,660000,40000004,30,0,92300402,40000003,600,40000004,30,40000010,0
792,103004,12,6,1045,0,580,0,720000,40000004,30,0,92300402,40000003,600,40000004,60,40000010,0
793,103004,13,6,1132,0,629,0,780000,40000004,45,0,92300402,40000003,600,40000004,105,40000010,0
794,103004,14,6,1219,0,677,0,840000,40000004,45,0,92300402,40000003,600,40000004,150,40000010,0
795,103004,15,7,1306,300,725,2,900000,40000004,60,0,92300402,40000003,600,40000004,210,40000010,0
796,103004,16,7,1393,300,774,2,960000,40000004,75,0,92300402,40000003,600,40000004,285,40000010,0
797,103004,17,7,1480,300,822,2,1020000,40000004,75,0,92300402,40000003,600,40000004,360,40000010,0
798,103004,18,7,1567,300,870,2,1080000,40000004,90,0,92300402,40000003,600,40000004,450,40000010,0
799,103004,19,7,1654,300,919,2,1140000,40000004,120,0,92300402,40000003,600,40000004,570,40000010,0
800,103004,20,8,1741,300,967,2,1200000,40000004,150,0,92300403,40000003,600,40000004,720,40000010,0
801,103004,21,8,1829,300,1016,2,1260000,40000010,30,30020008,92300403,40000003,600,40000004,720,40000010,30
802,103004,22,8,1916,300,1064,2,1320000,40000010,60,30020008,92300403,40000003,600,40000004,720,40000010,90
803,103004,23,8,2003,300,1112,2,1380000,40000010,60,30020008,92300403,40000003,600,40000004,720,40000010,150
804,103004,24,8,2090,300,1161,2,1440000,40000010,60,30020008,92300403,40000003,600,40000004,720,40000010,210
805,103004,25,9,2177,800,1209,5,1500000,40000010,90,30020008,92300403,40000003,600,40000004,720,40000010,300
806,103004,26,9,2264,800,1258,5,1560000,40000010,90,30020008,92300403,40000003,600,40000004,720,40000010,390
807,103004,27,9,2351,800,1306,5,1620000,40000010,120,30020008,92300403,40000003,600,40000004,720,40000010,510
808,103004,28,9,2438,800,1354,5,1680000,40000010,120,30020008,92300403,40000003,600,40000004,720,40000010,630
809,103004,29,9,2525,800,1403,5,1740000,40000010,120,30020008,92300403,40000003,600,40000004,720,40000010,750
810,103004,30,9,2612,800,1451,5,1800000,40000010,150,30020008,92300404,40000003,600,40000004,720,40000010,900
811,103005,1,4,67,67,58,0,60000,40000003,30,0,92300501,40000003,30,40000004,0,40000010,0
812,103005,2,4,135,135,116,0,120000,40000003,30,0,92300501,40000003,60,40000004,0,40000010,0
813,103005,3,4,203,203,174,0,180000,40000003,30,0,92300501,40000003,90,40000004,0,40000010,0
814,103005,4,4,270,270,232,0,240000,40000003,30,0,92300501,40000003,120,40000004,0,40000010,0
815,103005,5,5,338,338,290,0,300000,40000003,45,0,92300501,40000003,165,40000004,0,40000010,0
816,103005,6,5,406,406,348,0,360000,40000003,60,0,92300501,40000003,225,40000004,0,40000010,0
817,103005,7,5,474,474,406,0,420000,40000003,60,0,92300501,40000003,285,40000004,0,40000010,0
818,103005,8,5,541,541,464,0,480000,40000003,75,0,92300501,40000003,360,40000004,0,40000010,0
819,103005,9,5,609,609,522,0,540000,40000003,90,0,92300501,40000003,450,40000004,0,40000010,0
820,103005,10,6,677,677,580,0,600000,40000003,150,0,92300502,40000003,600,40000004,0,40000010,0
821,103005,11,6,745,745,638,0,660000,40000004,30,0,92300502,40000003,600,40000004,30,40000010,0
822,103005,12,6,812,812,696,0,720000,40000004,30,0,92300502,40000003,600,40000004,60,40000010,0
823,103005,13,6,880,880,754,0,780000,40000004,45,0,92300502,40000003,600,40000004,105,40000010,0
824,103005,14,6,948,948,812,0,840000,40000004,45,0,92300502,40000003,600,40000004,150,40000010,0
825,103005,15,7,1016,1016,870,-100,900000,40000004,60,0,92300502,40000003,600,40000004,210,40000010,0
826,103005,16,7,1083,1083,929,-100,960000,40000004,75,0,92300502,40000003,600,40000004,285,40000010,0
827,103005,17,7,1151,1151,987,-100,1020000,40000004,75,0,92300502,40000003,600,40000004,360,40000010,0
828,103005,18,7,1219,1219,1045,-100,1080000,40000004,90,0,92300502,40000003,600,40000004,450,40000010,0
829,103005,19,7,1287,1287,1103,-100,1140000,40000004,120,0,92300502,40000003,600,40000004,570,40000010,0
830,103005,20,8,1354,1354,1161,-100,1200000,40000004,150,0,92300503,40000003,600,40000004,720,40000010,0
831,103005,21,8,1422,1422,1219,-100,1260000,40000010,30,30020008,92300503,40000003,600,40000004,720,40000010,30
832,103005,22,8,1490,1490,1277,-100,1320000,40000010,60,30020008,92300503,40000003,600,40000004,720,40000010,90
833,103005,23,8,1558,1558,1335,-100,1380000,40000010,60,30020008,92300503,40000003,600,40000004,720,40000010,150
834,103005,24,8,1625,1625,1393,-100,1440000,40000010,60,30020008,92300503,40000003,600,40000004,720,40000010,210
835,103005,25,9,1693,1693,1451,-300,1500000,40000010,90,30020008,92300503,40000003,600,40000004,720,40000010,300
836,103005,26,9,1761,1761,1509,-300,1560000,40000010,90,30020008,92300503,40000003,600,40000004,720,40000010,390
837,103005,27,9,1829,1829,1567,-300,1620000,40000010,120,30020008,92300503,40000003,600,40000004,720,40000010,510
838,103005,28,9,1896,1896,1625,-300,1680000,40000010,120,30020008,92300503,40000003,600,40000004,720,40000010,630
839,103005,29,9,1964,1964,1683,-300,1740000,40000010,120,30020008,92300503,40000003,600,40000004,720,40000010,750
840,103005,30,9,2032,2032,1741,-300,1800000,40000010,150,30020008,92300504,40000003,600,40000004,720,40000010,900
841,103006,1,4,58,0,67,0,60000,40000003,30,0,92300601,40000003,30,40000004,0,40000010,0
842,103006,2,4,116,0,135,0,120000,40000003,30,0,92300601,40000003,60,40000004,0,40000010,0
843,103006,3,4,174,0,203,0,180000,40000003,30,0,92300601,40000003,90,40000004,0,40000010,0
844,103006,4,4,232,0,270,0,240000,40000003,30,0,92300601,40000003,120,40000004,0,40000010,0
845,103006,5,5,290,0,338,0,300000,40000003,45,0,92300601,40000003,165,40000004,0,40000010,0
846,103006,6,5,348,0,406,0,360000,40000003,60,0,92300601,40000003,225,40000004,0,40000010,0
847,103006,7,5,406,0,474,0,420000,40000003,60,0,92300601,40000003,285,40000004,0,40000010,0
848,103006,8,5,464,0,541,0,480000,40000003,75,0,92300601,40000003,360,40000004,0,40000010,0
849,103006,9,5,522,0,609,0,540000,40000003,90,0,92300601,40000003,450,40000004,0,40000010,0
850,103006,10,6,580,0,677,0,600000,40000003,150,0,92300602,40000003,600,40000004,0,40000010,0
851,103006,11,6,638,0,745,0,660000,40000004,30,0,92300602,40000003,600,40000004,30,40000010,0
852,103006,12,6,696,0,812,0,720000,40000004,30,0,92300602,40000003,600,40000004,60,40000010,0
853,103006,13,6,754,0,880,0,780000,40000004,45,0,92300602,40000003,600,40000004,105,40000010,0
854,103006,14,6,812,0,948,0,840000,40000004,45,0,92300602,40000003,600,40000004,150,40000010,0
855,103006,15,7,870,10,1016,10,900000,40000004,60,0,92300602,40000003,600,40000004,210,40000010,0
856,103006,16,7,929,10,1083,10,960000,40000004,75,0,92300602,40000003,600,40000004,285,40000010,0
857,103006,17,7,987,10,1151,10,1020000,40000004,75,0,92300602,40000003,600,40000004,360,40000010,0
858,103006,18,7,1045,10,1219,10,1080000,40000004,90,0,92300602,40000003,600,40000004,450,40000010,0
859,103006,19,7,1103,10,1287,10,1140000,40000004,120,0,92300602,40000003,600,40000004,570,40000010,0
860,103006,20,8,1161,10,1354,10,1200000,40000004,150,0,92300603,40000003,600,40000004,720,40000010,0
861,103006,21,8,1219,10,1422,10,1260000,40000010,30,30020008,92300603,40000003,600,40000004,720,40000010,30
862,103006,22,8,1277,10,1490,10,1320000,40000010,60,30020008,92300603,40000003,600,40000004,720,40000010,90
863,103006,23,8,1335,10,1558,10,1380000,40000010,60,30020008,92300603,40000003,600,40000004,720,40000010,150
864,103006,24,8,1393,10,1625,10,1440000,40000010,60,30020008,92300603,40000003,600,40000004,720,40000010,210
865,103006,25,9,1451,20,1693,20,1500000,40000010,90,30020008,92300603,40000003,600,40000004,720,40000010,300
866,103006,26,9,1509,20,1761,20,1560000,40000010,90,30020008,92300603,40000003,600,40000004,720,40000010,390
867,103006,27,9,1567,20,1829,20,1620000,40000010,120,30020008,92300603,40000003,600,40000004,720,40000010,510
868,103006,28,9,1625,20,1896,20,1680000,40000010,120,30020008,92300603,40000003,600,40000004,720,40000010,630
869,103006,29,9,1683,20,1964,20,1740000,40000010,120,30020008,92300603,40000003,600,40000004,720,40000010,750
870,103006,30,9,1741,20,2032,20,1800000,40000010,150,30020008,92300604,40000003,600,40000004,720,40000010,900
871,103007,1,4,77,29,58,0,60000,40000003,30,0,92300701,40000003,30,40000004,0,40000010,0
872,103007,2,4,154,58,116,0,120000,40000003,30,0,92300701,40000003,60,40000004,0,40000010,0
873,103007,3,4,232,87,174,0,180000,40000003,30,0,92300701,40000003,90,40000004,0,40000010,0
874,103007,4,4,309,116,232,0,240000,40000003,30,0,92300701,40000003,120,40000004,0,40000010,0
875,103007,5,5,387,145,290,0,300000,40000003,45,0,92300701,40000003,165,40000004,0,40000010,0
876,103007,6,5,464,174,348,0,360000,40000003,60,0,92300701,40000003,225,40000004,0,40000010,0
877,103007,7,5,541,203,406,0,420000,40000003,60,0,92300701,40000003,285,40000004,0,40000010,0
878,103007,8,5,619,232,464,0,480000,40000003,75,0,92300701,40000003,360,40000004,0,40000010,0
879,103007,9,5,696,261,522,0,540000,40000003,90,0,92300701,40000003,450,40000004,0,40000010,0
880,103007,10,6,774,290,580,0,600000,40000003,150,0,92300702,40000003,600,40000004,0,40000010,0
881,103007,11,6,851,319,638,0,660000,40000004,30,0,92300702,40000003,600,40000004,30,40000010,0
882,103007,12,6,929,348,696,0,720000,40000004,30,0,92300702,40000003,600,40000004,60,40000010,0
883,103007,13,6,1006,377,754,0,780000,40000004,45,0,92300702,40000003,600,40000004,105,40000010,0
884,103007,14,6,1083,406,812,0,840000,40000004,45,0,92300702,40000003,600,40000004,150,40000010,0
885,103007,15,7,1161,435,870,-150,900000,40000004,60,0,92300702,40000003,600,40000004,210,40000010,0
886,103007,16,7,1238,464,929,-150,960000,40000004,75,0,92300702,40000003,600,40000004,285,40000010,0
887,103007,17,7,1316,493,987,-150,1020000,40000004,75,0,92300702,40000003,600,40000004,360,40000010,0
888,103007,18,7,1393,522,1045,-150,1080000,40000004,90,0,92300702,40000003,600,40000004,450,40000010,0
889,103007,19,7,1470,551,1103,-150,1140000,40000004,120,0,92300702,40000003,600,40000004,570,40000010,0
890,103007,20,8,1548,580,1161,-150,1200000,40000004,150,0,92300703,40000003,600,40000004,720,40000010,0
891,103007,21,8,1625,609,1219,-150,1260000,40000010,30,30020008,92300703,40000003,600,40000004,720,40000010,30
892,103007,22,8,1703,638,1277,-150,1320000,40000010,60,30020008,92300703,40000003,600,40000004,720,40000010,90
893,103007,23,8,1780,667,1335,-150,1380000,40000010,60,30020008,92300703,40000003,600,40000004,720,40000010,150
894,103007,24,8,1858,696,1393,-150,1440000,40000010,60,30020008,92300703,40000003,600,40000004,720,40000010,210
895,103007,25,9,1935,725,1451,-450,1500000,40000010,90,30020008,92300703,40000003,600,40000004,720,40000010,300
896,103007,26,9,2012,754,1509,-450,1560000,40000010,90,30020008,92300703,40000003,600,40000004,720,40000010,390
897,103007,27,9,2090,783,1567,-450,1620000,40000010,120,30020008,92300703,40000003,600,40000004,720,40000010,510
898,103007,28,9,2167,812,1625,-450,1680000,40000010,120,30020008,92300703,40000003,600,40000004,720,40000010,630
899,103007,29,9,2245,841,1683,-450,1740000,40000010,120,30020008,92300703,40000003,600,40000004,720,40000010,750
