itemid,itemname,itemdescription,itemtype,itemsubtype,goldprice,gemprice,itemicon,coinicon,itemcheek,comp_mark,overlapnum,needlv,paging,special,button,sort,rareeffect,cardcomposite,cardnum,vip,lotteryid,redtype,redshow,overflow,lotdrop,item_mark
30200107,648元充值卡,使用后获得648元充值钻石，增加对应VIP经验,7,15,0,0,elogo78000015.png,0,8,0,9999,0,1,0,2,1014,0,0,0,0,50009,0,0,1,0,1
30200108,1388元充值卡,使用后获得1388元充值钻石，增加对应VIP经验,7,15,0,0,elogo78000021.png,0,8,0,9999,0,1,0,2,1014,0,0,0,0,50010,0,0,1,0,1
30200109,3000元充值卡,使用后获得3000元充值钻石，增加对应VIP经验,7,15,0,0,elogo78000022.png,0,8,0,9999,0,1,0,2,1014,0,0,0,0,50011,0,0,1,0,1
30200110,5000元充值卡,使用后获得5000元充值钻石，增加对应VIP经验,7,15,0,0,elogo78000017.png,0,8,0,9999,0,1,0,2,1014,0,0,0,0,50012,0,0,1,0,1
30200111,500元红包,打开后可获得500000钻石,7,15,0,0,elogo30020023.png,0,8,0,9999,0,1,0,2,1014,0,0,0,0,50013,0,0,1,0,1
60110000,粗制铁剑,没有经过细致打磨的铁剑，但也能够使用。,66,0,0,0,elogo60110000.png,0,0,0,9999,0,2,0,0,29421,0,0,0,0,0,0,0,0,0,0
60110010,皇室短弓,皇室训练用的短弓，轻便耐用。,66,0,0,0,elogo60110010.png,0,1,0,9999,0,2,0,0,28421,0,0,0,0,0,0,0,0,0,0
60110020,锋利匕首,锋利、轻便、耐用，是冒险者的首选。,66,0,0,0,elogo60110020.png,0,2,0,9999,0,2,0,0,27427,0,0,0,0,0,0,0,0,0,0
60110021,锋利匕首,锋利、轻便、耐用，是冒险者的首选。,66,0,0,0,elogo60110020.png,0,2,0,9999,0,2,0,0,27421,0,0,0,0,0,0,0,0,0,0
60110022,锋利匕首,锋利、轻便、耐用，是冒险者的首选。,66,0,0,0,elogo60110020.png,0,2,0,9999,0,2,0,0,27422,0,0,0,0,0,0,0,0,0,0
60110023,锋利匕首,锋利、轻便、耐用，是冒险者的首选。,66,0,0,0,elogo60110020.png,0,2,0,9999,0,2,0,0,27423,0,0,0,0,0,0,0,0,0,0
60110024,锋利匕首,锋利、轻便、耐用，是冒险者的首选。,66,0,0,0,elogo60110020.png,0,2,0,9999,0,2,0,0,27424,0,0,0,0,0,0,0,0,0,0
60110025,锋利匕首,锋利、轻便、耐用，是冒险者的首选。,66,0,0,0,elogo60110020.png,0,2,0,9999,0,2,0,0,27425,0,0,0,0,0,0,0,0,0,0
60110026,锋利匕首,锋利、轻便、耐用，是冒险者的首选。,66,0,0,0,elogo60110020.png,0,2,0,9999,0,2,0,0,27426,0,0,0,0,0,0,0,0,0,0
60110030,勇士利剑,一把极其锋利的剑，勇士们的最爱。,66,0,0,0,elogo60110030.png,0,3,0,9999,0,2,0,0,26427,0,0,0,0,0,0,0,0,0,0
60110031,勇士利剑,一把极其锋利的剑，勇士们的最爱。,66,0,0,0,elogo60110030.png,0,3,0,9999,0,2,0,0,26421,0,0,0,0,0,0,0,0,0,0
60110032,勇士利剑,一把极其锋利的剑，勇士们的最爱。,66,0,0,0,elogo60110030.png,0,3,0,9999,0,2,0,0,26422,0,0,0,0,0,0,0,0,0,0
60110033,勇士利剑,一把极其锋利的剑，勇士们的最爱。,66,0,0,0,elogo60110030.png,0,3,0,9999,0,2,0,0,26423,0,0,0,0,0,0,0,0,0,0
60110034,勇士利剑,一把极其锋利的剑，勇士们的最爱。,66,0,0,0,elogo60110030.png,0,3,0,9999,0,2,0,0,26424,0,0,0,0,0,0,0,0,0,0
60110035,勇士利剑,一把极其锋利的剑，勇士们的最爱。,66,0,0,0,elogo60110030.png,0,3,0,9999,0,2,0,0,26425,0,0,0,0,0,0,0,0,0,0
60110036,勇士利剑,一把极其锋利的剑，勇士们的最爱。,66,0,0,0,elogo60110030.png,0,3,0,9999,0,2,0,0,26426,0,0,0,0,0,0,0,0,0,0
60110040,骑士佩剑,轻骑士们最常佩戴的长剑。,66,0,0,0,elogo60110040.png,0,4,0,9999,0,2,0,0,25427,0,0,0,0,0,0,0,0,0,0
60110041,骑士佩剑,轻骑士们最常佩戴的长剑。,66,0,0,0,elogo60110040.png,0,4,0,9999,0,2,0,0,25421,0,0,0,0,0,0,0,0,0,0
60110042,骑士佩剑,轻骑士们最常佩戴的长剑。,66,0,0,0,elogo60110040.png,0,4,0,9999,0,2,0,0,25422,0,0,0,0,0,0,0,0,0,0
60110043,骑士佩剑,轻骑士们最常佩戴的长剑。,66,0,0,0,elogo60110040.png,0,4,0,9999,0,2,0,0,25423,0,0,0,0,0,0,0,0,0,0
60110044,骑士佩剑,轻骑士们最常佩戴的长剑。,66,0,0,0,elogo60110040.png,0,4,0,9999,0,2,0,0,25424,0,0,0,0,0,0,0,0,0,0
60110045,骑士佩剑,轻骑士们最常佩戴的长剑。,66,0,0,0,elogo60110040.png,0,4,0,9999,0,2,0,0,25425,0,0,0,0,0,0,0,0,0,0
60110046,骑士佩剑,轻骑士们最常佩戴的长剑。,66,0,0,0,elogo60110040.png,0,4,0,9999,0,2,0,0,25426,0,0,0,0,0,0,0,0,0,0
60110050,迅风长剑,剑身轻盈，划过空气，声音如同风啸。,66,0,0,0,elogo60110050.png,0,5,0,9999,0,2,0,0,24427,0,0,0,0,0,0,0,0,0,0
60110051,迅风长剑,剑身轻盈，划过空气，声音如同风啸。,66,0,0,0,elogo60110050.png,0,5,0,9999,0,2,0,0,24421,0,0,0,0,0,0,0,0,0,0
60110052,迅风长剑,剑身轻盈，划过空气，声音如同风啸。,66,0,0,0,elogo60110050.png,0,5,0,9999,0,2,0,0,24422,0,0,0,0,0,0,0,0,0,0
60110053,迅风长剑,剑身轻盈，划过空气，声音如同风啸。,66,0,0,0,elogo60110050.png,0,5,0,9999,0,2,0,0,24423,0,0,0,0,0,0,0,0,0,0
60110054,迅风长剑,剑身轻盈，划过空气，声音如同风啸。,66,0,0,0,elogo60110050.png,0,5,0,9999,0,2,0,0,24424,0,0,0,0,0,0,0,0,0,0
60110055,迅风长剑,剑身轻盈，划过空气，声音如同风啸。,66,0,0,0,elogo60110050.png,0,5,0,9999,0,2,0,0,24425,0,0,0,0,0,0,0,0,0,0
60110056,迅风长剑,剑身轻盈，划过空气，声音如同风啸。,66,0,0,0,elogo60110050.png,0,5,0,9999,0,2,0,0,24426,0,0,0,0,0,0,0,0,0,0
60110060,破空黑剑,由玄铁打造的利剑，重量较轻却斩铁如泥。,66,0,0,0,elogo60110060.png,0,6,0,9999,0,2,0,0,23427,0,0,0,0,0,0,0,0,0,0
60110061,破空黑剑,由玄铁打造的利剑，重量较轻却斩铁如泥。,66,0,0,0,elogo60110060.png,0,6,0,9999,0,2,0,0,23421,0,0,0,0,0,0,0,0,0,0
60110062,破空黑剑,由玄铁打造的利剑，重量较轻却斩铁如泥。,66,0,0,0,elogo60110060.png,0,6,0,9999,0,2,0,0,23422,0,0,0,0,0,0,0,0,0,0
60110063,破空黑剑,由玄铁打造的利剑，重量较轻却斩铁如泥。,66,0,0,0,elogo60110060.png,0,6,0,9999,0,2,0,0,23423,0,0,0,0,0,0,0,0,0,0
60110064,破空黑剑,由玄铁打造的利剑，重量较轻却斩铁如泥。,66,0,0,0,elogo60110060.png,0,6,0,9999,0,2,0,0,23424,0,0,0,0,0,0,0,0,0,0
60110065,破空黑剑,由玄铁打造的利剑，重量较轻却斩铁如泥。,66,0,0,0,elogo60110060.png,0,6,0,9999,0,2,0,0,23425,0,0,0,0,0,0,0,0,0,0
60110066,破空黑剑,由玄铁打造的利剑，重量较轻却斩铁如泥。,66,0,0,0,elogo60110060.png,0,6,0,9999,0,2,0,0,23426,0,0,0,0,0,0,0,0,0,0
60110070,月影铸剑,特殊的材料打造出的剑刃，挥舞起来如月之魅影。,66,0,0,0,elogo60110070.png,0,7,0,9999,0,2,0,0,22427,0,0,0,0,0,0,0,0,0,0
60110071,月影铸剑,特殊的材料打造出的剑刃，挥舞起来如月之魅影。,66,0,0,0,elogo60110070.png,0,7,0,9999,0,2,0,0,22421,0,0,0,0,0,0,0,0,0,0
60110072,月影铸剑,特殊的材料打造出的剑刃，挥舞起来如月之魅影。,66,0,0,0,elogo60110070.png,0,7,0,9999,0,2,0,0,22422,0,0,0,0,0,0,0,0,0,0
60110073,月影铸剑,特殊的材料打造出的剑刃，挥舞起来如月之魅影。,66,0,0,0,elogo60110070.png,0,7,0,9999,0,2,0,0,22423,0,0,0,0,0,0,0,0,0,0
60110074,月影铸剑,特殊的材料打造出的剑刃，挥舞起来如月之魅影。,66,0,0,0,elogo60110070.png,0,7,0,9999,0,2,0,0,22424,0,0,0,0,0,0,0,0,0,0
60110075,月影铸剑,特殊的材料打造出的剑刃，挥舞起来如月之魅影。,66,0,0,0,elogo60110070.png,0,7,0,9999,0,2,0,0,22425,0,0,0,0,0,0,0,0,0,0
60110076,月影铸剑,特殊的材料打造出的剑刃，挥舞起来如月之魅影。,66,0,0,0,elogo60110070.png,0,7,0,9999,0,2,0,0,22426,0,0,0,0,0,0,0,0,0,0
60110080,禁忌之剑,被视为禁忌的利剑，能够使用的人必定是英雄。,66,0,0,0,elogo60110080.png,0,8,0,9999,0,2,0,0,21427,0,0,0,0,0,0,0,0,0,0
60110081,禁忌之剑,被视为禁忌的利剑，能够使用的人必定是英雄。,66,0,0,0,elogo60110080.png,0,8,0,9999,0,2,0,0,21421,0,0,0,0,0,0,0,0,0,0
60110082,禁忌之剑,被视为禁忌的利剑，能够使用的人必定是英雄。,66,0,0,0,elogo60110080.png,0,8,0,9999,0,2,0,0,21422,0,0,0,0,0,0,0,0,0,0
60110083,禁忌之剑,被视为禁忌的利剑，能够使用的人必定是英雄。,66,0,0,0,elogo60110080.png,0,8,0,9999,0,2,0,0,21423,0,0,0,0,0,0,0,0,0,0
60110084,禁忌之剑,被视为禁忌的利剑，能够使用的人必定是英雄。,66,0,0,0,elogo60110080.png,0,8,0,9999,0,2,0,0,21424,0,0,0,0,0,0,0,0,0,0
60110085,禁忌之剑,被视为禁忌的利剑，能够使用的人必定是英雄。,66,0,0,0,elogo60110080.png,0,8,0,9999,0,2,0,0,21425,0,0,0,0,0,0,0,0,0,0
60110086,禁忌之剑,被视为禁忌的利剑，能够使用的人必定是英雄。,66,0,0,0,elogo60110080.png,0,8,0,9999,0,2,0,0,21426,0,0,0,0,0,0,0,0,0,0
60110087,禁忌之剑,被视为禁忌的利剑，能够使用的人必定是英雄。,66,0,0,0,elogo60110080.png,0,8,0,9999,0,2,0,0,21426,0,0,0,0,0,0,0,0,0,0
60110090,银鹰之刃,全身闪烁着银色寒芒，是世间珍稀的利刃。,66,0,0,0,elogo60110090.png,0,9,0,9999,0,2,0,0,20427,0,0,0,0,0,0,0,0,0,0
60110091,银鹰之刃,全身闪烁着银色寒芒，是世间珍稀的利刃。,66,0,0,0,elogo60110090.png,0,9,0,9999,0,2,0,0,20421,0,0,0,0,0,0,0,0,0,0
60110092,银鹰之刃,全身闪烁着银色寒芒，是世间珍稀的利刃。,66,0,0,0,elogo60110090.png,0,9,0,9999,0,2,0,0,20422,0,0,0,0,0,0,0,0,0,0
60110093,银鹰之刃,全身闪烁着银色寒芒，是世间珍稀的利刃。,66,0,0,0,elogo60110090.png,0,9,0,9999,0,2,0,0,20423,0,0,0,0,0,0,0,0,0,0
60110094,银鹰之刃,全身闪烁着银色寒芒，是世间珍稀的利刃。,66,0,0,0,elogo60110090.png,0,9,0,9999,0,2,0,0,20424,0,0,0,0,0,0,0,0,0,0
60110095,银鹰之刃,全身闪烁着银色寒芒，是世间珍稀的利刃。,66,0,0,0,elogo60110090.png,0,9,0,9999,0,2,0,0,20425,0,0,0,0,0,0,0,0,0,0
60110096,银鹰之刃,全身闪烁着银色寒芒，是世间珍稀的利刃。,66,0,0,0,elogo60110090.png,0,9,0,9999,0,2,0,0,20426,0,0,0,0,0,0,0,0,0,0
60110097,银鹰之刃,全身闪烁着银色寒芒，是世间珍稀的利刃。,66,0,0,0,elogo60110090.png,0,9,0,9999,0,2,0,0,20426,0,0,0,0,0,0,0,0,0,0
60110100,莱尔之心,代表着莱尔的意志，惩罚有罪之人。,66,0,0,0,elogo60110100.png,0,10,0,9999,0,2,0,0,19427,0,0,0,0,0,0,0,0,0,0
60110101,莱尔之心,代表着莱尔的意志，惩罚有罪之人。,66,0,0,0,elogo60110100.png,0,10,0,9999,0,2,0,0,19421,0,0,0,0,0,0,0,0,0,0
60110102,莱尔之心,代表着莱尔的意志，惩罚有罪之人。,66,0,0,0,elogo60110100.png,0,10,0,9999,0,2,0,0,19422,0,0,0,0,0,0,0,0,0,0
60110103,莱尔之心,代表着莱尔的意志，惩罚有罪之人。,66,0,0,0,elogo60110100.png,0,10,0,9999,0,2,0,0,19423,0,0,0,0,0,0,0,0,0,0
60110104,莱尔之心,代表着莱尔的意志，惩罚有罪之人。,66,0,0,0,elogo60110100.png,0,10,0,9999,0,2,0,0,19424,0,0,0,0,0,0,0,0,0,0
60110105,莱尔之心,代表着莱尔的意志，惩罚有罪之人。,66,0,0,0,elogo60110100.png,0,10,0,9999,0,2,0,0,19425,0,0,0,0,0,0,0,0,0,0
60110106,莱尔之心,代表着莱尔的意志，惩罚有罪之人。,66,0,0,0,elogo60110100.png,0,10,0,9999,0,2,0,0,19426,0,0,0,0,0,0,0,0,0,0
60110107,莱尔之心,代表着莱尔的意志，惩罚有罪之人。,66,0,0,0,elogo60110100.png,0,10,0,9999,0,2,0,0,19426,0,0,0,0,0,0,0,0,0,0
60210000,镔铁重杵,镔铁打造的巨杵，重量惊人。,66,0,0,0,elogo60210000.png,0,0,0,9999,0,2,0,0,29411,0,0,0,0,0,0,0,0,0,0
60210010,碎石重斧,一斧头下去，能把石头拍个粉碎。,66,0,0,0,elogo60210010.png,0,1,0,9999,0,2,0,0,28411,0,0,0,0,0,0,0,0,0,0
60210020,开山重斧,厚而重，用于劈山碎石的大斧。,66,0,0,0,elogo60210020.png,0,2,0,9999,0,2,0,0,27417,0,0,0,0,0,0,0,0,0,0
60210021,开山重斧,厚而重，用于劈山碎石的大斧。,66,0,0,0,elogo60210020.png,0,2,0,9999,0,2,0,0,27411,0,0,0,0,0,0,0,0,0,0
60210022,开山重斧,厚而重，用于劈山碎石的大斧。,66,0,0,0,elogo60210020.png,0,2,0,9999,0,2,0,0,27412,0,0,0,0,0,0,0,0,0,0
60210023,开山重斧,厚而重，用于劈山碎石的大斧。,66,0,0,0,elogo60210020.png,0,2,0,9999,0,2,0,0,27413,0,0,0,0,0,0,0,0,0,0
60210024,开山重斧,厚而重，用于劈山碎石的大斧。,66,0,0,0,elogo60210020.png,0,2,0,9999,0,2,0,0,27414,0,0,0,0,0,0,0,0,0,0
60210025,开山重斧,厚而重，用于劈山碎石的大斧。,66,0,0,0,elogo60210020.png,0,2,0,9999,0,2,0,0,27415,0,0,0,0,0,0,0,0,0,0
60210026,开山重斧,厚而重，用于劈山碎石的大斧。,66,0,0,0,elogo60210020.png,0,2,0,9999,0,2,0,0,27416,0,0,0,0,0,0,0,0,0,0
60210030,烈风大斧,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60210030.png,0,3,0,9999,0,2,0,0,26417,0,0,0,0,0,0,0,0,0,0
60210031,烈风大斧,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60210030.png,0,3,0,9999,0,2,0,0,26411,0,0,0,0,0,0,0,0,0,0
60210032,烈风大斧,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60210030.png,0,3,0,9999,0,2,0,0,26412,0,0,0,0,0,0,0,0,0,0
60210033,烈风大斧,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60210030.png,0,3,0,9999,0,2,0,0,26413,0,0,0,0,0,0,0,0,0,0
60210034,烈风大斧,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60210030.png,0,3,0,9999,0,2,0,0,26414,0,0,0,0,0,0,0,0,0,0
60210035,烈风大斧,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60210030.png,0,3,0,9999,0,2,0,0,26415,0,0,0,0,0,0,0,0,0,0
60210036,烈风大斧,经过火焰长久的锻造，坚韧无比。,66,0,0,0,elogo60210030.png,0,3,0,9999,0,2,0,0,26416,0,0,0,0,0,0,0,0,0,0
60210040,圣焰战刃,部落战士使用的武器。,66,0,0,0,elogo60210040.png,0,4,0,9999,0,2,0,0,25417,0,0,0,0,0,0,0,0,0,0
60210041,近卫战刃,部落战士使用的武器。,66,0,0,0,elogo60210040.png,0,4,0,9999,0,2,0,0,25411,0,0,0,0,0,0,0,0,0,0
60210042,近卫战刃,部落战士使用的武器。,66,0,0,0,elogo60210040.png,0,4,0,9999,0,2,0,0,25412,0,0,0,0,0,0,0,0,0,0
60210043,近卫战刃,部落战士使用的武器。,66,0,0,0,elogo60210040.png,0,4,0,9999,0,2,0,0,25413,0,0,0,0,0,0,0,0,0,0
60210044,近卫战刃,部落战士使用的武器。,66,0,0,0,elogo60210040.png,0,4,0,9999,0,2,0,0,25414,0,0,0,0,0,0,0,0,0,0
60210045,近卫战刃,部落战士使用的武器。,66,0,0,0,elogo60210040.png,0,4,0,9999,0,2,0,0,25415,0,0,0,0,0,0,0,0,0,0
60210046,近卫战刃,部落战士使用的武器。,66,0,0,0,elogo60210040.png,0,4,0,9999,0,2,0,0,25416,0,0,0,0,0,0,0,0,0,0
60210050,威仪之斧,象征着皇家的威仪。,66,0,0,0,elogo60210050.png,0,5,0,9999,0,2,0,0,24417,0,0,0,0,0,0,0,0,0,0
60210051,威仪之斧,象征着皇家的威仪。,66,0,0,0,elogo60210050.png,0,5,0,9999,0,2,0,0,24411,0,0,0,0,0,0,0,0,0,0
60210052,威仪之斧,象征着皇家的威仪。,66,0,0,0,elogo60210050.png,0,5,0,9999,0,2,0,0,24412,0,0,0,0,0,0,0,0,0,0
60210053,威仪之斧,象征着皇家的威仪。,66,0,0,0,elogo60210050.png,0,5,0,9999,0,2,0,0,24413,0,0,0,0,0,0,0,0,0,0
60210054,威仪之斧,象征着皇家的威仪。,66,0,0,0,elogo60210050.png,0,5,0,9999,0,2,0,0,24414,0,0,0,0,0,0,0,0,0,0
60210055,威仪之斧,象征着皇家的威仪。,66,0,0,0,elogo60210050.png,0,5,0,9999,0,2,0,0,24415,0,0,0,0,0,0,0,0,0,0
60210056,威仪之斧,象征着皇家的威仪。,66,0,0,0,elogo60210050.png,0,5,0,9999,0,2,0,0,24416,0,0,0,0,0,0,0,0,0,0
60210060,地恸战锤,锤一下地，地动山摇。,66,0,0,0,elogo60210060.png,0,6,0,9999,0,2,0,0,23417,0,0,0,0,0,0,0,0,0,0
60210061,地恸战锤,锤一下地，地动山摇。,66,0,0,0,elogo60210060.png,0,6,0,9999,0,2,0,0,23411,0,0,0,0,0,0,0,0,0,0
60210062,地恸战锤,锤一下地，地动山摇。,66,0,0,0,elogo60210060.png,0,6,0,9999,0,2,0,0,23412,0,0,0,0,0,0,0,0,0,0
60210063,地恸战锤,锤一下地，地动山摇。,66,0,0,0,elogo60210060.png,0,6,0,9999,0,2,0,0,23413,0,0,0,0,0,0,0,0,0,0
60210064,地恸战锤,锤一下地，地动山摇。,66,0,0,0,elogo60210060.png,0,6,0,9999,0,2,0,0,23414,0,0,0,0,0,0,0,0,0,0
60210065,地恸战锤,锤一下地，地动山摇。,66,0,0,0,elogo60210060.png,0,6,0,9999,0,2,0,0,23415,0,0,0,0,0,0,0,0,0,0
60210066,地恸战锤,锤一下地，地动山摇。,66,0,0,0,elogo60210060.png,0,6,0,9999,0,2,0,0,23416,0,0,0,0,0,0,0,0,0,0
60210070,天使重锤,传说是天使所用的重锤，威力巨大。,66,0,0,0,elogo60210070.png,0,7,0,9999,0,2,0,0,22417,0,0,0,0,0,0,0,0,0,0
60210071,天使重锤,传说是天使所用的重锤，威力巨大。,66,0,0,0,elogo60210070.png,0,7,0,9999,0,2,0,0,22411,0,0,0,0,0,0,0,0,0,0
60210072,天使重锤,传说是天使所用的重锤，威力巨大。,66,0,0,0,elogo60210070.png,0,7,0,9999,0,2,0,0,22412,0,0,0,0,0,0,0,0,0,0
60210073,天使重锤,传说是天使所用的重锤，威力巨大。,66,0,0,0,elogo60210070.png,0,7,0,9999,0,2,0,0,22413,0,0,0,0,0,0,0,0,0,0
60210074,天使重锤,传说是天使所用的重锤，威力巨大。,66,0,0,0,elogo60210070.png,0,7,0,9999,0,2,0,0,22414,0,0,0,0,0,0,0,0,0,0
60210075,天使重锤,传说是天使所用的重锤，威力巨大。,66,0,0,0,elogo60210070.png,0,7,0,9999,0,2,0,0,22415,0,0,0,0,0,0,0,0,0,0
60210076,天使重锤,传说是天使所用的重锤，威力巨大。,66,0,0,0,elogo60210070.png,0,7,0,9999,0,2,0,0,22416,0,0,0,0,0,0,0,0,0,0
60210080,崩山之刃,一斧下去，山崩地裂。,66,0,0,0,elogo60210080.png,0,8,0,9999,0,2,0,0,21417,0,0,0,0,0,0,0,0,0,0
60210081,崩山之刃,一斧下去，山崩地裂。,66,0,0,0,elogo60210080.png,0,8,0,9999,0,2,0,0,21411,0,0,0,0,0,0,0,0,0,0
60210082,崩山之刃,一斧下去，山崩地裂。,66,0,0,0,elogo60210080.png,0,8,0,9999,0,2,0,0,21412,0,0,0,0,0,0,0,0,0,0
60210083,崩山之刃,一斧下去，山崩地裂。,66,0,0,0,elogo60210080.png,0,8,0,9999,0,2,0,0,21413,0,0,0,0,0,0,0,0,0,0
60210084,崩山之刃,一斧下去，山崩地裂。,66,0,0,0,elogo60210080.png,0,8,0,9999,0,2,0,0,21414,0,0,0,0,0,0,0,0,0,0
60210085,崩山之刃,一斧下去，山崩地裂。,66,0,0,0,elogo60210080.png,0,8,0,9999,0,2,0,0,21415,0,0,0,0,0,0,0,0,0,0
60210086,崩山之刃,一斧下去，山崩地裂。,66,0,0,0,elogo60210080.png,0,8,0,9999,0,2,0,0,21416,0,0,0,0,0,0,0,0,0,0
60210087,崩山之刃,一斧下去，山崩地裂。,66,0,0,0,elogo60210080.png,0,8,0,9999,0,2,0,0,21416,0,0,0,0,0,0,0,0,0,0
60210090,胜利之斧,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60210090.png,0,9,0,9999,0,2,0,0,20417,0,0,0,0,0,0,0,0,0,0
60210091,胜利之斧,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60210090.png,0,9,0,9999,0,2,0,0,20411,0,0,0,0,0,0,0,0,0,0
60210092,胜利之斧,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60210090.png,0,9,0,9999,0,2,0,0,20412,0,0,0,0,0,0,0,0,0,0
60210093,胜利之斧,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60210090.png,0,9,0,9999,0,2,0,0,20413,0,0,0,0,0,0,0,0,0,0
60210094,胜利之斧,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60210090.png,0,9,0,9999,0,2,0,0,20414,0,0,0,0,0,0,0,0,0,0
60210095,胜利之斧,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60210090.png,0,9,0,9999,0,2,0,0,20415,0,0,0,0,0,0,0,0,0,0
60210096,胜利之斧,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60210090.png,0,9,0,9999,0,2,0,0,20416,0,0,0,0,0,0,0,0,0,0
60210097,胜利之斧,胜利的代名词，使用者就是胜利者的化身。,66,0,0,0,elogo60210090.png,0,9,0,9999,0,2,0,0,20416,0,0,0,0,0,0,0,0,0,0
60210100,时序之力,力量强劲到足以扭曲时空。,66,0,0,0,elogo60210100.png,0,10,0,9999,0,2,0,0,19417,0,0,0,0,0,0,0,0,0,0
60210101,时序之力,力量强劲到足以扭曲时空。,66,0,0,0,elogo60210100.png,0,10,0,9999,0,2,0,0,19411,0,0,0,0,0,0,0,0,0,0
60210102,时序之力,力量强劲到足以扭曲时空。,66,0,0,0,elogo60210100.png,0,10,0,9999,0,2,0,0,19412,0,0,0,0,0,0,0,0,0,0
60210103,时序之力,力量强劲到足以扭曲时空。,66,0,0,0,elogo60210100.png,0,10,0,9999,0,2,0,0,19413,0,0,0,0,0,0,0,0,0,0
60210104,时序之力,力量强劲到足以扭曲时空。,66,0,0,0,elogo60210100.png,0,10,0,9999,0,2,0,0,19414,0,0,0,0,0,0,0,0,0,0
60210105,时序之力,力量强劲到足以扭曲时空。,66,0,0,0,elogo60210100.png,0,10,0,9999,0,2,0,0,19415,0,0,0,0,0,0,0,0,0,0
60210106,时序之力,力量强劲到足以扭曲时空。,66,0,0,0,elogo60210100.png,0,10,0,9999,0,2,0,0,19416,0,0,0,0,0,0,0,0,0,0
60210107,时序之力,力量强劲到足以扭曲时空。,66,0,0,0,elogo60210100.png,0,10,0,9999,0,2,0,0,19416,0,0,0,0,0,0,0,0,0,0
60310000,青石法杖,上面镶嵌着魔力微弱的青石。,66,0,0,0,elogo60310000.png,0,0,0,9999,0,2,0,0,29431,0,0,0,0,0,0,0,0,0,0
60310010,长藤木杖,千年古树藤条做的木杖。,66,0,0,0,elogo60310010.png,0,1,0,9999,0,2,0,0,28431,0,0,0,0,0,0,0,0,0,0
60310020,初学者魔杖,初学法师们最喜欢的法杖。,66,0,0,0,elogo60310020.png,0,2,0,9999,0,2,0,0,27437,0,0,0,0,0,0,0,0,0,0
60310021,初学者魔杖,初学法师们最喜欢的法杖。,66,0,0,0,elogo60310020.png,0,2,0,9999,0,2,0,0,27431,0,0,0,0,0,0,0,0,0,0
60310022,初学者魔杖,初学法师们最喜欢的法杖。,66,0,0,0,elogo60310020.png,0,2,0,9999,0,2,0,0,27432,0,0,0,0,0,0,0,0,0,0
60310023,初学者魔杖,初学法师们最喜欢的法杖。,66,0,0,0,elogo60310020.png,0,2,0,9999,0,2,0,0,27433,0,0,0,0,0,0,0,0,0,0
60310024,初学者魔杖,初学法师们最喜欢的法杖。,66,0,0,0,elogo60310020.png,0,2,0,9999,0,2,0,0,27434,0,0,0,0,0,0,0,0,0,0
60310025,初学者魔杖,初学法师们最喜欢的法杖。,66,0,0,0,elogo60310020.png,0,2,0,9999,0,2,0,0,27435,0,0,0,0,0,0,0,0,0,0
60310026,初学者魔杖,初学法师们最喜欢的法杖。,66,0,0,0,elogo60310020.png,0,2,0,9999,0,2,0,0,27436,0,0,0,0,0,0,0,0,0,0
60310030,祈火之杖,听说，有人用这个杖召唤过火焰风暴。,66,0,0,0,elogo60310030.png,0,3,0,9999,0,2,0,0,26437,0,0,0,0,0,0,0,0,0,0
60310031,祈火之杖,听说，有人用这个杖召唤过火焰风暴。,66,0,0,0,elogo60310030.png,0,3,0,9999,0,2,0,0,26431,0,0,0,0,0,0,0,0,0,0
60310032,祈火之杖,听说，有人用这个杖召唤过火焰风暴。,66,0,0,0,elogo60310030.png,0,3,0,9999,0,2,0,0,26432,0,0,0,0,0,0,0,0,0,0
60310033,祈火之杖,听说，有人用这个杖召唤过火焰风暴。,66,0,0,0,elogo60310030.png,0,3,0,9999,0,2,0,0,26433,0,0,0,0,0,0,0,0,0,0
60310034,祈火之杖,听说，有人用这个杖召唤过火焰风暴。,66,0,0,0,elogo60310030.png,0,3,0,9999,0,2,0,0,26434,0,0,0,0,0,0,0,0,0,0
60310035,祈火之杖,听说，有人用这个杖召唤过火焰风暴。,66,0,0,0,elogo60310030.png,0,3,0,9999,0,2,0,0,26435,0,0,0,0,0,0,0,0,0,0
