id,lotteryid,description,chance,type,groupid,groupwt,itemid,itemdes,itemwt,min,max,havelot,haveitemwt
1055,20081,科技-挂机-红装+T1,0,1,101,0,60520085,魔焰发冠,1,1,1,0,0
1056,20081,科技-挂机-红装+T1,0,1,101,0,60520086,魔焰发冠,1,1,1,0,0
1057,20081,科技-挂机-红装+T1,0,1,101,0,60530080,魔焰法袍,1,1,1,0,0
1058,20081,科技-挂机-红装+T1,0,1,101,0,60530081,魔焰法袍,1,1,1,0,0
1059,20081,科技-挂机-红装+T1,0,1,101,0,60530082,魔焰法袍,1,1,1,0,0
1060,20081,科技-挂机-红装+T1,0,1,101,0,60530083,魔焰法袍,1,1,1,0,0
1061,20081,科技-挂机-红装+T1,0,1,101,0,60530084,魔焰法袍,1,1,1,0,0
1062,20081,科技-挂机-红装+T1,0,1,101,0,60530085,魔焰法袍,1,1,1,0,0
1063,20081,科技-挂机-红装+T1,0,1,101,0,60530086,魔焰法袍,1,1,1,0,0
1064,20081,科技-挂机-红装+T1,0,1,101,0,60540080,魔焰布靴,1,1,1,0,0
1065,20081,科技-挂机-红装+T1,0,1,101,0,60540081,魔焰布靴,1,1,1,0,0
1066,20081,科技-挂机-红装+T1,0,1,101,0,60540082,魔焰布靴,1,1,1,0,0
1067,20081,科技-挂机-红装+T1,0,1,101,0,60540083,魔焰布靴,1,1,1,0,0
1068,20081,科技-挂机-红装+T1,0,1,101,0,60540084,魔焰布靴,1,1,1,0,0
1069,20081,科技-挂机-红装+T1,0,1,101,0,60540085,魔焰布靴,1,1,1,0,0
1070,20081,科技-挂机-红装+T1,0,1,101,0,60540086,魔焰布靴,1,1,1,0,0
1071,20081,科技-挂机-红装+T1,0,1,101,0,60620080,大骑士皮盔,1,1,1,0,0
1072,20081,科技-挂机-红装+T1,0,1,101,0,60620081,大骑士皮盔,1,1,1,0,0
1073,20081,科技-挂机-红装+T1,0,1,101,0,60620082,大骑士皮盔,1,1,1,0,0
1074,20081,科技-挂机-红装+T1,0,1,101,0,60620083,大骑士皮盔,1,1,1,0,0
1075,20081,科技-挂机-红装+T1,0,1,101,0,60620084,大骑士皮盔,1,1,1,0,0
1076,20081,科技-挂机-红装+T1,0,1,101,0,60620085,大骑士皮盔,1,1,1,0,0
1077,20081,科技-挂机-红装+T1,0,1,101,0,60620086,大骑士皮盔,1,1,1,0,0
1078,20081,科技-挂机-红装+T1,0,1,101,0,60630080,大骑士皮甲,1,1,1,0,0
1079,20081,科技-挂机-红装+T1,0,1,101,0,60630081,大骑士皮甲,1,1,1,0,0
1080,20081,科技-挂机-红装+T1,0,1,101,0,60630082,大骑士皮甲,1,1,1,0,0
1081,20081,科技-挂机-红装+T1,0,1,101,0,60630083,大骑士皮甲,1,1,1,0,0
1082,20081,科技-挂机-红装+T1,0,1,101,0,60630084,大骑士皮甲,1,1,1,0,0
1083,20081,科技-挂机-红装+T1,0,1,101,0,60630085,大骑士皮甲,1,1,1,0,0
1084,20081,科技-挂机-红装+T1,0,1,101,0,60630086,大骑士皮甲,1,1,1,0,0
1085,20081,科技-挂机-红装+T1,0,1,101,0,60640080,大骑士皮靴,1,1,1,0,0
1086,20081,科技-挂机-红装+T1,0,1,101,0,60640081,大骑士皮靴,1,1,1,0,0
1087,20081,科技-挂机-红装+T1,0,1,101,0,60640082,大骑士皮靴,1,1,1,0,0
1088,20081,科技-挂机-红装+T1,0,1,101,0,60640083,大骑士皮靴,1,1,1,0,0
1089,20081,科技-挂机-红装+T1,0,1,101,0,60640084,大骑士皮靴,1,1,1,0,0
1090,20081,科技-挂机-红装+T1,0,1,101,0,60640085,大骑士皮靴,1,1,1,0,0
1091,20081,科技-挂机-红装+T1,0,1,101,0,60640086,大骑士皮靴,1,1,1,0,0
1092,20081,科技-挂机-红装+T1,0,1,101,0,40000019,力量神石,1,1,1,0,0
1093,20081,科技-挂机-红装+T1,0,1,101,0,40000020,敏捷神石,1,1,1,0,0
1094,20081,科技-挂机-红装+T1,0,1,101,0,40000021,智力神石,1,1,1,0,0
1095,20082,科技-挂机-红装+T1+T2,156,1,101,10000,60110080,禁忌之剑,1,1,1,0,0
1096,20082,科技-挂机-红装+T1+T2,0,1,101,0,60110081,禁忌之剑,1,1,1,0,0
1097,20082,科技-挂机-红装+T1+T2,0,1,101,0,60110082,禁忌之剑,1,1,1,0,0
1098,20082,科技-挂机-红装+T1+T2,0,1,101,0,60110083,禁忌之剑,1,1,1,0,0
1099,20082,科技-挂机-红装+T1+T2,0,1,101,0,60110084,禁忌之剑,1,1,1,0,0
1100,20082,科技-挂机-红装+T1+T2,0,1,101,0,60110085,禁忌之剑,1,1,1,0,0
1101,20082,科技-挂机-红装+T1+T2,0,1,101,0,60110086,禁忌之剑,1,1,1,0,0
1102,20082,科技-挂机-红装+T1+T2,0,1,101,0,60210080,崩山之刃,1,1,1,0,0
1103,20082,科技-挂机-红装+T1+T2,0,1,101,0,60210081,崩山之刃,1,1,1,0,0
1104,20082,科技-挂机-红装+T1+T2,0,1,101,0,60210082,崩山之刃,1,1,1,0,0
1105,20082,科技-挂机-红装+T1+T2,0,1,101,0,60210083,崩山之刃,1,1,1,0,0
1106,20082,科技-挂机-红装+T1+T2,0,1,101,0,60210084,崩山之刃,1,1,1,0,0
1107,20082,科技-挂机-红装+T1+T2,0,1,101,0,60210085,崩山之刃,1,1,1,0,0
1108,20082,科技-挂机-红装+T1+T2,0,1,101,0,60210086,崩山之刃,1,1,1,0,0
1109,20082,科技-挂机-红装+T1+T2,0,1,101,0,60310080,魔焰巨杖,1,1,1,0,0
1110,20082,科技-挂机-红装+T1+T2,0,1,101,0,60310081,魔焰巨杖,1,1,1,0,0
1111,20082,科技-挂机-红装+T1+T2,0,1,101,0,60310082,魔焰巨杖,1,1,1,0,0
1112,20082,科技-挂机-红装+T1+T2,0,1,101,0,60310083,魔焰巨杖,1,1,1,0,0
1113,20082,科技-挂机-红装+T1+T2,0,1,101,0,60310084,魔焰巨杖,1,1,1,0,0
1114,20082,科技-挂机-红装+T1+T2,0,1,101,0,60310085,魔焰巨杖,1,1,1,0,0
1115,20082,科技-挂机-红装+T1+T2,0,1,101,0,60310086,魔焰巨杖,1,1,1,0,0
1116,20082,科技-挂机-红装+T1+T2,0,1,101,0,60420080,崩山战盔,1,1,1,0,0
1117,20082,科技-挂机-红装+T1+T2,0,1,101,0,60420081,崩山战盔,1,1,1,0,0
1118,20082,科技-挂机-红装+T1+T2,0,1,101,0,60420082,崩山战盔,1,1,1,0,0
1119,20082,科技-挂机-红装+T1+T2,0,1,101,0,60420083,崩山战盔,1,1,1,0,0
1120,20082,科技-挂机-红装+T1+T2,0,1,101,0,60420084,崩山战盔,1,1,1,0,0
1121,20082,科技-挂机-红装+T1+T2,0,1,101,0,60420085,崩山战盔,1,1,1,0,0
1122,20082,科技-挂机-红装+T1+T2,0,1,101,0,60420086,崩山战盔,1,1,1,0,0
1123,20082,科技-挂机-红装+T1+T2,0,1,101,0,60430080,崩山板甲,1,1,1,0,0
1124,20082,科技-挂机-红装+T1+T2,0,1,101,0,60430081,崩山板甲,1,1,1,0,0
1125,20082,科技-挂机-红装+T1+T2,0,1,101,0,60430082,崩山板甲,1,1,1,0,0
1126,20082,科技-挂机-红装+T1+T2,0,1,101,0,60430083,崩山板甲,1,1,1,0,0
1127,20082,科技-挂机-红装+T1+T2,0,1,101,0,60430084,崩山板甲,1,1,1,0,0
1128,20082,科技-挂机-红装+T1+T2,0,1,101,0,60430085,崩山板甲,1,1,1,0,0
1129,20082,科技-挂机-红装+T1+T2,0,1,101,0,60430086,崩山板甲,1,1,1,0,0
1130,20082,科技-挂机-红装+T1+T2,0,1,101,0,60440080,崩山战靴,1,1,1,0,0
1131,20082,科技-挂机-红装+T1+T2,0,1,101,0,60440081,崩山战靴,1,1,1,0,0
1132,20082,科技-挂机-红装+T1+T2,0,1,101,0,60440082,崩山战靴,1,1,1,0,0
1133,20082,科技-挂机-红装+T1+T2,0,1,101,0,60440083,崩山战靴,1,1,1,0,0
1134,20082,科技-挂机-红装+T1+T2,0,1,101,0,60440084,崩山战靴,1,1,1,0,0
1135,20082,科技-挂机-红装+T1+T2,0,1,101,0,60440085,崩山战靴,1,1,1,0,0
1136,20082,科技-挂机-红装+T1+T2,0,1,101,0,60440086,崩山战靴,1,1,1,0,0
1137,20082,科技-挂机-红装+T1+T2,0,1,101,0,60520080,魔焰发冠,1,1,1,0,0
1138,20082,科技-挂机-红装+T1+T2,0,1,101,0,60520081,魔焰发冠,1,1,1,0,0
1139,20082,科技-挂机-红装+T1+T2,0,1,101,0,60520082,魔焰发冠,1,1,1,0,0
1140,20082,科技-挂机-红装+T1+T2,0,1,101,0,60520083,魔焰发冠,1,1,1,0,0
1141,20082,科技-挂机-红装+T1+T2,0,1,101,0,60520084,魔焰发冠,1,1,1,0,0
1142,20082,科技-挂机-红装+T1+T2,0,1,101,0,60520085,魔焰发冠,1,1,1,0,0
1143,20082,科技-挂机-红装+T1+T2,0,1,101,0,60520086,魔焰发冠,1,1,1,0,0
1144,20082,科技-挂机-红装+T1+T2,0,1,101,0,60530080,魔焰法袍,1,1,1,0,0
1145,20082,科技-挂机-红装+T1+T2,0,1,101,0,60530081,魔焰法袍,1,1,1,0,0
1146,20082,科技-挂机-红装+T1+T2,0,1,101,0,60530082,魔焰法袍,1,1,1,0,0
1147,20082,科技-挂机-红装+T1+T2,0,1,101,0,60530083,魔焰法袍,1,1,1,0,0
1148,20082,科技-挂机-红装+T1+T2,0,1,101,0,60530084,魔焰法袍,1,1,1,0,0
1149,20082,科技-挂机-红装+T1+T2,0,1,101,0,60530085,魔焰法袍,1,1,1,0,0
1150,20082,科技-挂机-红装+T1+T2,0,1,101,0,60530086,魔焰法袍,1,1,1,0,0
1151,20082,科技-挂机-红装+T1+T2,0,1,101,0,60540080,魔焰布靴,1,1,1,0,0
1152,20082,科技-挂机-红装+T1+T2,0,1,101,0,60540081,魔焰布靴,1,1,1,0,0
1153,20082,科技-挂机-红装+T1+T2,0,1,101,0,60540082,魔焰布靴,1,1,1,0,0
1154,20082,科技-挂机-红装+T1+T2,0,1,101,0,60540083,魔焰布靴,1,1,1,0,0
1155,20082,科技-挂机-红装+T1+T2,0,1,101,0,60540084,魔焰布靴,1,1,1,0,0
1156,20082,科技-挂机-红装+T1+T2,0,1,101,0,60540085,魔焰布靴,1,1,1,0,0
1157,20082,科技-挂机-红装+T1+T2,0,1,101,0,60540086,魔焰布靴,1,1,1,0,0
1158,20082,科技-挂机-红装+T1+T2,0,1,101,0,60620080,大骑士皮盔,1,1,1,0,0
1159,20082,科技-挂机-红装+T1+T2,0,1,101,0,60620081,大骑士皮盔,1,1,1,0,0
1160,20082,科技-挂机-红装+T1+T2,0,1,101,0,60620082,大骑士皮盔,1,1,1,0,0
1161,20082,科技-挂机-红装+T1+T2,0,1,101,0,60620083,大骑士皮盔,1,1,1,0,0
1162,20082,科技-挂机-红装+T1+T2,0,1,101,0,60620084,大骑士皮盔,1,1,1,0,0
1163,20082,科技-挂机-红装+T1+T2,0,1,101,0,60620085,大骑士皮盔,1,1,1,0,0
1164,20082,科技-挂机-红装+T1+T2,0,1,101,0,60620086,大骑士皮盔,1,1,1,0,0
1165,20082,科技-挂机-红装+T1+T2,0,1,101,0,60630080,大骑士皮甲,1,1,1,0,0
1166,20082,科技-挂机-红装+T1+T2,0,1,101,0,60630081,大骑士皮甲,1,1,1,0,0
1167,20082,科技-挂机-红装+T1+T2,0,1,101,0,60630082,大骑士皮甲,1,1,1,0,0
1168,20082,科技-挂机-红装+T1+T2,0,1,101,0,60630083,大骑士皮甲,1,1,1,0,0
1169,20082,科技-挂机-红装+T1+T2,0,1,101,0,60630084,大骑士皮甲,1,1,1,0,0
1170,20082,科技-挂机-红装+T1+T2,0,1,101,0,60630085,大骑士皮甲,1,1,1,0,0
1171,20082,科技-挂机-红装+T1+T2,0,1,101,0,60630086,大骑士皮甲,1,1,1,0,0
1172,20082,科技-挂机-红装+T1+T2,0,1,101,0,60640080,大骑士皮靴,1,1,1,0,0
1173,20082,科技-挂机-红装+T1+T2,0,1,101,0,60640081,大骑士皮靴,1,1,1,0,0
1174,20082,科技-挂机-红装+T1+T2,0,1,101,0,60640082,大骑士皮靴,1,1,1,0,0
1175,20082,科技-挂机-红装+T1+T2,0,1,101,0,60640083,大骑士皮靴,1,1,1,0,0
1176,20082,科技-挂机-红装+T1+T2,0,1,101,0,60640084,大骑士皮靴,1,1,1,0,0
1177,20082,科技-挂机-红装+T1+T2,0,1,101,0,60640085,大骑士皮靴,1,1,1,0,0
1178,20082,科技-挂机-红装+T1+T2,0,1,101,0,60640086,大骑士皮靴,1,1,1,0,0
1179,20082,科技-挂机-红装+T1+T2,0,1,101,10000,40000019,力量神石,1,1,1,0,0
1180,20082,科技-挂机-红装+T1+T2,0,1,101,0,40000020,敏捷神石,1,1,1,0,0
1181,20082,科技-挂机-红装+T1+T2,0,1,101,0,40000021,智力神石,1,1,1,0,0
1182,20082,科技-挂机-红装+T1+T2,0,1,101,10000,40000024,力量神晶,1,1,1,0,0
1183,20082,科技-挂机-红装+T1+T2,0,1,101,0,40000025,敏捷神晶,1,1,1,0,0
1184,20082,科技-挂机-红装+T1+T2,0,1,101,0,40000026,智力神晶,1,1,1,0,0
1185,20090,科技-挂机-红装,234,1,101,10000,60110080,禁忌之剑,1,1,1,0,0
1186,20090,科技-挂机-红装,0,1,101,0,60110081,禁忌之剑,1,1,1,0,0
1187,20090,科技-挂机-红装,0,1,101,0,60110082,禁忌之剑,1,1,1,0,0
1188,20090,科技-挂机-红装,0,1,101,0,60110083,禁忌之剑,1,1,1,0,0
1189,20090,科技-挂机-红装,0,1,101,0,60110084,禁忌之剑,1,1,1,0,0
1190,20090,科技-挂机-红装,0,1,101,0,60110085,禁忌之剑,1,1,1,0,0
1191,20090,科技-挂机-红装,0,1,101,0,60110086,禁忌之剑,1,1,1,0,0
1192,20090,科技-挂机-红装,0,1,101,0,60210080,崩山之刃,1,1,1,0,0
1193,20090,科技-挂机-红装,0,1,101,0,60210081,崩山之刃,1,1,1,0,0
1194,20090,科技-挂机-红装,0,1,101,0,60210082,崩山之刃,1,1,1,0,0
1195,20090,科技-挂机-红装,0,1,101,0,60210083,崩山之刃,1,1,1,0,0
1196,20090,科技-挂机-红装,0,1,101,0,60210084,崩山之刃,1,1,1,0,0
1197,20090,科技-挂机-红装,0,1,101,0,60210085,崩山之刃,1,1,1,0,0
1198,20090,科技-挂机-红装,0,1,101,0,60210086,崩山之刃,1,1,1,0,0
1199,20090,科技-挂机-红装,0,1,101,0,60310080,魔焰巨杖,1,1,1,0,0
1200,20090,科技-挂机-红装,0,1,101,0,60310081,魔焰巨杖,1,1,1,0,0
1201,20090,科技-挂机-红装,0,1,101,0,60310082,魔焰巨杖,1,1,1,0,0
1202,20090,科技-挂机-红装,0,1,101,0,60310083,魔焰巨杖,1,1,1,0,0
1203,20090,科技-挂机-红装,0,1,101,0,60310084,魔焰巨杖,1,1,1,0,0
1204,20090,科技-挂机-红装,0,1,101,0,60310085,魔焰巨杖,1,1,1,0,0
1205,20090,科技-挂机-红装,0,1,101,0,60310086,魔焰巨杖,1,1,1,0,0
1206,20090,科技-挂机-红装,0,1,101,0,60420080,崩山战盔,1,1,1,0,0
1207,20090,科技-挂机-红装,0,1,101,0,60420081,崩山战盔,1,1,1,0,0
1208,20090,科技-挂机-红装,0,1,101,0,60420082,崩山战盔,1,1,1,0,0
1209,20090,科技-挂机-红装,0,1,101,0,60420083,崩山战盔,1,1,1,0,0
1210,20090,科技-挂机-红装,0,1,101,0,60420084,崩山战盔,1,1,1,0,0
1211,20090,科技-挂机-红装,0,1,101,0,60420085,崩山战盔,1,1,1,0,0
1212,20090,科技-挂机-红装,0,1,101,0,60420086,崩山战盔,1,1,1,0,0
1213,20090,科技-挂机-红装,0,1,101,0,60430080,崩山板甲,1,1,1,0,0
1214,20090,科技-挂机-红装,0,1,101,0,60430081,崩山板甲,1,1,1,0,0
1215,20090,科技-挂机-红装,0,1,101,0,60430082,崩山板甲,1,1,1,0,0
1216,20090,科技-挂机-红装,0,1,101,0,60430083,崩山板甲,1,1,1,0,0
1217,20090,科技-挂机-红装,0,1,101,0,60430084,崩山板甲,1,1,1,0,0
1218,20090,科技-挂机-红装,0,1,101,0,60430085,崩山板甲,1,1,1,0,0
1219,20090,科技-挂机-红装,0,1,101,0,60430086,崩山板甲,1,1,1,0,0
1220,20090,科技-挂机-红装,0,1,101,0,60440080,崩山战靴,1,1,1,0,0
1221,20090,科技-挂机-红装,0,1,101,0,60440081,崩山战靴,1,1,1,0,0
1222,20090,科技-挂机-红装,0,1,101,0,60440082,崩山战靴,1,1,1,0,0
1223,20090,科技-挂机-红装,0,1,101,0,60440083,崩山战靴,1,1,1,0,0
1224,20090,科技-挂机-红装,0,1,101,0,60440084,崩山战靴,1,1,1,0,0
1225,20090,科技-挂机-红装,0,1,101,0,60440085,崩山战靴,1,1,1,0,0
1226,20090,科技-挂机-红装,0,1,101,0,60440086,崩山战靴,1,1,1,0,0
1227,20090,科技-挂机-红装,0,1,101,0,60520080,魔焰发冠,1,1,1,0,0
1228,20090,科技-挂机-红装,0,1,101,0,60520081,魔焰发冠,1,1,1,0,0
1229,20090,科技-挂机-红装,0,1,101,0,60520082,魔焰发冠,1,1,1,0,0
1230,20090,科技-挂机-红装,0,1,101,0,60520083,魔焰发冠,1,1,1,0,0
1231,20090,科技-挂机-红装,0,1,101,0,60520084,魔焰发冠,1,1,1,0,0
1232,20090,科技-挂机-红装,0,1,101,0,60520085,魔焰发冠,1,1,1,0,0
1233,20090,科技-挂机-红装,0,1,101,0,60520086,魔焰发冠,1,1,1,0,0
1234,20090,科技-挂机-红装,0,1,101,0,60530080,魔焰法袍,1,1,1,0,0
1235,20090,科技-挂机-红装,0,1,101,0,60530081,魔焰法袍,1,1,1,0,0
1236,20090,科技-挂机-红装,0,1,101,0,60530082,魔焰法袍,1,1,1,0,0
1237,20090,科技-挂机-红装,0,1,101,0,60530083,魔焰法袍,1,1,1,0,0
1238,20090,科技-挂机-红装,0,1,101,0,60530084,魔焰法袍,1,1,1,0,0
1239,20090,科技-挂机-红装,0,1,101,0,60530085,魔焰法袍,1,1,1,0,0
1240,20090,科技-挂机-红装,0,1,101,0,60530086,魔焰法袍,1,1,1,0,0
1241,20090,科技-挂机-红装,0,1,101,0,60540080,魔焰布靴,1,1,1,0,0
1242,20090,科技-挂机-红装,0,1,101,0,60540081,魔焰布靴,1,1,1,0,0
1243,20090,科技-挂机-红装,0,1,101,0,60540082,魔焰布靴,1,1,1,0,0
1244,20090,科技-挂机-红装,0,1,101,0,60540083,魔焰布靴,1,1,1,0,0
1245,20090,科技-挂机-红装,0,1,101,0,60540084,魔焰布靴,1,1,1,0,0
1246,20090,科技-挂机-红装,0,1,101,0,60540085,魔焰布靴,1,1,1,0,0
1247,20090,科技-挂机-红装,0,1,101,0,60540086,魔焰布靴,1,1,1,0,0
1248,20090,科技-挂机-红装,0,1,101,0,60620080,大骑士皮盔,1,1,1,0,0
1249,20090,科技-挂机-红装,0,1,101,0,60620081,大骑士皮盔,1,1,1,0,0
1250,20090,科技-挂机-红装,0,1,101,0,60620082,大骑士皮盔,1,1,1,0,0
1251,20090,科技-挂机-红装,0,1,101,0,60620083,大骑士皮盔,1,1,1,0,0
1252,20090,科技-挂机-红装,0,1,101,0,60620084,大骑士皮盔,1,1,1,0,0
1253,20090,科技-挂机-红装,0,1,101,0,60620085,大骑士皮盔,1,1,1,0,0
1254,20090,科技-挂机-红装,0,1,101,0,60620086,大骑士皮盔,1,1,1,0,0
1255,20090,科技-挂机-红装,0,1,101,0,60630080,大骑士皮甲,1,1,1,0,0
1256,20090,科技-挂机-红装,0,1,101,0,60630081,大骑士皮甲,1,1,1,0,0
1257,20090,科技-挂机-红装,0,1,101,0,60630082,大骑士皮甲,1,1,1,0,0
1258,20090,科技-挂机-红装,0,1,101,0,60630083,大骑士皮甲,1,1,1,0,0
1259,20090,科技-挂机-红装,0,1,101,0,60630084,大骑士皮甲,1,1,1,0,0
1260,20090,科技-挂机-红装,0,1,101,0,60630085,大骑士皮甲,1,1,1,0,0
1261,20090,科技-挂机-红装,0,1,101,0,60630086,大骑士皮甲,1,1,1,0,0
1262,20090,科技-挂机-红装,0,1,101,0,60640080,大骑士皮靴,1,1,1,0,0
1263,20090,科技-挂机-红装,0,1,101,0,60640081,大骑士皮靴,1,1,1,0,0
1264,20090,科技-挂机-红装,0,1,101,0,60640082,大骑士皮靴,1,1,1,0,0
1265,20090,科技-挂机-红装,0,1,101,0,60640083,大骑士皮靴,1,1,1,0,0
1266,20090,科技-挂机-红装,0,1,101,0,60640084,大骑士皮靴,1,1,1,0,0
1267,20090,科技-挂机-红装,0,1,101,0,60640085,大骑士皮靴,1,1,1,0,0
1268,20090,科技-挂机-红装,0,1,101,0,60640086,大骑士皮靴,1,1,1,0,0
1269,20091,科技-挂机-红装+T1,234,1,101,10000,60110080,禁忌之剑,1,1,1,0,0
1270,20091,科技-挂机-红装+T1,0,1,101,0,60110081,禁忌之剑,1,1,1,0,0
1271,20091,科技-挂机-红装+T1,0,1,101,0,60110082,禁忌之剑,1,1,1,0,0
1272,20091,科技-挂机-红装+T1,0,1,101,0,60110083,禁忌之剑,1,1,1,0,0
1273,20091,科技-挂机-红装+T1,0,1,101,0,60110084,禁忌之剑,1,1,1,0,0
1274,20091,科技-挂机-红装+T1,0,1,101,0,60110085,禁忌之剑,1,1,1,0,0
1275,20091,科技-挂机-红装+T1,0,1,101,0,60110086,禁忌之剑,1,1,1,0,0
1276,20091,科技-挂机-红装+T1,0,1,101,0,60210080,崩山之刃,1,1,1,0,0
1277,20091,科技-挂机-红装+T1,0,1,101,0,60210081,崩山之刃,1,1,1,0,0
1278,20091,科技-挂机-红装+T1,0,1,101,0,60210082,崩山之刃,1,1,1,0,0
1279,20091,科技-挂机-红装+T1,0,1,101,0,60210083,崩山之刃,1,1,1,0,0
1280,20091,科技-挂机-红装+T1,0,1,101,0,60210084,崩山之刃,1,1,1,0,0
1281,20091,科技-挂机-红装+T1,0,1,101,0,60210085,崩山之刃,1,1,1,0,0
1282,20091,科技-挂机-红装+T1,0,1,101,0,60210086,崩山之刃,1,1,1,0,0
1283,20091,科技-挂机-红装+T1,0,1,101,0,60310080,魔焰巨杖,1,1,1,0,0
1284,20091,科技-挂机-红装+T1,0,1,101,0,60310081,魔焰巨杖,1,1,1,0,0
1285,20091,科技-挂机-红装+T1,0,1,101,0,60310082,魔焰巨杖,1,1,1,0,0
1286,20091,科技-挂机-红装+T1,0,1,101,0,60310083,魔焰巨杖,1,1,1,0,0
1287,20091,科技-挂机-红装+T1,0,1,101,0,60310084,魔焰巨杖,1,1,1,0,0
1288,20091,科技-挂机-红装+T1,0,1,101,0,60310085,魔焰巨杖,1,1,1,0,0
1289,20091,科技-挂机-红装+T1,0,1,101,0,60310086,魔焰巨杖,1,1,1,0,0
1290,20091,科技-挂机-红装+T1,0,1,101,0,60420080,崩山战盔,1,1,1,0,0
1291,20091,科技-挂机-红装+T1,0,1,101,0,60420081,崩山战盔,1,1,1,0,0
1292,20091,科技-挂机-红装+T1,0,1,101,0,60420082,崩山战盔,1,1,1,0,0
1293,20091,科技-挂机-红装+T1,0,1,101,0,60420083,崩山战盔,1,1,1,0,0
1294,20091,科技-挂机-红装+T1,0,1,101,0,60420084,崩山战盔,1,1,1,0,0
1295,20091,科技-挂机-红装+T1,0,1,101,0,60420085,崩山战盔,1,1,1,0,0
1296,20091,科技-挂机-红装+T1,0,1,101,0,60420086,崩山战盔,1,1,1,0,0
1297,20091,科技-挂机-红装+T1,0,1,101,0,60430080,崩山板甲,1,1,1,0,0
1298,20091,科技-挂机-红装+T1,0,1,101,0,60430081,崩山板甲,1,1,1,0,0
1299,20091,科技-挂机-红装+T1,0,1,101,0,60430082,崩山板甲,1,1,1,0,0
1300,20091,科技-挂机-红装+T1,0,1,101,0,60430083,崩山板甲,1,1,1,0,0
1301,20091,科技-挂机-红装+T1,0,1,101,0,60430084,崩山板甲,1,1,1,0,0
1302,20091,科技-挂机-红装+T1,0,1,101,0,60430085,崩山板甲,1,1,1,0,0
1303,20091,科技-挂机-红装+T1,0,1,101,0,60430086,崩山板甲,1,1,1,0,0
1304,20091,科技-挂机-红装+T1,0,1,101,0,60440080,崩山战靴,1,1,1,0,0
1305,20091,科技-挂机-红装+T1,0,1,101,0,60440081,崩山战靴,1,1,1,0,0
1306,20091,科技-挂机-红装+T1,0,1,101,0,60440082,崩山战靴,1,1,1,0,0
1307,20091,科技-挂机-红装+T1,0,1,101,0,60440083,崩山战靴,1,1,1,0,0
1308,20091,科技-挂机-红装+T1,0,1,101,0,60440084,崩山战靴,1,1,1,0,0
1309,20091,科技-挂机-红装+T1,0,1,101,0,60440085,崩山战靴,1,1,1,0,0
1310,20091,科技-挂机-红装+T1,0,1,101,0,60440086,崩山战靴,1,1,1,0,0
1311,20091,科技-挂机-红装+T1,0,1,101,0,60520080,魔焰发冠,1,1,1,0,0
1312,20091,科技-挂机-红装+T1,0,1,101,0,60520081,魔焰发冠,1,1,1,0,0
1313,20091,科技-挂机-红装+T1,0,1,101,0,60520082,魔焰发冠,1,1,1,0,0
1314,20091,科技-挂机-红装+T1,0,1,101,0,60520083,魔焰发冠,1,1,1,0,0
1315,20091,科技-挂机-红装+T1,0,1,101,0,60520084,魔焰发冠,1,1,1,0,0
1316,20091,科技-挂机-红装+T1,0,1,101,0,60520085,魔焰发冠,1,1,1,0,0
1317,20091,科技-挂机-红装+T1,0,1,101,0,60520086,魔焰发冠,1,1,1,0,0
1318,20091,科技-挂机-红装+T1,0,1,101,0,60530080,魔焰法袍,1,1,1,0,0
1319,20091,科技-挂机-红装+T1,0,1,101,0,60530081,魔焰法袍,1,1,1,0,0
1320,20091,科技-挂机-红装+T1,0,1,101,0,60530082,魔焰法袍,1,1,1,0,0
1321,20091,科技-挂机-红装+T1,0,1,101,0,60530083,魔焰法袍,1,1,1,0,0
1322,20091,科技-挂机-红装+T1,0,1,101,0,60530084,魔焰法袍,1,1,1,0,0
1323,20091,科技-挂机-红装+T1,0,1,101,0,60530085,魔焰法袍,1,1,1,0,0
1324,20091,科技-挂机-红装+T1,0,1,101,0,60530086,魔焰法袍,1,1,1,0,0
1325,20091,科技-挂机-红装+T1,0,1,101,0,60540080,魔焰布靴,1,1,1,0,0
1326,20091,科技-挂机-红装+T1,0,1,101,0,60540081,魔焰布靴,1,1,1,0,0
1327,20091,科技-挂机-红装+T1,0,1,101,0,60540082,魔焰布靴,1,1,1,0,0
1328,20091,科技-挂机-红装+T1,0,1,101,0,60540083,魔焰布靴,1,1,1,0,0
1329,20091,科技-挂机-红装+T1,0,1,101,0,60540084,魔焰布靴,1,1,1,0,0
1330,20091,科技-挂机-红装+T1,0,1,101,0,60540085,魔焰布靴,1,1,1,0,0
1331,20091,科技-挂机-红装+T1,0,1,101,0,60540086,魔焰布靴,1,1,1,0,0
1332,20091,科技-挂机-红装+T1,0,1,101,0,60620080,大骑士皮盔,1,1,1,0,0
1333,20091,科技-挂机-红装+T1,0,1,101,0,60620081,大骑士皮盔,1,1,1,0,0
1334,20091,科技-挂机-红装+T1,0,1,101,0,60620082,大骑士皮盔,1,1,1,0,0
1335,20091,科技-挂机-红装+T1,0,1,101,0,60620083,大骑士皮盔,1,1,1,0,0
1336,20091,科技-挂机-红装+T1,0,1,101,0,60620084,大骑士皮盔,1,1,1,0,0
1337,20091,科技-挂机-红装+T1,0,1,101,0,60620085,大骑士皮盔,1,1,1,0,0
1338,20091,科技-挂机-红装+T1,0,1,101,0,60620086,大骑士皮盔,1,1,1,0,0
