str_id,str
STR_UI_HuoDong_HeroRanK_str_8,帝国
STR_UI_HuoDong_HeroRanK_str_9,我的排行：
STR_UI_HuoDong_HeroRanK_str_10,排名
STR_UI_HuoDong_HeroRanK_str_11,玩家
STR_UI_HuoDong_HeroRanK_str_12,奖励
STR_UI_HuoDong_HeroRanK_str_13,战力
STR_UI_HuoDong_HeroRanK_str_14,层数
STR_UI_HuoDong_HeroRanK_str_15,星数
STR_UI_HuoDong_JiangLiYuLan_str_0,奖励预览
STR_UI_HuoDong_JiangLiYuLan_str_1,活动名字
STR_UI_HuoDong_KaiFuPaiHang_str_0,开服排行
STR_UI_HuoDong_KaiFuPaiHang_str_1,活动标签
STR_UI_HuoDong_KaiFuPaiHang_str_2,【排行榜奖励将通过邮件发放】
STR_UI_HuoDong_KaiFuPaiHang_str_3,关卡排行
STR_UI_HuoDong_KaiFuPaiHang_str_4,玩家的名字
STR_UI_HuoDong_KaiFuPaiHang_str_5,关卡总量
STR_UI_HuoDong_KaiFuPaiHang_str_6,剩余时间:
STR_UI_HuoDong_KaiFuPaiHang_str_7,11天20小时3分钟
STR_UI_HuoDong_KaiFuPaiHang_str_8,我的排名:
STR_UI_HuoDong_KaiFuPaiHang_str_9,关卡总量
STR_UI_HuoDong_KaiFuPaiHang_str_10,奖励已领取
STR_UI_HuoDong_KaiFuPaiHang_str_11,领取
STR_UI_HuoDong_KaiFuPaiHang_str_12,关卡总量
STR_UI_HuoDong_KaiFuPaiHang_str_13,奖励已领取
STR_UI_HuoDong_KaiFuPaiHang_str_14,领取
STR_UI_HuoDong_KaiFuPaiHang_str_15,关卡总量
STR_UI_HuoDong_KaiFuPaiHang_str_16,奖励已领取
STR_UI_HuoDong_KaiFuPaiHang_str_17,领取
STR_UI_HuoDong_KaiFuPaiHang_str_18,我的进度:
STR_UI_HuoDong_LiBao_str_0,等级达到
STR_UI_HuoDong_LiBao_str_1,级
STR_UI_HuoDong_LiBao_str_2,再充值
STR_UI_HuoDong_LiBao_str_3,即可每日领取
STR_UI_HuoDong_LiBao_str_4,领取
STR_UI_HuoDong_LiBao_str_5,去充值
STR_UI_HuoDong_LiBao_str_6,购买
STR_UI_HuoDong_LiBao_str_7,剩余时间:
STR_UI_HuoDong_LiBao_str_8,9天23时59分
STR_UI_HuoDong_MeiRiShouChong_str_0,活动时间:
STR_UI_HuoDong_MeiRiShouChong_str_1,凌晨5时至次日凌晨5时
STR_UI_HuoDong_MeiRiShouChong_str_2,前往充值
STR_UI_HuoDong_MeiRiShouChong_str_3,立即领取
STR_UI_HuoDong_MoBan_Day_str_0,领取奖励
STR_UI_HuoDong_MoBan_Day_str_1,第一天
STR_UI_HuoDong_MoBan_Day_str_2,已领取
STR_UI_HuoDong_MoBan_Day_str_3,英雄名字
STR_UI_HuoDong_MoBan_Day_str_4,【稀有】
STR_UI_HuoDong_MoBan_Day_str_5,技能描述
STR_UI_HuoDong_MoBan_Day_str_6,技能名
STR_UI_HuoDong_MoBan_List_str_0,活动名字
STR_UI_HuoDong_MoBan_List_str_1,活动描述活动活动描述活动描述活动描述述活动描述活动描述活动描述述
STR_UI_HuoDong_MoBan_List_str_2,剩余时间
STR_UI_HuoDong_MoBan_List_str_3,12天12小时12分
STR_UI_HuoDong_MoBan_PH_str_0,活动标题
STR_UI_HuoDong_MoBan_PH_str_1,第一名
STR_UI_HuoDong_MoBan_PH_str_2,领取奖励
STR_UI_HuoDong_MoBan_PH_str_3,兑换
STR_UI_HuoDong_MoBan_PH_str_4,兑换
STR_UI_HuoDong_MoBan_PH_str_5,剩余时间:
STR_UI_HuoDong_MoBan_PH_str_6,12天12小时12分
STR_UI_HuoDong_MoBan_PH_str_7,当前:
STR_UI_HuoDong_MoBan_PH_str_8,第一名
STR_UI_HuoDong_MoBan_PH_str_9,我只是想看一下这里到底可以显示多少个字，两行还是三行?
STR_UI_HuoDong_Pan1_str_0,累计签到奖励
STR_UI_HuoDong_Pan1_str_1,贵
STR_UI_HuoDong_Pan1_str_2,倍
STR_UI_HuoDong_Pan1_str_3,双
STR_UI_HuoDong_Pan1_str_4,第1天
STR_UI_HuoDong_Pan1_str_5,累计签到
STR_UI_HuoDong_Pan1_str_6,天
STR_UI_HuoDong_Pan1_str_7,领取奖励
STR_UI_HuoDong_Pan1_str_8,签到
STR_UI_HuoDong_Pan1_str_9,1月
STR_UI_HuoDong_Pan2_str_0,晚餐时间
STR_UI_HuoDong_Pan2_str_1,午餐时间
STR_UI_HuoDong_Pan2_str_2,夜宵时间
STR_UI_HuoDong_Pan2_str_3,午餐以烹制完成，敬请享用吧!
STR_UI_HuoDong_Pan2_str_4,可恢复
STR_UI_HuoDong_Pan2_str_5,领取
STR_UI_HuoDong_Pan2_str_6,领取
STR_UI_HuoDong_Pan2_str_7,领取
STR_UI_HuoDong_Pan2_str_8,限时领取
STR_UI_HuoDong_Pan2_str_9,体力
STR_UI_HuoDong_Pan2_str_10,双倍
STR_UI_HuoDong_Pan2_str_11,双倍倒计时:
STR_UI_HuoDong_Pan2_str_12,99天23时59分
STR_UI_HuoDong_Pan2_str_13,时间未到
STR_UI_HuoDong_Pan2_str_14,时间未到
STR_UI_HuoDong_Pan2_str_15,时间未到
STR_UI_HuoDong_Pan6_str_0,月卡持续时间可叠加至120天
STR_UI_HuoDong_Pan6_str_1,剩余27天
STR_UI_HuoDong_Pan6_str_2,领 取
STR_UI_HuoDong_Pan6_str_3,140元
STR_UI_HuoDong_Pan6_str_4,前往续费
STR_UI_HuoDong_Pan6_str_5,购买立即获得
STR_UI_HuoDong_Pan6_str_6,每日额外获得
STR_UI_HuoDong_Pan6_str_7,累计获得
STR_UI_HuoDong_Pan6_str_8,剩余27天
STR_UI_HuoDong_Pan6_str_9,领 取
STR_UI_HuoDong_Pan6_str_10,140元
STR_UI_HuoDong_Pan6_str_11,累计获得
STR_UI_HuoDong_Pan6_str_12,前往续费
STR_UI_HuoDong_Pan6_str_13,每日额外获得
STR_UI_HuoDong_Pan6_str_14,购买立即获得
STR_UI_HuoDong_Pan6_str_15,这里的描述读表
STR_UI_HuoDong_Pan6_str_16,领取点数
STR_UI_HuoDong_Pan6_str_17,30次
STR_UI_HuoDong_Pan6_str_18,30次
STR_UI_HuoDong_Pan6_str_19,30次
STR_UI_HuoDong_Pan6_str_20,30次
STR_UI_HuoDong_Pan6_str_21,30次
STR_UI_HuoDong_Pan6_str_22,累计领取次数奖励。（领完后重置）
STR_UI_HuoDong_Pan9_str_0,请输入兑换码
STR_UI_HuoDong_Pan9_str_1,兑 换
STR_UI_HuoDong_Pan9_str_2,兑换码：
STR_UI_HuoDong_QiRi_str_0,七日狂欢
STR_UI_HuoDong_QiRi_str_1,成任务，领取时间结束后将关闭入口。
STR_UI_HuoDong_QiRi_str_2,活动已结束，当前只能领取奖励，无法继续完
STR_UI_HuoDong_QiRi_str_3,第1天
STR_UI_HuoDong_QiRi_str_4,七日狂欢剩余:
STR_UI_HuoDong_QiRi_str_5,读表
STR_UI_HuoDong_QiRi_str_6,已获得宝箱
STR_UI_HuoDong_QiRi_str_7,读表
STR_UI_HuoDong_QiRi_str_8,读表
STR_UI_HuoDong_QiRi_str_9,读表
STR_UI_HuoDong_QiRi_str_10,读表
STR_UI_HuoDong_QiRi_str_11,第一名
STR_UI_HuoDong_QiRi_str_12,领取奖励
STR_UI_HuoDong_QiRi_str_13,兑换
STR_UI_HuoDong_QiRi_str_14,已领取
STR_UI_HuoDong_QiRi_str_15,登录7天领
STR_UI_HuoDong_QiRi_str_16,死亡骑士
STR_UI_HuoDong_QiRi_str_17,限时抢购价:
STR_UI_HuoDong_QiRi_str_18,免费倒计时
STR_UI_HuoDong_QiRi_str_19,商会福利价:
STR_UI_HuoDong_QiRi_str_20,商会价:
STR_UI_HuoDong_QiRi_str_21,价值:
STR_UI_HuoDong_QiRi_str_22,道具的名字
STR_UI_HuoDong_QiRi_str_23,抢购
STR_UI_HuoDong_QiRi_str_24,加入商会
STR_UI_HuoDong_QiRi_str_25,已购买
STR_UI_HuoDong_QiRi_str_26,已加入商会
STR_UI_HuoDong_QiRi_str_27,商会会员限时免费
STR_UI_HuoDong_QiRi_str_28,免费获取
STR_UI_HuoDong_QiRi_str_29,道具的名字
STR_UI_HuoDong_QiRi_str_30,限时抢购
STR_UI_HuoDong_QiRi_str_31,已购买
STR_UI_HuoDong_QiRi_str_32,价值:
STR_UI_HuoDong_QiRi_str_33,抢购价:
STR_UI_HuoDong_QiRi_str_34,贵族13可购买
STR_UI_HuoDong_QiRi_str_35,道具的名字
STR_UI_HuoDong_QiRi_str_36,限时抢购
STR_UI_HuoDong_QiRi_str_37,已购买
STR_UI_HuoDong_QiRi_str_38,价值:
STR_UI_HuoDong_QiRi_str_39,抢购价:
STR_UI_HuoDong_QiRi_str_40,贵族13可购买
STR_UI_HuoDong_QiRi_str_41,白银宝箱
STR_UI_HuoDong_QiRi_str_42,(再完成
STR_UI_HuoDong_QiRi_str_43,个任务
STR_UI_HuoDong_QiRi_str_44,魂石+10
STR_UI_HuoDong_QiRi_str_45,撒旦之力魂石
STR_UI_HuoDong_QiRi_str_46,任务完成进度:
STR_UI_HuoDong_QiRi_str_47,活动结束邮件发送奖励)
STR_UI_HuoDong_QiRi_JiangLi_str_0,奖励查看
STR_UI_HuoDong_QiRi_JiangLi_str_1,奖励档次
STR_UI_HuoDong_QiRi_JiangLi_str_2,积分
STR_UI_HuoDong_QiRi_JiangLi_str_3,奖励
STR_UI_HuoDong_QiRi_JiangLi_str_4,钻石宝箱
STR_UI_HuoDong_QiRi_JiangLi_str_5,总价值
STR_UI_HuoDong_QiRi_JiangLi_str_6,1.完成任务越多，获得奖励越好，最高
STR_UI_HuoDong_QiRi_JiangLi_str_7,2.活动结束后奖励以邮件形式发放
STR_UI_HuoDong_TianTianChongZhi_str_0,天天充值
STR_UI_HuoDong_TianTianChongZhi_str_1,第二天
STR_UI_HuoDong_TianTianChongZhi_str_2,今日单笔充值30元
STR_UI_HuoDong_TianTianChongZhi_str_3,道具名字
STR_UI_HuoDong_TianTianChongZhi_str_4,道具的描述......
STR_UI_HuoDong_TianTianChongZhi_str_5,前往充值
STR_UI_HuoDong_TianTianChongZhi_str_6,领取
STR_UI_HuoDong_TianTianChongZhi_str_7,累计充值3天可领取
STR_UI_HuoDong_TianTianChongZhi_str_8,道具的名字
STR_UI_HuoDong_TianTianChongZhi_str_9,道具的描述
STR_UI_HuoDong_TianTianChongZhi_str_10,奖励价值
STR_UI_HuoDong_TianTianChongZhi_str_11,领取
STR_UI_HuoDong_TianTianChongZhi_str_12,累计充值3天可领取
STR_UI_HuoDong_TianTianChongZhi_str_13,道具的名字
STR_UI_HuoDong_TianTianChongZhi_str_14,道具的描述
STR_UI_HuoDong_TianTianChongZhi_str_15,奖励价值
STR_UI_HuoDong_TianTianChongZhi_str_16,领取
STR_UI_HuoDong_TianTianChongZhi_str_17,送超值豪华大礼
STR_UI_HuoDong_TianTianChongZhi_str_18,倒计时:
STR_UI_HuoDong_TianTianChongZhi_str_19,6天23:59:59
STR_UI_HuoDong_TianTianChongZhi_str_20,第1天
STR_UI_HuoDong_XianShiFengQiang_str_0,幸运小铺
STR_UI_HuoDong_XianShiFengQiang_str_1,活动标签
STR_UI_HuoDong_XianShiFengQiang_str_2,魔宠礼包
STR_UI_HuoDong_XianShiFengQiang_str_3,剩余时间:
STR_UI_HuoDong_XianShiFengQiang_str_4,剩余时间结束后，礼包永久消失
STR_UI_HuoDong_XianShiFengQiang_str_5,抢购价值
STR_UI_HuoDong_XianShiFengQiang_str_6,大礼包!
STR_UI_HuoDong_XianShiFengQiang_str_7,648元购买
STR_UI_HuoDong_XianShiFengQiang_str_8,领取奖励
STR_UI_HuoDong_XianShiFengQiang_str_9,仅通过此界面购买有效
STR_UI_HuoDong_XianShiLiBao_str_0,此活动仅此1次
STR_UI_HuoDong_XianShiLiBao_str_1,剩余时间:
STR_UI_HuoDong_XianShiLiBao_str_2,10倍价值
STR_UI_HuoDong_XianShiLiBao_str_3,仅需
STR_UI_HuoDong_XianShiLiBao_str_4,豪华大礼包
STR_UI_HuoDong_XianShiLiBao_str_5,送
STR_UI_HuoDong_XianShiLiBao_str_6,立即购买
STR_UI_HuoDong_XianShiLiBao_str_7,领取
STR_UI_HuoDong_XianShiLiBao_str_8,英雄礼包
STR_UI_HuoDong_XianShiLiBao_str_9,（该商品为直购商品，不计入其他累充活动）
STR_UI_HuoDong_XianShiLiBao_str_10,元
STR_UI_HuoDong_XingYunShangDian_str_0,物品自动刷新时间:
STR_UI_HuoDong_XingYunShangDian_str_1,5天6小时20分
STR_UI_HuoDong_XingYunShangDian_str_2,物品刷新说明:
STR_UI_HuoDong_XingYunShangDian_str_3,6-12点，18-22点，每隔整点刷新
STR_UI_HuoDong_XingYunShangDian_str_4,活动描述......
STR_UI_HuoDong_XingYunShangDian_str_5,玩家的名字
STR_UI_HuoDong_XingYunShangDian_str_6,购买了
STR_UI_HuoDong_XingYunShangDian_str_7,道具的名字
STR_UI_HuoDong_XingYunShangDian_str_8,礼包名字
STR_UI_HuoDong_XingYunShangDian_str_9,后刷新商店
STR_UI_HuoDong_XingYunShangDian_str_10,8.8折
STR_UI_HuoDong_XingYunShangDian_str_11,140元
STR_UI_HuoDong_XingYunShangDian_str_12,领取奖励
STR_UI_HuoDong_XingYunShangDian_str_13,原价：
STR_UI_HuoDong_XingYunShangDian_str_14,现价：
STR_UI_HuoDong_XingYunShangDian_str_15,购买后刷新后续礼包
STR_UI_HuoDong_XingYunShangDian_str_16,道具特么的名字
STR_UI_HuoDong_XingYunShangDian_str_17,每日限购
STR_UI_HuoDong_XingYunShangDian_str_18,个人限购:
STR_UI_HuoDong_XingYunShangDian_str_19,20(剩100)
STR_UI_HuoDong_XingYunShangDian_str_20,现价
STR_UI_HuoDong_XingYunShangDian_str_21,7折
STR_UI_HuoDong_XingYunShangDian_str_22,原价
STR_UI_HuoDong_XinYuanLiWu_str_0,幸运小铺
STR_UI_HuoDong_XinYuanLiWu_str_1,活动标签
STR_UI_HuoDong_XinYuanLiWu_str_2,剩余时间:
STR_UI_HuoDong_XinYuanLiWu_str_3,11天20小时3分钟
STR_UI_HuoDong_XinYuanLiWu_str_4,(当日许愿道具，次日可领取)
STR_UI_HuoDong_XinYuanLiWu_str_5,每日赠送
STR_UI_HuoDong_XinYuanLiWu_str_6,许愿次数:
STR_UI_HuoDong_XinYuanLiWu_str_7,点击道具许愿
STR_UI_HuoDong_XinYuanLiWu_str_8,已恢复全部次数
STR_UI_HuoDong_XinYuanLiWu_str_9,本期活动已结束
STR_UI_HuoDong_XinYuanLiWu_str_10,我的心愿
STR_UI_HuoDong_XinYuanLiWu_str_11,5小时44分钟后可领取
STR_UI_HuoDong_YueKa_ChaKan_str_0,什么月卡读表
STR_UI_HuoDong_YueKa_ChaKan_str_1,每日特权奖励预览
STR_UI_HuoDong_ZaJinDan_str_0,活动时间:
STR_UI_HuoDong_ZaJinDan_str_1,时间内容.......................
STR_UI_HuoDong_ZaJinDan_str_2,每充值
STR_UI_HuoDong_ZaJinDan_str_3,获得
STR_UI_HuoDong_ZaJinDan_str_4,每天最多可获得
STR_UI_HuoDong_ZaJinDan_str_5,和
STR_UI_HuoDong_ZaJinDan_str_6,即可打开彩蛋!
STR_UI_HuoDong_ZaJinDan_str_7,使用
STR_UI_HuoDong_ZaJinDan_str_8,今日可获得:
STR_UI_HuoDong_ZaJinDan_str_9,剩余:
STR_UI_HuoDong_ZaJinDan_str_10,总收益:
STR_UI_HuoDong_ZaJinDan_str_11,立即充值
STR_UI_HuoDong_ZhongQiuJiaJie_str_0,活动时间:
STR_UI_HuoDong_ZhongQiuJiaJie_str_1,凌晨5时至次日凌晨5时
STR_UI_HuoDong_ZhongQiuJiaJie_str_2,进入活动
STR_UI_HuoDong_ZhongQiuJiaJie_str_3,领取奖励
STR_UI_HuoDong_ZhongQiuJiaJie_str_4,活动期间
STR_UI_HuoDong_ZhongQiuJiaJie_str_5,月饼可以兑换以下稀有道具哟!
STR_UI_HuoDong_ZhongQiuJiaJie_Window_str_0,装备兑换
STR_UI_HuoDong_ZhongQiuJiaJie_Window_str_1,0天23时45分
STR_UI_HuoDong_ZhongQiuJiaJie_Window_str_2,活动时间:
STR_UI_HuoDong_ZhongQiuJiaJie_Window_str_3,领取奖励
STR_UI_HuoDong_ZhongQiuJiaJie_Window_str_4,兑换
STR_UI_HuoQuTuJing_str_0,获取途径
STR_UI_HuoQuTuJing_str_1,方天画戟碎片
STR_UI_HuoQuTuJing_str_2,数量:
STR_UI_HuoQuTuJing_str_3,确 定
STR_UI_HuoQuTuJing_str_4,获取途径
STR_UI_HuoQuTuJing_str_5,可能掉落
STR_UI_HuoQuTuJing_str_6,扫荡获得
STR_UI_HuoQuTuJing_str_7,继续扫荡
STR_UI_HuoQuTuJing_str_8,已获得
STR_UI_HuoQuTuJing_str_9,武将神器碎片
STR_UI_HuoQuTuJing_str_10,个，
STR_UI_HuoQuTuJing_str_11,还差
STR_UI_HuoQuTuJing_str_12,个。
STR_UI_HuoQuTuJing_str_13,扫荡10次
STR_UI_HuoQuTuJing_str_14,扫荡1次
STR_UI_HuoQuTuJing_str_15,消耗体力:
STR_UI_HuoQuTuJing_str_16,消耗:
STR_UI_HuoQuTuJing_str_17,前 往
STR_UI_HuoQuTuJing_str_18,通关后开启扫荡
STR_UI_HuoQuTuJing_str_19,需贵族10或者24级开启
STR_UI_HuoQuTuJing2_str_0,获取途径
STR_UI_HuoQuTuJing2_str_1,方天画戟碎片
STR_UI_HuoQuTuJing2_str_2,数量:
STR_UI_HuoQuTuJing2_str_3,确定
STR_UI_HuoQuTuJing2_str_4,暂无获取途径
STR_UI_HuoQuTuJing2_str_5,玩法名名
STR_UI_HuoQuTuJing2_str_6,黄巾之乱
STR_UI_HuoQuTuJing2_str_7,双倍
STR_UI_JiuGuan2_str_0,召唤
STR_UI_JiuGuan2_str_1,本次免费
STR_UI_JiuGuan2_str_2,召唤1次
STR_UI_JiuGuan2_str_3,召唤10次
STR_UI_JiuGuan2_str_4,8折
STR_UI_JiuGuan2_str_5,橙
STR_UI_JiuGuan2_str_6,蓝
STR_UI_JiuGuan2_str_7,紫
STR_UI_JiuGuan2_str_8,英雄
STR_UI_JiuGuan2_str_9,可召唤
STR_UI_JiuGuan2_str_10,后免费
STR_UI_JiuGuan2_str_11,再召唤       次必得
STR_UI_JiuGuan2_str_12,召唤1次
STR_UI_JiuGuan2_str_13,8折
STR_UI_JiuGuan2_str_14,召唤10次
STR_UI_JiuGuan2_str_15,后免费
STR_UI_JiuGuan2_str_16,折扣次数：10
STR_UI_JiuGuan2_str_17,(1次/日)
STR_UI_JiuGuan2_str_18,橙
STR_UI_JiuGuan2_str_19,蓝
STR_UI_JiuGuan2_str_20,紫
STR_UI_JiuGuan2_str_21,英雄
STR_UI_JiuGuan2_str_22,可召唤
STR_UI_JiuGuan2_str_23,本次免费
STR_UI_JiuGuan2_str_24,英雄
STR_UI_JiuGuan2_str_25,英雄名字
STR_UI_JiuGuan2_str_26,英雄名字
STR_UI_JiuGuan2_str_27,前往兑换
STR_UI_JiuGuan2_str_28,活动时间:
STR_UI_JiuGuan2_str_29,10天23时59分
STR_UI_JiuGuan2_str_30,（召唤能量）
STR_UI_JiuGuan2_str_31,可召唤稀有英雄
STR_UI_JiuGuan2_str_32,西尔瓦拉斯
STR_UI_JiuGuan2_str_33,（基础召唤和高级召唤每日最多各20次）
STR_UI_JiuGuan2_FanPai_str_0,召唤10次
STR_UI_JiuGuan2_FanPai_str_1,8折
STR_UI_JiuGuan2_FanPai_str_2,召唤1次
STR_UI_JiuGuan2_FanPai_str_3,8折
STR_UI_JiuGuan2_FanPai_str_4,额外赠送:
STR_UI_JiuGuan2_FanPai_str_5,英雄的名字
STR_UI_JiuGuan2_FanPai_str_6,已拥有该英雄
STR_UI_JiuGuan2_FanPai_str_7,转化为40个魂石
STR_UI_JiuGuan2_YuLan_str_0,英雄预览
STR_UI_JiuGuan2_YuLan_str_1,能量召唤概率公示:
STR_UI_JiuGuan2_YuLan_str_2,只有能量召唤才能获得的英雄
STR_UI_JiuGuan2_YuLan_str_3,积攒满1000点可使用能量召唤抽取一名橙色或以上品质的英雄
STR_UI_JiuGuan2_YuLan_str_4,高级召唤1次可获得10点能量
STR_UI_JiuGuan2_YuLan_str_5,能量召唤
STR_UI_JiuGuan2_YuLan_str_6,高级召唤
STR_UI_JiuGuan2_YuLan_str_7,基础召唤
STR_UI_jiuguanjiangli_str_0,再次搜索
STR_UI_jiuguanjiangli_str_1,9折
STR_UI_jiuguanjiangli_str_2,确 定
STR_UI_jiuguanjiangli_str_3,成功开启宝箱获得神器碎片10个，赠送
STR_UI_jiuguanjiangli_str_4,成功开启宝箱获得神器碎片10个，赠送
STR_UI_jiuguanjiangli_str_5,恭喜获得
STR_UI_JiuGuanJiangLi2_str_0,召唤1次
STR_UI_JiuGuanJiangLi2_str_1,8折
STR_UI_JiuGuanJiangLi2_str_2,召唤10次
STR_UI_JiuGuanJiangLi2_str_3,可召唤稀有英雄
STR_UI_JiuGuanJiangLi2_str_4,（召唤能量）
STR_UI_JiuGuanJiangLi2_str_5,额外赠送:
STR_UI_JiuGuan_4_Buy_str_0,购买藏宝图
STR_UI_JiuGuan_4_Buy_str_1,请输入购买数量
STR_UI_JiuGuan_4_Buy_str_2,1钻石=1玉符
STR_UI_JiuGuan_4_Buy_str_3,消耗钻石:
STR_UI_JiuGuan_4_Buy_str_4,取 消
STR_UI_JiuGuan_4_Buy_str_5,购 买
STR_UI_JJC_str_0,斗技场
STR_UI_JJC_str_1,玩家名六个字
STR_UI_JJC_str_2,奖励
STR_UI_JJC_str_3,战报
STR_UI_JJC_str_4,商店
STR_UI_JJC_str_5,排行
STR_UI_JJC_str_6,换一批
STR_UI_JJC_str_7,冷却时间:
STR_UI_JJC_str_8,挑战次数:
STR_UI_JJC_str_9,排名:
STR_UI_JJC_str_10,玩家名六个字
STR_UI_JJC_str_11,挑战
STR_UI_JJC_str_12,低
STR_UI_JJC_str_13,混沌
STR_UI_JJC_JiangLi_str_0,奖  励
STR_UI_JJC_JiangLi_str_1,积分奖励
STR_UI_JJC_JiangLi_str_2,排名奖励
STR_UI_JJC_JiangLi_str_3,首次奖励
STR_UI_JJC_JiangLi_str_4,(胜利/积分+2，失败/积分+1)
STR_UI_JJC_JiangLi_str_5,每天21:00结算，奖励通过邮件发放
STR_UI_JJC_JiangLi_str_6,(历史最高:999)
STR_UI_JJC_JiangLi_str_7,第2000-3000
STR_UI_JJC_JiangLi_str_8,获得总收益
STR_UI_JJC_JiangLi_str_9,第2000-3000
STR_UI_JJC_JiangLi_str_10,已领取
STR_UI_JJC_JiangLi_str_11,领取
STR_UI_JJC_JiangLi_str_12,积分:
STR_UI_JJC_JiangLi_str_13,(胜利/积分+2，失败/积分+1)
STR_UI_JJC_JiangLi_str_14,在竞技场挑战对手即可获得积分，每日5:00重置
STR_UI_JJC_JiangLi_str_15,一键领取
STR_UI_JJC_JiangLi_str_16,第2000-3000
STR_UI_JJC_JiangLi_str_17,已领取
STR_UI_JJC_JiangLi_str_18,领取
STR_UI_JJC_YuLan_str_0,预览
STR_UI_JJC_YuLan_str_1,排名:
STR_UI_JJC_YuLan_str_2,玩家名六个字
STR_UI_JJC_YuLan_str_3,防守阵容
STR_UI_JJC_ZhanBao_str_0,战报
STR_UI_JJC_ZhanBao_str_1,进攻胜利
STR_UI_JJC_ZhanBao_str_2,防守胜利
STR_UI_JJC_ZhanBao_str_3,进攻失败
STR_UI_JJC_ZhanBao_str_4,防守失败
STR_UI_JJC_ZhanBao_str_5,战报回放
STR_UI_JJC_ZhanBao_str_6,玩家名六个字
STR_UI_JueWei_str_0,爵位
STR_UI_JueWei_str_1,当前爵位
STR_UI_JueWei_str_2,下级爵位:
STR_UI_JueWei_str_3,激活特权
STR_UI_JueWei_str_4,下级爵位:
STR_UI_JueWei_str_5,关卡10次扫荡功能
STR_UI_JueWei_str_6,我方全体属性提升
STR_UI_JueWei_str_7,属性名字
STR_UI_JueWei_str_8,晋升进度
STR_UI_JueWei_str_9,领主等级达到100
STR_UI_JueWei_str_10,前往
STR_UI_JueWei_str_11,王者之路
STR_UI_JueWei_str_12,已达当前最高爵位
STR_UI_JueWei_Window_str_0,爵位
STR_UI_JueWei_Window_str_1,激活特权
STR_UI_JueWei_Window_str_2,关卡10次扫荡功能
STR_UI_JueWei_Window_str_3,当前爵位
STR_UI_JueWei_Window_str_4,当前爵位
STR_UI_JueWei_Window_str_5,当前爵位
STR_UI_JueWei_Window_str_6,当前爵位
STR_UI_JueWei_Window_str_7,当前爵位
STR_UI_JueWei_Window_str_8,当前爵位
STR_UI_JuQing_str_0,我已指派侍女作为你的向导，今后她将与你一同前往。我已指派侍女作为你的向导，今后她将与我已指派侍女作为你的向导，今后她将与你一同前往。我已指派侍女作为你的向导，今后她将与我已指派侍女作为你的向导，今后她将与你一同前往。我已指派侍女作为你的向导，今后她将与
STR_UI_JuQing_str_1,普罗德摩尔
STR_UI_JuQing_str_2,普罗德摩尔
STR_UI_JuQingWanCheng_str_0,确 定
STR_UI_JuQingWanCheng_str_1,章节名
STR_UI_JuQingWanCheng_str_2,章节名
STR_UI_JuShou_str_0,巨兽兑换
STR_UI_JuShou_str_1,传说
STR_UI_JuShou_str_2,巨兽的名字
STR_UI_JuShou_str_3,有效时间:
STR_UI_JuShou_str_4,7天8小时56分
STR_UI_JuShou_str_5,兑换花费:
STR_UI_JuShou_str_6,10000/31天
STR_UI_JuShou_str_7,贵族15花费:
STR_UI_JuShou_str_8,10000/31天
STR_UI_JuShou_str_9,贵族12
STR_UI_JuShou_str_10,5折
STR_UI_JuShou_str_11,兑换
STR_UI_JuShou_str_12,自动兑换
STR_UI_JuShou_str_13,(8折优惠)
STR_UI_JuShou_str_14,兑换后开放功能
STR_UI_JuShou_str_15,青铜巨兽
STR_UI_JuShou_str_16,每充值1钻石获得10财富值，赠送元宝计算.
STR_UI_JuShou_str_17,每充值1钻石获得10财富值，赠送元宝计算.
STR_UI_JuShou_str_18,内容
STR_UI_JuShou_str_19,普通
STR_UI_JuShou_str_20,青铜
STR_UI_JuShou_str_21,携带
STR_UI_JuShouBoss_Skill_Tips_str_0,技能描述............技能描述............技能描述............技能描述............技能描述............
STR_UI_JuShouBoss_Skill_Tips_str_1,被动
STR_UI_JuShouBoss_Skill_Tips_str_2,技能名
STR_UI_JuShou_XiangQing_str_0,巨兽详情
STR_UI_JuShou_XiangQing_str_1,属性名字:
STR_UI_JuShou_XiangQing_str_2,巨兽技能
STR_UI_JuShou_XiangQing_str_3,技能名五字
STR_UI_JuShou_XiangQing_str_4,主动技能
STR_UI_JuShou_XiangQing_str_5,技能描述
STR_UI_JuShou_XiangQing_str_6,主动
STR_UI_KeJi_str_0,学院
STR_UI_KeJi_str_1,科技总进度:
STR_UI_KeJi_str_2,当前科技冷却时间:
STR_UI_KeJi_str_3,查看队列
STR_UI_KeJi_str_4,技能名
STR_UI_KeJi_str_5,等待中
STR_UI_KeJi_str_6,99级
STR_UI_KeJi_str_7,妙不可言
STR_UI_KeJi_str_8,技能名
STR_UI_KeJi_str_9,99级
STR_UI_KeJi_str_10,等待研究
STR_UI_KeJi_DuiLie_Window_str_0,科技队列
STR_UI_KeJi_DuiLie_Window_str_1,尚无科技在研究
STR_UI_KeJi_DuiLie_Window_str_2,技能名字
STR_UI_KeJi_DuiLie_Window_str_3,物理攻击
STR_UI_KeJi_DuiLie_Window_str_4,等级:
STR_UI_KeJi_DuiLie_Window_str_5,剩余研究时间:
STR_UI_KeJi_DuiLie_Window_str_6,科技冷却时间
