monsterid,name,level,class_rank,hero_star,camp,type,monster_type,heroattackcycle,soldier,cablerange,ragevalue,mainskill,ragerate,max_rage,heromodel,heromodel1,heroid,soldiermodel,herobuff,herohalo1,herohalo2,herohalo3,herohalo4,awakenlevel,killanger,heromodelsize,soldiermodelsize,soldiersnumber,skillpassive,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,base_type8,base_value8,base_type9,base_value9,base_type10,base_value10,base_type11,base_value11,base_type12,base_value12,base_type13,base_value13,base_type14,base_value14,base_type15,base_value15,base_type16,base_value16,base_type17,base_value17,base_type18,base_value18,base_type19,base_value19,base_type20,base_value20,skillpassive0,skillpassive1,skillpassive2,skillpassive3,skillpassive4,skillpassive5,skillpassive6,skillpassive7,skillpassive8,skillpassive9,career,monstericon,attacktype
50102201,敌军偏将,62,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1405546,2,155872,3,34804,38,2445,35,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50102202,敌军偏将,63,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1424088,2,156573,3,35523,38,2450,35,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50102203,敌军偏将,63,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1440978,2,156967,3,35590,38,2455,35,2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50102301,敌军偏将,63,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1457868,2,157362,3,35657,38,2460,35,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50102302,敌军偏将,63,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,1474758,2,157757,3,35724,38,2465,35,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50102303,敌军偏将,63,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1491650,2,158152,3,35791,38,2470,35,2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50102401,敌军偏将,63,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,1508540,2,158547,3,35859,38,2475,35,2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50102402,敌军偏将,63,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,55874,2,2340,3,1546,38,55,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50102403,敌军偏将,63,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1542322,2,159336,3,35993,38,2485,35,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50102501,敌军偏将,63,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1559212,2,159731,3,36060,38,2490,35,2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50102502,敌军偏将,63,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1576102,2,160126,3,36127,38,2495,35,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50102503,敌军偏将,64,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1592994,2,160521,3,36195,38,2500,35,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50102504,敌军偏将,64,3,0,1,1,1,3012,52010104,25000,400,0,1000,1000,312,0,3012,52010104,0,0,0,0,0,0,200,120,100,8,0,21,10000,22,100,1,1594438,2,161268,3,36209,38,2505,35,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3012,2
50102601,敌军偏将,64,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1595882,2,162016,3,36224,38,2510,35,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50102602,敌军偏将,64,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1597326,2,162764,3,36239,38,2515,35,2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50102603,敌军偏将,64,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,1598772,2,163512,3,36254,38,2520,35,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50102701,敌军偏将,64,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1600216,2,164260,3,36269,38,2525,35,2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50102702,敌军偏将,64,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,1601660,2,165007,3,36284,38,2530,35,2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50102703,敌军偏将,64,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1603106,2,165755,3,36299,38,2535,35,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50102801,敌军偏将,64,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1604550,2,166503,3,36314,38,2540,35,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50102802,敌军偏将,64,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1605994,2,167251,3,36329,38,2545,35,2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50102803,敌军偏将,65,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1607440,2,167999,3,36344,38,2550,35,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50102901,敌军偏将,65,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1608936,2,169320,3,36359,38,2555,35,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50102902,敌军偏将,65,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,55874,2,2340,3,1546,38,55,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50102903,敌军偏将,65,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1611928,2,171964,3,36390,38,2565,35,2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50103001,敌军偏将,65,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1613426,2,173286,3,36405,38,2570,35,2570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50103002,敌军偏将,65,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1614922,2,174608,3,36421,38,2575,35,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50103003,敌军偏将,65,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1616418,2,175929,3,36436,38,2580,35,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50103004,敌军偏将,65,3,0,4,1,1,4001,52010102,25000,400,0,1000,1000,401,0,4001,52010102,0,0,0,0,0,0,200,120,100,8,0,21,10000,22,100,1,1617916,2,177251,3,36451,38,2585,35,2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4001,2
50110101,敌军偏将,65,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1619412,2,178573,3,36467,38,2590,35,2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50110102,敌军偏将,65,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,1620908,2,179895,3,36482,38,2595,35,2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50110201,敌军偏将,66,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1622406,2,181217,3,36498,38,2600,35,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50110202,敌军偏将,66,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1623946,2,181956,3,37588,38,2605,35,2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50110301,敌军偏将,66,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,1625486,2,182696,3,38679,38,2610,35,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50110302,敌军偏将,66,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1627026,2,183436,3,39770,38,2615,35,2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50110401,敌军偏将,66,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,1628568,2,184176,3,40861,38,2620,35,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50110501,敌军偏将,66,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1630108,2,184916,3,41952,38,2625,35,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50110502,敌军偏将,66,3,0,1,1,1,1001,52010104,25000,400,0,1000,1000,101,0,1001,52010104,0,0,0,0,0,0,200,120,100,8,0,21,10000,22,100,1,1631648,2,185655,3,43042,38,2630,35,2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero1001,2
50110601,敌军偏将,66,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1633190,2,186395,3,44133,38,2635,35,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50110701,敌军偏将,66,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1634730,2,187135,3,45224,38,2640,35,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50110702,敌军偏将,66,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,1636270,2,187875,3,46315,38,2645,35,2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50110801,敌军偏将,67,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1637812,2,188615,3,47406,38,2650,35,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50110802,敌军偏将,67,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1660374,2,189321,3,47418,38,2655,35,2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50110901,敌军偏将,67,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1682936,2,190028,3,47430,38,2660,35,2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50110902,敌军偏将,67,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1705498,2,190735,3,47442,38,2665,35,2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50111001,敌军偏将,67,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1728062,2,191442,3,47455,38,2670,35,2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50111002,敌军偏将,67,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,1750624,2,192149,3,47467,38,2675,35,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50111003,敌军偏将,67,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,55874,2,2340,3,1546,38,55,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50111004,敌军偏将,67,3,0,4,1,1,1002,52010102,25000,400,0,1000,1000,102,0,1002,52010102,0,0,0,0,0,0,200,120,100,8,0,21,10000,22,100,1,1795750,2,193562,3,47492,38,2685,35,2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero1002,2
50111101,敌军偏将,67,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1818312,2,194269,3,47504,38,2690,35,2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50111102,敌军偏将,67,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1840874,2,194976,3,47516,38,2695,35,2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50111201,敌军偏将,68,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,1863438,2,195683,3,47529,38,2700,35,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50111202,敌军偏将,68,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,1934208,2,196451,3,47740,38,2705,35,2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50111301,敌军偏将,68,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,2004978,2,197220,3,47951,38,2710,35,2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50111302,敌军偏将,68,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,2075748,2,197988,3,48162,38,2715,35,2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50111401,敌军偏将,68,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,2146520,2,198757,3,48374,38,2720,35,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50111501,敌军偏将,68,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,2217290,2,199525,3,48585,38,2725,35,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50111502,敌军偏将,68,3,0,4,1,1,1003,52010102,25000,400,0,1000,1000,103,0,1003,52010102,0,0,0,0,0,0,200,120,100,8,0,21,10000,22,100,1,2288060,2,200294,3,48796,38,2730,35,2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero1003,2
50111601,敌军偏将,68,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,2358832,2,201062,3,49008,38,2735,35,2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50111701,敌军偏将,68,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,2429602,2,201831,3,49219,38,2740,35,2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50111702,敌军偏将,68,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,2500372,2,202599,3,49430,38,2745,35,2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50111801,敌军偏将,69,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,2571144,2,203368,3,49642,38,2750,35,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50111802,敌军偏将,69,0,0,4,1,1,4013,52010102,15000,0,0,1000,1000,2102,0,4013,52010102,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,2583644,2,205636,3,49656,38,2755,35,2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,hpicon_hero4013,2
50111901,敌军偏将,69,0,0,3,1,1,4014,52010107,15000,0,0,1000,1000,2103,0,4014,52010107,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,2596144,2,207904,3,49671,38,2760,35,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,hpicon_hero4014,2
50111902,敌军偏将,69,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,2608644,2,210172,3,49685,38,2765,35,2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50112001,敌军偏将,69,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,2621144,2,212440,3,49700,38,2770,35,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
50112002,敌军偏将,69,0,0,1,1,1,3013,52010104,15000,0,0,1000,1000,1103,0,3013,52010104,0,0,0,0,0,0,200,90,90,8,0,21,10000,22,100,1,55874,2,2340,3,1546,38,55,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hpicon_hero3013,2
50112003,敌军偏将,69,0,0,2,1,1,1017,52010101,15000,0,0,1000,1000,1101,0,1017,52010101,0,0,0,0,0,0,200,100,100,8,0,21,10000,22,100,1,2646146,2,216976,3,49729,38,2780,35,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hpicon_hero1017,2
