id,lv_limits,stage,level,advanced_group,cost_item1,cost_num1,cost_item2,cost_num2,slot_type1,slot_value1,slot_type2,slot_value2,slot_type3,slot_value3,slot_type4,slot_value4,slot_type5,slot_value5,slot_type6,slot_value6,slot_type7,slot_value7,fight1,fight2,fight3,fight4,fight5,fight6,fight7
831,0,16,31,0,91000031,100000,0,0,6,1296070,7,129610,8,129610,9,259220,10,259220,29,129610,30,129610,25921400,12961000,12961000,12961000,12961000,12961000,12961000
832,0,16,32,0,91000031,100000,0,0,6,1298260,7,129830,8,129830,9,259660,10,259660,29,129830,30,129830,25965200,12983000,12983000,12983000,12983000,12983000,12983000
833,0,16,33,0,91000031,100000,0,0,6,1300450,7,130050,8,130050,9,260090,10,260090,29,130050,30,130050,26009000,13005000,13005000,13004500,13004500,13005000,13005000
834,0,16,34,0,91000031,100000,0,0,6,1302640,7,130270,8,130270,9,260530,10,260530,29,130270,30,130270,26052800,13027000,13027000,13026500,13026500,13027000,13027000
835,0,16,35,0,91000031,100000,0,0,6,1304830,7,130490,8,130490,9,260970,10,260970,29,130490,30,130490,26096600,13049000,13049000,13048500,13048500,13049000,13049000
836,0,16,36,0,91000031,100000,0,0,6,1307020,7,130710,8,130710,9,261410,10,261410,29,130710,30,130710,26140400,13071000,13071000,13070500,13070500,13071000,13071000
837,0,16,37,0,91000031,100000,0,0,6,1309210,7,130930,8,130930,9,261850,10,261850,29,130930,30,130930,26184200,13093000,13093000,13092500,13092500,13093000,13093000
838,0,16,38,0,91000031,100000,0,0,6,1311400,7,131150,8,131150,9,262290,10,262290,29,131150,30,131150,26228000,13115000,13115000,13114500,13114500,13115000,13115000
839,0,16,39,0,91000031,100000,0,0,6,1313600,7,131360,8,131360,9,262720,10,262720,29,131360,30,131360,26272000,13136000,13136000,13136000,13136000,13136000,13136000
840,0,16,40,0,91000031,100000,0,0,6,1315790,7,131580,8,131580,9,263160,10,263160,29,131580,30,131580,26315800,13158000,13158000,13158000,13158000,13158000,13158000
841,0,16,41,0,91000031,100000,0,0,6,1317990,7,131800,8,131800,9,263600,10,263600,29,131800,30,131800,26359800,13180000,13180000,13180000,13180000,13180000,13180000
842,0,16,42,0,91000031,100000,0,0,6,1320190,7,132020,8,132020,9,264040,10,264040,29,132020,30,132020,26403800,13202000,13202000,13202000,13202000,13202000,13202000
843,0,16,43,0,91000031,100000,0,0,6,1322380,7,132240,8,132240,9,264480,10,264480,29,132240,30,132240,26447600,13224000,13224000,13224000,13224000,13224000,13224000
844,0,16,44,0,91000031,100000,0,0,6,1324580,7,132460,8,132460,9,264920,10,264920,29,132460,30,132460,26491600,13246000,13246000,13246000,13246000,13246000,13246000
845,0,16,45,0,91000031,100000,0,0,6,1326780,7,132680,8,132680,9,265360,10,265360,29,132680,30,132680,26535600,13268000,13268000,13268000,13268000,13268000,13268000
846,0,16,46,0,91000031,100000,0,0,6,1328980,7,132900,8,132900,9,265800,10,265800,29,132900,30,132900,26579600,13290000,13290000,13290000,13290000,13290000,13290000
847,0,16,47,0,91000031,100000,0,0,6,1331190,7,133120,8,133120,9,266240,10,266240,29,133120,30,133120,26623800,13312000,13312000,13312000,13312000,13312000,13312000
848,0,16,48,0,91000031,100000,0,0,6,1333390,7,133340,8,133340,9,266680,10,266680,29,133340,30,133340,26667800,13334000,13334000,13334000,13334000,13334000,13334000
849,0,16,49,0,91000031,100000,0,0,6,1335590,7,133560,8,133560,9,267120,10,267120,29,133560,30,133560,26711800,13356000,13356000,13356000,13356000,13356000,13356000
850,0,16,50,17,91000031,100000,0,0,6,1337800,7,133780,8,133780,9,267560,10,267560,29,133780,30,133780,26756000,13378000,13378000,13378000,13378000,13378000,13378000
851,0,17,1,0,91000031,120000,0,0,6,1340010,7,134010,8,134010,9,268010,10,268010,29,134010,30,134010,26800200,13401000,13401000,13400500,13400500,13401000,13401000
852,0,17,2,0,91000031,120000,0,0,6,1342210,7,134230,8,134230,9,268450,10,268450,29,134230,30,134230,26844200,13423000,13423000,13422500,13422500,13423000,13423000
853,0,17,3,0,91000031,120000,0,0,6,1344420,7,134450,8,134450,9,268890,10,268890,29,134450,30,134450,26888400,13445000,13445000,13444500,13444500,13445000,13445000
854,0,17,4,0,91000031,120000,0,0,6,1346630,7,134670,8,134670,9,269330,10,269330,29,134670,30,134670,26932600,13467000,13467000,13466500,13466500,13467000,13467000
855,0,17,5,0,91000031,120000,0,0,6,1348840,7,134890,8,134890,9,269770,10,269770,29,134890,30,134890,26976800,13489000,13489000,13488500,13488500,13489000,13489000
856,0,17,6,0,91000031,120000,0,0,6,1351050,7,135110,8,135110,9,270220,10,270220,29,135110,30,135110,27021000,13511000,13511000,13511000,13511000,13511000,13511000
857,0,17,7,0,91000031,120000,0,0,6,1353270,7,135330,8,135330,9,270660,10,270660,29,135330,30,135330,27065400,13533000,13533000,13533000,13533000,13533000,13533000
858,0,17,8,0,91000031,120000,0,0,6,1355480,7,135550,8,135550,9,271100,10,271100,29,135550,30,135550,27109600,13555000,13555000,13555000,13555000,13555000,13555000
859,0,17,9,0,91000031,120000,0,0,6,1357700,7,135770,8,135770,9,271540,10,271540,29,135770,30,135770,27154000,13577000,13577000,13577000,13577000,13577000,13577000
860,0,17,10,0,91000031,120000,0,0,6,1359910,7,136000,8,136000,9,271990,10,271990,29,136000,30,136000,27198200,13600000,13600000,13599500,13599500,13600000,13600000
861,0,17,11,0,91000031,120000,0,0,6,1362130,7,136220,8,136220,9,272430,10,272430,29,136220,30,136220,27242600,13622000,13622000,13621500,13621500,13622000,13622000
862,0,17,12,0,91000031,120000,0,0,6,1364350,7,136440,8,136440,9,272870,10,272870,29,136440,30,136440,27287000,13644000,13644000,13643500,13643500,13644000,13644000
863,0,17,13,0,91000031,120000,0,0,6,1366560,7,136660,8,136660,9,273320,10,273320,29,136660,30,136660,27331200,13666000,13666000,13666000,13666000,13666000,13666000
864,0,17,14,0,91000031,120000,0,0,6,1368780,7,136880,8,136880,9,273760,10,273760,29,136880,30,136880,27375600,13688000,13688000,13688000,13688000,13688000,13688000
865,0,17,15,0,91000031,120000,0,0,6,1371010,7,137110,8,137110,9,274210,10,274210,29,137110,30,137110,27420200,13711000,13711000,13710500,13710500,13711000,13711000
866,0,17,16,0,91000031,120000,0,0,6,1373230,7,137330,8,137330,9,274650,10,274650,29,137330,30,137330,27464600,13733000,13733000,13732500,13732500,13733000,13733000
867,0,17,17,0,91000031,120000,0,0,6,1375450,7,137550,8,137550,9,275100,10,275100,29,137550,30,137550,27509000,13755000,13755000,13755000,13755000,13755000,13755000
868,0,17,18,0,91000031,120000,0,0,6,1377670,7,137770,8,137770,9,275540,10,275540,29,137770,30,137770,27553400,13777000,13777000,13777000,13777000,13777000,13777000
869,0,17,19,0,91000031,120000,0,0,6,1379900,7,137990,8,137990,9,275980,10,275980,29,137990,30,137990,27598000,13799000,13799000,13799000,13799000,13799000,13799000
870,0,17,20,0,91000031,120000,0,0,6,1382130,7,138220,8,138220,9,276430,10,276430,29,138220,30,138220,27642600,13822000,13822000,13821500,13821500,13822000,13822000
871,0,17,21,0,91000031,120000,0,0,6,1384350,7,138440,8,138440,9,276880,10,276880,29,138440,30,138440,27687000,13844000,13844000,13844000,13844000,13844000,13844000
872,0,17,22,0,91000031,120000,0,0,6,1386580,7,138660,8,138660,9,277320,10,277320,29,138660,30,138660,27731600,13866000,13866000,13866000,13866000,13866000,13866000
873,0,17,23,0,91000031,120000,0,0,6,1388810,7,138890,8,138890,9,277770,10,277770,29,138890,30,138890,27776200,13889000,13889000,13888500,13888500,13889000,13889000
874,0,17,24,0,91000031,120000,0,0,6,1391040,7,139110,8,139110,9,278210,10,278210,29,139110,30,139110,27820800,13911000,13911000,13910500,13910500,13911000,13911000
875,0,17,25,0,91000031,120000,0,0,6,1393270,7,139330,8,139330,9,278660,10,278660,29,139330,30,139330,27865400,13933000,13933000,13933000,13933000,13933000,13933000
876,0,17,26,0,91000031,120000,0,0,6,1395500,7,139560,8,139560,9,279110,10,279110,29,139560,30,139560,27910000,13956000,13956000,13955500,13955500,13956000,13956000
877,0,17,27,0,91000031,120000,0,0,6,1397740,7,139780,8,139780,9,279550,10,279550,29,139780,30,139780,27954800,13978000,13978000,13977500,13977500,13978000,13978000
878,0,17,28,0,91000031,120000,0,0,6,1399970,7,140000,8,140000,9,280000,10,280000,29,140000,30,140000,27999400,14000000,14000000,14000000,14000000,14000000,14000000
879,0,17,29,0,91000031,120000,0,0,6,1402210,7,140230,8,140230,9,280450,10,280450,29,140230,30,140230,28044200,14023000,14023000,14022500,14022500,14023000,14023000
880,0,17,30,0,91000031,120000,0,0,6,1404440,7,140450,8,140450,9,280890,10,280890,29,140450,30,140450,28088800,14045000,14045000,14044500,14044500,14045000,14045000
881,0,17,31,0,91000031,120000,0,0,6,1406680,7,140670,8,140670,9,281340,10,281340,29,140670,30,140670,28133600,14067000,14067000,14067000,14067000,14067000,14067000
882,0,17,32,0,91000031,120000,0,0,6,1408920,7,140900,8,140900,9,281790,10,281790,29,140900,30,140900,28178400,14090000,14090000,14089500,14089500,14090000,14090000
883,0,17,33,0,91000031,120000,0,0,6,1411160,7,141120,8,141120,9,282240,10,282240,29,141120,30,141120,28223200,14112000,14112000,14112000,14112000,14112000,14112000
884,0,17,34,0,91000031,120000,0,0,6,1413400,7,141340,8,141340,9,282680,10,282680,29,141340,30,141340,28268000,14134000,14134000,14134000,14134000,14134000,14134000
885,0,17,35,0,91000031,120000,0,0,6,1415640,7,141570,8,141570,9,283130,10,283130,29,141570,30,141570,28312800,14157000,14157000,14156500,14156500,14157000,14157000
886,0,17,36,0,91000031,120000,0,0,6,1417880,7,141790,8,141790,9,283580,10,283580,29,141790,30,141790,28357600,14179000,14179000,14179000,14179000,14179000,14179000
887,0,17,37,0,91000031,120000,0,0,6,1420130,7,142020,8,142020,9,284030,10,284030,29,142020,30,142020,28402600,14202000,14202000,14201500,14201500,14202000,14202000
888,0,17,38,0,91000031,120000,0,0,6,1422370,7,142240,8,142240,9,284480,10,284480,29,142240,30,142240,28447400,14224000,14224000,14224000,14224000,14224000,14224000
889,0,17,39,0,91000031,120000,0,0,6,1424620,7,142470,8,142470,9,284930,10,284930,29,142470,30,142470,28492400,14247000,14247000,14246500,14246500,14247000,14247000
890,0,17,40,0,91000031,120000,0,0,6,1426860,7,142690,8,142690,9,285380,10,285380,29,142690,30,142690,28537200,14269000,14269000,14269000,14269000,14269000,14269000
891,0,17,41,0,91000031,120000,0,0,6,1429110,7,142920,8,142920,9,285830,10,285830,29,142920,30,142920,28582200,14292000,14292000,14291500,14291500,14292000,14292000
892,0,17,42,0,91000031,120000,0,0,6,1431360,7,143140,8,143140,9,286280,10,286280,29,143140,30,143140,28627200,14314000,14314000,14314000,14314000,14314000,14314000
893,0,17,43,0,91000031,120000,0,0,6,1433610,7,143370,8,143370,9,286730,10,286730,29,143370,30,143370,28672200,14337000,14337000,14336500,14336500,14337000,14337000
894,0,17,44,0,91000031,120000,0,0,6,1435860,7,143590,8,143590,9,287180,10,287180,29,143590,30,143590,28717200,14359000,14359000,14359000,14359000,14359000,14359000
895,0,17,45,0,91000031,120000,0,0,6,1438110,7,143820,8,143820,9,287630,10,287630,29,143820,30,143820,28762200,14382000,14382000,14381500,14381500,14382000,14382000
896,0,17,46,0,91000031,120000,0,0,6,1440360,7,144040,8,144040,9,288080,10,288080,29,144040,30,144040,28807200,14404000,14404000,14404000,14404000,14404000,14404000
897,0,17,47,0,91000031,120000,0,0,6,1442620,7,144270,8,144270,9,288530,10,288530,29,144270,30,144270,28852400,14427000,14427000,14426500,14426500,14427000,14427000
898,0,17,48,0,91000031,120000,0,0,6,1444870,7,144490,8,144490,9,288980,10,288980,29,144490,30,144490,28897400,14449000,14449000,14449000,14449000,14449000,14449000
899,0,17,49,0,91000031,120000,0,0,6,1447130,7,144720,8,144720,9,289430,10,289430,29,144720,30,144720,28942600,14472000,14472000,14471500,14471500,14472000,14472000
900,0,17,50,18,91000031,120000,0,0,6,1449380,7,144940,8,144940,9,289880,10,289880,29,144940,30,144940,28987600,14494000,14494000,14494000,14494000,14494000,14494000
901,0,18,1,0,91000031,130000,0,0,6,1451640,7,145170,8,145170,9,290330,10,290330,29,145170,30,145170,29032800,14517000,14517000,14516500,14516500,14517000,14517000
902,0,18,2,0,91000031,130000,0,0,6,1453900,7,145390,8,145390,9,290780,10,290780,29,145390,30,145390,29078000,14539000,14539000,14539000,14539000,14539000,14539000
903,0,18,3,0,91000031,130000,0,0,6,1456160,7,145620,8,145620,9,291240,10,291240,29,145620,30,145620,29123200,14562000,14562000,14562000,14562000,14562000,14562000
904,0,18,4,0,91000031,130000,0,0,6,1458420,7,145850,8,145850,9,291690,10,291690,29,145850,30,145850,29168400,14585000,14585000,14584500,14584500,14585000,14585000
905,0,18,5,0,91000031,130000,0,0,6,1460680,7,146070,8,146070,9,292140,10,292140,29,146070,30,146070,29213600,14607000,14607000,14607000,14607000,14607000,14607000
906,0,18,6,0,91000031,130000,0,0,6,1462940,7,146300,8,146300,9,292590,10,292590,29,146300,30,146300,29258800,14630000,14630000,14629500,14629500,14630000,14630000
907,0,18,7,0,91000031,130000,0,0,6,1465210,7,146530,8,146530,9,293050,10,293050,29,146530,30,146530,29304200,14653000,14653000,14652500,14652500,14653000,14653000
908,0,18,8,0,91000031,130000,0,0,6,1467470,7,146750,8,146750,9,293500,10,293500,29,146750,30,146750,29349400,14675000,14675000,14675000,14675000,14675000,14675000
909,0,18,9,0,91000031,130000,0,0,6,1469740,7,146980,8,146980,9,293950,10,293950,29,146980,30,146980,29394800,14698000,14698000,14697500,14697500,14698000,14698000
910,0,18,10,0,91000031,130000,0,0,6,1472000,7,147210,8,147210,9,294410,10,294410,29,147210,30,147210,29440000,14721000,14721000,14720500,14720500,14721000,14721000
911,0,18,11,0,91000031,130000,0,0,6,1474270,7,147430,8,147430,9,294860,10,294860,29,147430,30,147430,29485400,14743000,14743000,14743000,14743000,14743000,14743000
912,0,18,12,0,91000031,130000,0,0,6,1476540,7,147660,8,147660,9,295310,10,295310,29,147660,30,147660,29530800,14766000,14766000,14765500,14765500,14766000,14766000
913,0,18,13,0,91000031,130000,0,0,6,1478810,7,147890,8,147890,9,295770,10,295770,29,147890,30,147890,29576200,14789000,14789000,14788500,14788500,14789000,14789000
914,0,18,14,0,91000031,130000,0,0,6,1481080,7,148110,8,148110,9,296220,10,296220,29,148110,30,148110,29621600,14811000,14811000,14811000,14811000,14811000,14811000
915,0,18,15,0,91000031,130000,0,0,6,1483350,7,148340,8,148340,9,296680,10,296680,29,148340,30,148340,29667000,14834000,14834000,14834000,14834000,14834000,14834000
916,0,18,16,0,91000031,130000,0,0,6,1485620,7,148570,8,148570,9,297130,10,297130,29,148570,30,148570,29712400,14857000,14857000,14856500,14856500,14857000,14857000
917,0,18,17,0,91000031,130000,0,0,6,1487900,7,148790,8,148790,9,297580,10,297580,29,148790,30,148790,29758000,14879000,14879000,14879000,14879000,14879000,14879000
918,0,18,18,0,91000031,130000,0,0,6,1490170,7,149020,8,149020,9,298040,10,298040,29,149020,30,149020,29803400,14902000,14902000,14902000,14902000,14902000,14902000
919,0,18,19,0,91000031,130000,0,0,6,1492450,7,149250,8,149250,9,298490,10,298490,29,149250,30,149250,29849000,14925000,14925000,14924500,14924500,14925000,14925000
920,0,18,20,0,91000031,130000,0,0,6,1494720,7,149480,8,149480,9,298950,10,298950,29,149480,30,149480,29894400,14948000,14948000,14947500,14947500,14948000,14948000
921,0,18,21,0,91000031,130000,0,0,6,1497000,7,149710,8,149710,9,299410,10,299410,29,149710,30,149710,29940000,14971000,14971000,14970500,14970500,14971000,14971000
922,0,18,22,0,91000031,130000,0,0,6,1499280,7,149930,8,149930,9,299860,10,299860,29,149930,30,149930,29985600,14993000,14993000,14993000,14993000,14993000,14993000
923,0,18,23,0,91000031,130000,0,0,6,1501560,7,150160,8,150160,9,300320,10,300320,29,150160,30,150160,30031200,15016000,15016000,15016000,15016000,15016000,15016000
924,0,18,24,0,91000031,130000,0,0,6,1503840,7,150390,8,150390,9,300770,10,300770,29,150390,30,150390,30076800,15039000,15039000,15038500,15038500,15039000,15039000
925,0,18,25,0,91000031,130000,0,0,6,1506120,7,150620,8,150620,9,301230,10,301230,29,150620,30,150620,30122400,15062000,15062000,15061500,15061500,15062000,15062000
926,0,18,26,0,91000031,130000,0,0,6,1508400,7,150850,8,150850,9,301690,10,301690,29,150850,30,150850,30168000,15085000,15085000,15084500,15084500,15085000,15085000
927,0,18,27,0,91000031,130000,0,0,6,1510690,7,151070,8,151070,9,302140,10,302140,29,151070,30,151070,30213800,15107000,15107000,15107000,15107000,15107000,15107000
928,0,18,28,0,91000031,130000,0,0,6,1512970,7,151300,8,151300,9,302600,10,302600,29,151300,30,151300,30259400,15130000,15130000,15130000,15130000,15130000,15130000
929,0,18,29,0,91000031,130000,0,0,6,1515260,7,151530,8,151530,9,303060,10,303060,29,151530,30,151530,30305200,15153000,15153000,15153000,15153000,15153000,15153000
930,0,18,30,0,91000031,130000,0,0,6,1517540,7,151760,8,151760,9,303510,10,303510,29,151760,30,151760,30350800,15176000,15176000,15175500,15175500,15176000,15176000
931,0,18,31,0,91000031,130000,0,0,6,1519830,7,151990,8,151990,9,303970,10,303970,29,151990,30,151990,30396600,15199000,15199000,15198500,15198500,15199000,15199000
932,0,18,32,0,91000031,130000,0,0,6,1522120,7,152220,8,152220,9,304430,10,304430,29,152220,30,152220,30442400,15222000,15222000,15221500,15221500,15222000,15222000
933,0,18,33,0,91000031,130000,0,0,6,1524410,7,152450,8,152450,9,304890,10,304890,29,152450,30,152450,30488200,15245000,15245000,15244500,15244500,15245000,15245000
934,0,18,34,0,91000031,140000,0,0,6,1526700,7,152670,8,152670,9,305340,10,305340,29,152670,30,152670,30534000,15267000,15267000,15267000,15267000,15267000,15267000
935,0,18,35,0,91000031,140000,0,0,6,1528990,7,152900,8,152900,9,305800,10,305800,29,152900,30,152900,30579800,15290000,15290000,15290000,15290000,15290000,15290000
936,0,18,36,0,91000031,140000,0,0,6,1531280,7,153130,8,153130,9,306260,10,306260,29,153130,30,153130,30625600,15313000,15313000,15313000,15313000,15313000,15313000
937,0,18,37,0,91000031,140000,0,0,6,1533570,7,153360,8,153360,9,306720,10,306720,29,153360,30,153360,30671400,15336000,15336000,15336000,15336000,15336000,15336000
938,0,18,38,0,91000031,140000,0,0,6,1535870,7,153590,8,153590,9,307180,10,307180,29,153590,30,153590,30717400,15359000,15359000,15359000,15359000,15359000,15359000
939,0,18,39,0,91000031,140000,0,0,6,1538160,7,153820,8,153820,9,307640,10,307640,29,153820,30,153820,30763200,15382000,15382000,15382000,15382000,15382000,15382000
940,0,18,40,0,91000031,140000,0,0,6,1540460,7,154050,8,154050,9,308100,10,308100,29,154050,30,154050,30809200,15405000,15405000,15405000,15405000,15405000,15405000
941,0,18,41,0,91000031,140000,0,0,6,1542760,7,154280,8,154280,9,308560,10,308560,29,154280,30,154280,30855200,15428000,15428000,15428000,15428000,15428000,15428000
942,0,18,42,0,91000031,140000,0,0,6,1545060,7,154510,8,154510,9,309020,10,309020,29,154510,30,154510,30901200,15451000,15451000,15451000,15451000,15451000,15451000
943,0,18,43,0,91000031,140000,0,0,6,1547350,7,154740,8,154740,9,309480,10,309480,29,154740,30,154740,30947000,15474000,15474000,15474000,15474000,15474000,15474000
944,0,18,44,0,91000031,140000,0,0,6,1549650,7,154970,8,154970,9,309940,10,309940,29,154970,30,154970,30993000,15497000,15497000,15497000,15497000,15497000,15497000
945,0,18,45,0,91000031,140000,0,0,6,1551960,7,155200,8,155200,9,310400,10,310400,29,155200,30,155200,31039200,15520000,15520000,15520000,15520000,15520000,15520000
946,0,18,46,0,91000031,140000,0,0,6,1554260,7,155430,8,155430,9,310860,10,310860,29,155430,30,155430,31085200,15543000,15543000,15543000,15543000,15543000,15543000
947,0,18,47,0,91000031,140000,0,0,6,1556560,7,155660,8,155660,9,311320,10,311320,29,155660,30,155660,31131200,15566000,15566000,15566000,15566000,15566000,15566000
948,0,18,48,0,91000031,140000,0,0,6,1558860,7,155890,8,155890,9,311780,10,311780,29,155890,30,155890,31177200,15589000,15589000,15589000,15589000,15589000,15589000
949,0,18,49,0,91000031,140000,0,0,6,1561170,7,156120,8,156120,9,312240,10,312240,29,156120,30,156120,31223400,15612000,15612000,15612000,15612000,15612000,15612000
950,0,18,50,19,91000031,140000,0,0,6,1563480,7,156350,8,156350,9,312700,10,312700,29,156350,30,156350,31269600,15635000,15635000,15635000,15635000,15635000,15635000
951,0,19,1,0,91000031,150000,0,0,6,1565780,7,156580,8,156580,9,313160,10,313160,29,156580,30,156580,31315600,15658000,15658000,15658000,15658000,15658000,15658000
952,0,19,2,0,91000031,150000,0,0,6,1568090,7,156810,8,156810,9,313620,10,313620,29,156810,30,156810,31361800,15681000,15681000,15681000,15681000,15681000,15681000
953,0,19,3,0,91000031,150000,0,0,6,1570400,7,157040,8,157040,9,314080,10,314080,29,157040,30,157040,31408000,15704000,15704000,15704000,15704000,15704000,15704000
954,0,19,4,0,91000031,150000,0,0,6,1572710,7,157280,8,157280,9,314550,10,314550,29,157280,30,157280,31454200,15728000,15728000,15727500,15727500,15728000,15728000
955,0,19,5,0,91000031,150000,0,0,6,1575020,7,157510,8,157510,9,315010,10,315010,29,157510,30,157510,31500400,15751000,15751000,15750500,15750500,15751000,15751000
956,0,19,6,0,91000031,150000,0,0,6,1577330,7,157740,8,157740,9,315470,10,315470,29,157740,30,157740,31546600,15774000,15774000,15773500,15773500,15774000,15774000
957,0,19,7,0,91000031,150000,0,0,6,1579640,7,157970,8,157970,9,315930,10,315930,29,157970,30,157970,31592800,15797000,15797000,15796500,15796500,15797000,15797000
958,0,19,8,0,91000031,150000,0,0,6,1581960,7,158200,8,158200,9,316400,10,316400,29,158200,30,158200,31639200,15820000,15820000,15820000,15820000,15820000,15820000
959,0,19,9,0,91000031,150000,0,0,6,1584270,7,158430,8,158430,9,316860,10,316860,29,158430,30,158430,31685400,15843000,15843000,15843000,15843000,15843000,15843000
960,0,19,10,0,91000031,150000,0,0,6,1586590,7,158660,8,158660,9,317320,10,317320,29,158660,30,158660,31731800,15866000,15866000,15866000,15866000,15866000,15866000
961,0,19,11,0,91000031,150000,0,0,6,1588900,7,158900,8,158900,9,317790,10,317790,29,158900,30,158900,31778000,15890000,15890000,15889500,15889500,15890000,15890000
962,0,19,12,0,91000031,150000,0,0,6,1591220,7,159130,8,159130,9,318250,10,318250,29,159130,30,159130,31824400,15913000,15913000,15912500,15912500,15913000,15913000
963,0,19,13,0,91000031,150000,0,0,6,1593540,7,159360,8,159360,9,318710,10,318710,29,159360,30,159360,31870800,15936000,15936000,15935500,15935500,15936000,15936000
964,0,19,14,0,91000031,150000,0,0,6,1595860,7,159590,8,159590,9,319180,10,319180,29,159590,30,159590,31917200,15959000,15959000,15959000,15959000,15959000,15959000
965,0,19,15,0,91000031,150000,0,0,6,1598180,7,159820,8,159820,9,319640,10,319640,29,159820,30,159820,31963600,15982000,15982000,15982000,15982000,15982000,15982000
966,0,19,16,0,91000031,150000,0,0,6,1600500,7,160060,8,160060,9,320110,10,320110,29,160060,30,160060,32010000,16006000,16006000,16005500,16005500,16006000,16006000
967,0,19,17,0,91000031,150000,0,0,6,1602820,7,160290,8,160290,9,320570,10,320570,29,160290,30,160290,32056400,16029000,16029000,16028500,16028500,16029000,16029000
968,0,19,18,0,91000031,150000,0,0,6,1605150,7,160520,8,160520,9,321030,10,321030,29,160520,30,160520,32103000,16052000,16052000,16051500,16051500,16052000,16052000
969,0,19,19,0,91000031,150000,0,0,6,1607470,7,160750,8,160750,9,321500,10,321500,29,160750,30,160750,32149400,16075000,16075000,16075000,16075000,16075000,16075000
970,0,19,20,0,91000031,150000,0,0,6,1609800,7,160980,8,160980,9,321960,10,321960,29,160980,30,160980,32196000,16098000,16098000,16098000,16098000,16098000,16098000
971,0,19,21,0,91000031,150000,0,0,6,1612120,7,161220,8,161220,9,322430,10,322430,29,161220,30,161220,32242400,16122000,16122000,16121500,16121500,16122000,16122000
972,0,19,22,0,91000031,150000,0,0,6,1614450,7,161450,8,161450,9,322900,10,322900,29,161450,30,161450,32289000,16145000,16145000,16145000,16145000,16145000,16145000
973,0,19,23,0,91000031,150000,0,0,6,1616780,7,161680,8,161680,9,323360,10,323360,29,161680,30,161680,32335600,16168000,16168000,16168000,16168000,16168000,16168000
974,0,19,24,0,91000031,150000,0,0,6,1619110,7,161920,8,161920,9,323830,10,323830,29,161920,30,161920,32382200,16192000,16192000,16191500,16191500,16192000,16192000
975,0,19,25,0,91000031,150000,0,0,6,1621440,7,162150,8,162150,9,324290,10,324290,29,162150,30,162150,32428800,16215000,16215000,16214500,16214500,16215000,16215000
976,0,19,26,0,91000031,150000,0,0,6,1623770,7,162380,8,162380,9,324760,10,324760,29,162380,30,162380,32475400,16238000,16238000,16238000,16238000,16238000,16238000
977,0,19,27,0,91000031,150000,0,0,6,1626100,7,162620,8,162620,9,325230,10,325230,29,162620,30,162620,32522000,16262000,16262000,16261500,16261500,16262000,16262000
978,0,19,28,0,91000031,150000,0,0,6,1628430,7,162850,8,162850,9,325690,10,325690,29,162850,30,162850,32568600,16285000,16285000,16284500,16284500,16285000,16285000
979,0,19,29,0,91000031,150000,0,0,6,1630770,7,163080,8,163080,9,326160,10,326160,29,163080,30,163080,32615400,16308000,16308000,16308000,16308000,16308000,16308000
980,0,19,30,0,91000031,150000,0,0,6,1633100,7,163320,8,163320,9,326630,10,326630,29,163320,30,163320,32662000,16332000,16332000,16331500,16331500,16332000,16332000
981,0,19,31,0,91000031,150000,0,0,6,1635440,7,163550,8,163550,9,327090,10,327090,29,163550,30,163550,32708800,16355000,16355000,16354500,16354500,16355000,16355000
982,0,19,32,0,91000031,150000,0,0,6,1637780,7,163780,8,163780,9,327560,10,327560,29,163780,30,163780,32755600,16378000,16378000,16378000,16378000,16378000,16378000
983,0,19,33,0,91000031,150000,0,0,6,1640110,7,164020,8,164020,9,328030,10,328030,29,164020,30,164020,32802200,16402000,16402000,16401500,16401500,16402000,16402000
984,0,19,34,0,91000031,150000,0,0,6,1642450,7,164250,8,164250,9,328500,10,328500,29,164250,30,164250,32849000,16425000,16425000,16425000,16425000,16425000,16425000
985,0,19,35,0,91000031,150000,0,0,6,1644790,7,164480,8,164480,9,328960,10,328960,29,164480,30,164480,32895800,16448000,16448000,16448000,16448000,16448000,16448000
986,0,19,36,0,91000031,150000,0,0,6,1647130,7,164720,8,164720,9,329430,10,329430,29,164720,30,164720,32942600,16472000,16472000,16471500,16471500,16472000,16472000
987,0,19,37,0,91000031,150000,0,0,6,1649470,7,164950,8,164950,9,329900,10,329900,29,164950,30,164950,32989400,16495000,16495000,16495000,16495000,16495000,16495000
988,0,19,38,0,91000031,150000,0,0,6,1651820,7,165190,8,165190,9,330370,10,330370,29,165190,30,165190,33036400,16519000,16519000,16518500,16518500,16519000,16519000
989,0,19,39,0,91000031,150000,0,0,6,1654160,7,165420,8,165420,9,330840,10,330840,29,165420,30,165420,33083200,16542000,16542000,16542000,16542000,16542000,16542000
990,0,19,40,0,91000031,150000,0,0,6,1656500,7,165660,8,165660,9,331310,10,331310,29,165660,30,165660,33130000,16566000,16566000,16565500,16565500,16566000,16566000
991,0,19,41,0,91000031,150000,0,0,6,1658850,7,165890,8,165890,9,331770,10,331770,29,165890,30,165890,33177000,16589000,16589000,16588500,16588500,16589000,16589000
992,0,19,42,0,91000031,150000,0,0,6,1661200,7,166120,8,166120,9,332240,10,332240,29,166120,30,166120,33224000,16612000,16612000,16612000,16612000,16612000,16612000
