id,type,jjcscore,jjcclass,jjcdan,robotlevel,teamnum,showfight,showfight1,optionhero1,herolv1,robotstar1,optionhero2,herolv2,robotstar2,optionhero3,herolv3,robotstar3,optionhero4,herolv4,robotstar4,optionhero5,herolv5,robotstar5,optionhero6,herolv6,robotstar6,optionhero7,herolv7,robotstar7,optionhero8,herolv8,robotstar8,optionhero9,herolv9,robotstar9,hydraoption,ragevalue,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,base_type8,base_value8,base_type9,base_value9,base_type10,base_value10,base_type11,base_value11,base_type12,base_value12,base_type13,base_value13
550,3,0,2,10,121,1,47516200,45140390,1001,211,10,1002,210,10,1003,209,10,1005,208,10,1006,207,10,1009,207,10,1010,208,10,1012,207,10,1013,207,10,5003,0,21,10000,22,240,1,165735,2,12587,3,2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,3,0,2,11,120,1,41656200,39573390,1001,210,10,1002,209,10,1003,208,10,1005,207,10,1006,206,10,1009,206,10,1010,207,10,1012,206,10,1013,206,10,5003,0,21,10000,22,240,1,145298,2,11035,3,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,3,0,2,12,119,1,36032700,34231065,1001,209,10,1002,208,10,1003,207,10,1005,206,10,1006,205,10,1009,205,10,1010,206,10,1012,205,10,1013,205,10,5003,0,21,10000,22,240,1,125688,2,9545,3,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,3,0,2,13,118,1,35617500,33836625,1001,208,10,1002,207,10,1003,206,10,1005,205,10,1006,204,10,1009,204,10,1010,205,10,1012,204,10,1013,204,10,5003,0,21,10000,22,240,1,124240,2,9435,3,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,3,0,2,14,117,1,35202300,33442185,1001,207,10,1002,206,10,1003,205,10,1005,204,10,1006,203,10,1009,203,10,1010,204,10,1012,203,10,1013,203,10,5003,0,21,10000,22,240,1,122792,2,9325,3,1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,3,0,2,15,116,1,34788700,33049265,1001,206,10,1002,205,10,1003,204,10,1005,203,10,1006,202,10,1009,202,10,1010,203,10,1012,202,10,1013,202,10,5003,0,21,10000,22,240,1,121345,2,9215,3,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,3,0,3,1,115,1,34373500,32654825,1001,205,10,1002,204,10,1003,203,10,1005,202,10,1006,201,10,1009,201,10,1010,202,10,1012,201,10,1013,201,10,5003,0,21,10000,22,240,1,119897,2,9105,3,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,3,0,3,2,114,1,33958500,32260575,1001,204,10,1002,203,10,1003,202,10,1005,201,10,1006,200,10,1009,200,10,1010,201,10,1012,200,10,1013,200,10,5003,0,21,10000,22,240,1,118450,2,8995,3,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,3,0,3,3,113,1,33544800,31867560,1001,203,10,1002,202,10,1003,201,10,1005,200,10,1006,199,9,1009,199,9,1010,200,10,1012,199,9,1013,199,9,5003,0,21,10000,22,240,1,117002,2,8886,3,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,3,0,3,4,112,1,33129600,31473120,1001,202,10,1002,201,10,1003,200,10,1005,199,9,1006,198,9,1009,198,9,1010,199,9,1012,198,9,1013,198,9,5003,0,21,10000,22,240,1,115554,2,8776,3,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,3,0,3,5,111,1,32714500,31078775,1001,201,10,1002,200,10,1003,199,9,1005,198,9,1006,197,9,1009,197,9,1010,198,9,1012,197,9,1013,197,9,5003,0,21,10000,22,240,1,114107,2,8666,3,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,3,0,3,6,110,1,32299300,30684335,1001,200,10,1002,199,9,1003,198,9,1005,197,9,1006,196,9,1009,196,9,1010,197,9,1012,196,9,1013,196,9,5003,0,21,10000,22,240,1,112659,2,8556,3,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,3,0,3,7,109,1,31884100,30289895,1001,199,9,1002,198,9,1003,197,9,1005,196,9,1006,195,9,1009,195,9,1010,196,9,1012,195,9,1013,195,9,5003,0,21,10000,22,240,1,111211,2,8446,3,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,3,0,3,8,108,1,31469100,29895645,1001,198,9,1002,197,9,1003,196,9,1005,195,9,1006,194,9,1009,194,9,1010,195,9,1012,194,9,1013,194,9,5003,0,21,10000,22,240,1,109764,2,8336,3,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,3,0,3,9,107,1,31053900,29501205,1001,197,9,1002,196,9,1003,195,9,1005,194,9,1006,193,9,1009,193,9,1010,194,9,1012,193,9,1013,193,9,5003,0,21,10000,22,240,1,108316,2,8226,3,1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,3,0,3,10,106,1,30638800,29106860,1001,196,9,1002,195,9,1003,194,9,1005,193,9,1006,192,9,1009,192,9,1010,193,9,1012,192,9,1013,192,9,5003,0,21,10000,22,240,1,106869,2,8116,3,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,3,0,3,11,105,1,30223600,28712420,1001,195,9,1002,194,9,1003,193,9,1005,192,9,1006,191,9,1009,191,9,1010,192,9,1012,191,9,1013,191,9,5003,0,21,10000,22,240,1,105421,2,8006,3,1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,3,0,3,12,104,1,29808400,28317980,1001,194,9,1002,193,9,1003,192,9,1005,191,9,1006,190,9,1009,190,9,1010,191,9,1012,190,9,1013,190,9,5003,0,21,10000,22,240,1,103973,2,7896,3,1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,3,0,3,13,103,1,29393400,27923730,1001,193,9,1002,192,9,1003,191,9,1005,190,9,1006,189,9,1009,189,9,1010,190,9,1012,189,9,1013,189,9,5003,0,21,10000,22,240,1,102526,2,7786,3,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,3,0,3,14,102,1,28978200,27529290,1001,192,9,1002,191,9,1003,190,9,1005,189,9,1006,188,9,1009,188,9,1010,189,9,1012,188,9,1013,188,9,5003,0,21,10000,22,240,1,101078,2,7676,3,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,3,0,3,15,101,1,28563000,27134850,1001,191,9,1002,190,9,1003,189,9,1005,188,9,1006,187,9,1009,187,9,1010,188,9,1012,187,9,1013,187,9,5003,0,21,10000,22,240,1,99630,2,7566,3,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,3,0,4,1,100,1,24901000,23655950,1001,190,9,1002,189,9,1003,188,9,1005,187,9,1006,186,9,1009,186,9,1010,187,9,1012,186,9,1013,186,9,5003,0,21,10000,22,240,1,86857,2,6596,3,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,3,0,4,2,99,1,21091900,20037305,1001,189,9,1002,188,9,1003,187,9,1005,186,9,1006,185,9,1009,185,9,1010,186,9,1012,185,9,1013,185,9,5003,0,21,10000,22,240,1,73573,2,5587,3,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,3,0,4,3,98,1,20842000,19799900,1001,188,9,1002,187,9,1003,186,9,1005,185,9,1006,184,9,1009,184,9,1010,185,9,1012,184,9,1013,184,9,5003,0,21,10000,22,240,1,72697,2,5521,3,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,3,0,4,4,97,1,20589100,19559645,1001,187,9,1002,186,9,1003,185,9,1005,184,9,1006,183,9,1009,183,9,1010,184,9,1012,183,9,1013,183,9,5003,0,21,10000,22,240,1,71821,2,5454,3,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,3,0,4,5,96,1,20339200,19322240,1001,186,9,1002,185,9,1003,184,9,1005,183,9,1006,182,9,1009,182,9,1010,183,9,1012,182,9,1013,182,9,5003,0,21,10000,22,240,1,70945,2,5388,3,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,3,0,4,6,95,1,20088000,19083600,1001,185,9,1002,184,9,1003,183,9,1005,182,9,1006,181,9,1009,181,9,1010,182,9,1012,181,9,1013,181,9,5003,0,21,10000,22,240,1,70070,2,5321,3,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,3,0,4,7,94,1,19836600,18844770,1001,184,9,1002,183,9,1003,182,9,1005,181,9,1006,180,9,1009,180,9,1010,181,9,1012,180,9,1013,180,9,5003,0,21,10000,22,240,1,69194,2,5255,3,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,3,0,4,8,93,1,19585200,18605940,1001,183,9,1002,182,9,1003,181,9,1005,180,9,1006,179,8,1009,179,8,1010,180,9,1012,179,8,1013,179,8,5003,0,21,10000,22,240,1,68318,2,5188,3,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,3,0,4,9,92,1,19335300,18368535,1001,182,9,1002,181,9,1003,180,9,1005,179,8,1006,178,8,1009,178,8,1010,179,8,1012,178,8,1013,178,8,5003,0,21,10000,22,240,1,67442,2,5122,3,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,3,0,4,10,91,1,19083900,18129705,1001,181,9,1002,180,9,1003,179,8,1005,178,8,1006,177,8,1009,177,8,1010,178,8,1012,177,8,1013,177,8,5003,0,21,10000,22,240,1,66566,2,5055,3,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,3,0,4,11,90,1,18832500,17890875,1001,180,9,1002,179,8,1003,178,8,1005,177,8,1006,176,8,1009,176,8,1010,177,8,1012,176,8,1013,176,8,5003,0,21,10000,22,240,1,65690,2,4989,3,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,3,0,4,12,89,1,18581100,17652045,1001,179,8,1002,178,8,1003,177,8,1005,176,8,1006,175,8,1009,175,8,1010,176,8,1012,175,8,1013,175,8,5003,0,21,10000,22,240,1,64814,2,4922,3,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,3,0,4,13,88,1,18331200,17414640,1001,178,8,1002,177,8,1003,176,8,1005,175,8,1006,174,8,1009,174,8,1010,175,8,1012,174,8,1013,174,8,5003,0,21,10000,22,240,1,63938,2,4856,3,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,3,0,4,14,87,1,18078400,17174480,1001,177,8,1002,176,8,1003,175,8,1005,174,8,1006,173,8,1009,173,8,1010,174,8,1012,173,8,1013,173,8,5003,0,21,10000,22,240,1,63063,2,4789,3,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,3,0,4,15,86,1,17827000,16935650,1001,176,8,1002,175,8,1003,174,8,1005,173,8,1006,172,8,1009,172,8,1010,173,8,1012,172,8,1013,172,8,5003,0,21,10000,22,240,1,62187,2,4722,3,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,3,0,5,1,85,1,17577100,16698245,1001,175,8,1002,174,8,1003,173,8,1005,172,8,1006,171,8,1009,171,8,1010,172,8,1012,171,8,1013,171,8,5003,0,21,10000,22,240,1,61311,2,4656,3,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,3,0,5,2,84,1,17324200,16457990,1001,174,8,1002,173,8,1003,172,8,1005,171,8,1006,170,8,1009,170,8,1010,171,8,1012,170,8,1013,170,8,5003,0,21,10000,22,240,1,60435,2,4589,3,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,3,0,5,3,83,1,17074300,16220585,1001,173,8,1002,172,8,1003,171,8,1005,170,8,1006,169,8,1009,169,8,1010,170,8,1012,169,8,1013,169,8,5003,0,21,10000,22,240,1,59559,2,4523,3,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,3,0,5,4,82,1,16822900,15981755,1001,172,8,1002,171,8,1003,170,8,1005,169,8,1006,168,8,1009,168,8,1010,169,8,1012,168,8,1013,168,8,5003,0,21,10000,22,240,1,58683,2,4456,3,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,3,0,5,5,81,1,16571500,15742925,1001,171,8,1002,170,8,1003,169,8,1005,168,8,1006,167,8,1009,167,8,1010,168,8,1012,167,8,1013,167,8,5003,0,21,10000,22,240,1,57807,2,4390,3,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,3,0,5,6,80,1,14270700,13557165,1001,170,8,1002,169,8,1003,168,8,1005,167,8,1006,166,8,1009,166,8,1010,167,8,1012,166,8,1013,166,8,5003,0,21,10000,22,240,1,49778,2,3780,3,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,3,0,5,7,79,1,11748000,11160600,1001,169,8,1002,168,8,1003,167,8,1005,166,8,1006,165,8,1009,165,8,1010,166,8,1012,165,8,1013,165,8,5003,0,21,10000,22,240,1,40980,2,3112,3,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,3,0,5,8,78,1,11603700,11023515,1001,168,8,1002,167,8,1003,166,8,1005,165,8,1006,164,8,1009,164,8,1010,165,8,1012,164,8,1013,164,8,5003,0,21,10000,22,240,1,40478,2,3074,3,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,3,0,5,9,77,1,11461000,10887950,1001,167,8,1002,166,8,1003,165,8,1005,164,8,1006,163,8,1009,163,8,1010,164,8,1012,163,8,1013,163,8,5003,0,21,10000,22,240,1,39977,2,3036,3,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,3,0,5,10,76,1,11316700,10750865,1001,166,8,1002,165,8,1003,164,8,1005,163,8,1006,162,8,1009,162,8,1010,163,8,1012,162,8,1013,162,8,5003,0,21,10000,22,240,1,39475,2,2998,3,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,3,0,5,11,75,1,11170900,10612355,1001,165,8,1002,164,8,1003,163,8,1005,162,8,1006,161,8,1009,161,8,1010,162,8,1012,161,8,1013,161,8,5003,0,21,10000,22,240,1,38973,2,2959,3,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,3,0,5,12,74,1,11028100,10476695,1001,164,8,1002,163,8,1003,162,8,1005,161,8,1006,160,8,1009,160,8,1010,161,8,1012,160,8,1013,160,8,5003,0,21,10000,22,240,1,38471,2,2921,3,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,3,0,5,13,73,1,10883800,10339610,1001,163,8,1002,162,8,1003,161,8,1005,160,8,1006,159,6,1009,159,6,1010,160,8,1012,159,6,1013,159,6,5003,0,21,10000,22,240,1,37969,2,2883,3,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,3,0,5,14,72,1,10741200,10204140,1001,162,8,1002,161,8,1003,160,8,1005,159,6,1006,158,6,1009,158,6,1010,159,6,1012,158,6,1013,158,6,5003,0,21,10000,22,240,1,37468,2,2845,3,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,3,0,5,15,71,1,10596900,10067055,1001,161,8,1002,160,8,1003,159,6,1005,158,6,1006,157,6,1009,157,6,1010,158,6,1012,157,6,1013,157,6,5003,0,21,10000,22,240,1,36966,2,2807,3,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,3,0,6,1,70,1,10452600,9929970,1001,160,8,1002,159,6,1003,158,6,1005,157,6,1006,156,6,1009,156,6,1010,157,6,1012,156,6,1013,156,6,5003,0,21,10000,22,240,1,36464,2,2769,3,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,3,0,6,2,69,1,10309800,9794310,1001,159,6,1002,158,6,1003,157,6,1005,156,6,1006,155,6,1009,155,6,1010,156,6,1012,155,6,1013,155,6,5003,0,21,10000,22,240,1,35962,2,2731,3,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,3,0,6,3,68,1,10165500,9657225,1001,158,6,1002,157,6,1003,156,6,1005,155,6,1006,154,6,1009,154,6,1010,155,6,1012,154,6,1013,154,6,5003,0,21,10000,22,240,1,35460,2,2693,3,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,3,0,6,4,67,1,10021300,9520235,1001,157,6,1002,156,6,1003,155,6,1005,154,6,1006,153,6,1009,153,6,1010,154,6,1012,153,6,1013,153,6,5003,0,21,10000,22,240,1,34959,2,2655,3,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,3,0,6,5,66,1,9877000,9383150,1001,156,6,1002,155,6,1003,154,6,1005,153,6,1006,152,6,1009,152,6,1010,153,6,1012,152,6,1013,152,6,5003,0,21,10000,22,240,1,34457,2,2616,3,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,3,0,6,6,65,1,9732700,9246065,1001,155,6,1002,154,6,1003,153,6,1005,152,6,1006,151,6,1009,151,6,1010,152,6,1012,151,6,1013,151,6,5003,0,21,10000,22,240,1,33955,2,2578,3,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,3,0,6,7,64,1,9589900,9110405,1001,154,6,1002,153,6,1003,152,6,1005,151,6,1006,150,6,1009,150,6,1010,151,6,1012,150,6,1013,150,6,5003,0,21,10000,22,240,1,33453,2,2540,3,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,3,0,6,8,63,1,9445600,8973320,1001,153,6,1002,152,6,1003,151,6,1005,150,6,1006,149,6,1009,149,6,1010,150,6,1012,149,6,1013,149,6,5003,0,21,10000,22,240,1,32951,2,2502,3,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,3,0,6,9,62,1,9301500,8836425,1001,152,6,1002,151,6,1003,150,6,1005,149,6,1006,148,6,1009,148,6,1010,149,6,1012,148,6,1013,148,6,5003,0,21,10000,22,240,1,32450,2,2464,3,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,3,0,6,10,61,1,9158700,8700765,1001,151,6,1002,150,6,1003,149,6,1005,148,6,1006,147,6,1009,147,6,1010,148,6,1012,147,6,1013,147,6,5003,0,21,10000,22,240,1,31948,2,2426,3,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,3,0,6,11,60,1,7762800,7374660,1001,150,6,1002,149,6,1003,148,6,1005,147,6,1006,146,6,1009,146,6,1010,147,6,1012,146,6,1013,146,6,5003,0,21,10000,22,240,1,27082,2,2056,3,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,3,0,6,12,59,1,6126400,5820080,1001,149,6,1002,148,6,1003,147,6,1005,146,6,1006,145,6,1009,145,6,1010,146,6,1012,145,6,1013,145,6,5002,0,21,10000,22,240,1,21373,2,1623,3,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,3,0,6,13,58,1,6043600,5741420,1001,148,6,1002,147,6,1003,146,6,1005,145,6,1006,144,6,1009,144,6,1010,145,6,1012,144,6,1013,144,6,5002,0,21,10000,22,240,1,21081,2,1601,3,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,3,0,6,14,57,1,5957800,5659910,1001,147,6,1002,146,6,1003,145,6,1005,144,6,1006,143,6,1009,143,6,1010,144,6,1012,143,6,1013,143,6,5002,0,21,10000,22,240,1,20789,2,1578,3,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,3,0,6,15,56,1,5875000,5581250,1001,146,6,1002,145,6,1003,144,6,1005,143,6,1006,142,6,1009,142,6,1010,143,6,1012,142,6,1013,142,6,5001,0,21,10000,22,240,1,20497,2,1556,3,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
