monsterid,name,level,camp,type,heroattackcycle,soldier,soldierattackcycle,cablerange,ragevalue,heromodel,soldiermodel,herobuff,awakenlevel,killanger,heromodelsize,soldiermodelsize,soldiersnumber,base_type1,base_value1,base_type2,base_value2,base_type3,base_value3,base_type4,base_value4,base_type5,base_value5,base_type6,base_value6,base_type7,base_value7,base_type8,base_value8,base_type9,base_value9,base_type10,base_value10
1370501,神射手,68,1,1,110211,52010202,1102,15000,0,1102,52010202,0,0,200,100,60,70,11,20000,12,90,6,8171362,7,50675,8,11468,9,73043,10,12643,29,96075,30,3931,0,0
1370502,大法师,68,1,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,8171362,7,50675,8,11468,9,73043,10,12643,29,96075,30,3931,0,0
1370503,灵翼刺客,68,4,1,1010,52010101,1010,15000,800,1010,52010101,0,0,200,130,60,70,11,20000,12,90,6,12615420,7,50336,8,19114,9,72801,10,21072,29,95591,30,6551,0,0
1370601,近卫军,68,1,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,12386040,7,49998,8,22937,9,72559,10,25287,29,95107,30,7862,0,0
1370602,圣堂武士,68,1,1,110411,52010204,1104,15000,0,1104,52010204,0,0,200,100,60,70,11,20000,12,90,6,12386040,7,49998,8,22937,9,72559,10,25287,29,95107,30,7862,0,0
1370603,神射手,68,1,1,110211,52010202,1102,15000,0,1102,52010202,0,0,200,100,60,70,11,20000,12,90,6,8171362,7,50675,8,11468,9,73043,10,12643,29,96075,30,3931,0,0
1370801,狂暴利刃,68,5,1,4005,52010101,4005,15000,800,4005,52010101,0,0,200,130,60,70,11,20000,12,90,6,12615420,7,50336,8,19114,9,72801,10,21072,29,95591,30,6551,0,0
1370802,海洋之狼,68,1,1,1001,52010101,1001,15000,800,1001,52010101,0,0,200,130,60,70,11,20000,12,90,6,12615420,7,50336,8,19114,9,72801,10,21072,29,95591,30,6551,0,0
1370803,刀魂,68,1,1,3005,52010101,3005,15000,800,3005,52010101,0,0,200,130,60,70,11,20000,12,90,6,12615420,7,50336,8,19114,9,72801,10,21072,29,95591,30,6551,0,0
1370901,圣堂武士,68,1,1,110411,52010204,1104,15000,0,1104,52010204,0,0,200,100,60,70,11,20000,12,90,6,12386040,7,49998,8,22937,9,72559,10,25287,29,95107,30,7862,0,0
1370902,神射手,68,1,1,110211,52010202,1102,15000,0,1102,52010202,0,0,200,100,60,70,11,20000,12,90,6,8171362,7,50675,8,11468,9,73043,10,12643,29,96075,30,3931,0,0
1370903,大法师,68,1,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,8171362,7,50675,8,11468,9,73043,10,12643,29,96075,30,3931,0,0
1370904,弩车,68,2,1,490001,52010102,91,25000,0,91,52010102,0,0,200,100,0,0,11,40000,12,60,6,11468550,7,49998,8,0,9,72559,10,0,29,96317,30,0,0,0
1371001,荒漠可汗,68,5,1,2005,52010101,2005,15000,800,2005,52010101,0,0,200,130,60,70,11,20000,12,90,6,12615420,7,50336,8,19114,9,72801,10,21072,29,95591,30,6551,0,0
1371002,圣堂武士,68,1,1,110411,52010204,1104,15000,0,1104,52010204,0,0,200,100,60,70,11,20000,12,90,6,12386040,7,49998,8,22937,9,72559,10,25287,29,95107,30,7862,0,0
1371003,神射手,68,1,1,110211,52010202,1102,15000,0,1102,52010202,0,0,200,100,60,70,11,20000,12,90,6,8171362,7,50675,8,11468,9,73043,10,12643,29,96075,30,3931,0,0
1371004,大法师,68,1,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,8171362,7,50675,8,11468,9,73043,10,12643,29,96075,30,3931,0,0
1380101,堡垒卫士,69,3,1,310111,52030202,3101,15000,0,3101,52030202,0,0,200,100,60,70,11,20000,12,90,6,12415320,7,50265,8,22991,9,72939,10,25411,29,95407,30,7876,0,0
1380102,狙击手,69,3,1,310211,52030201,3102,15000,0,3102,52030201,0,0,200,100,60,70,11,20000,12,90,6,8190675,7,50944,8,11495,9,73424,10,12705,29,96377,30,3938,0,0
1380103,收割者,69,2,1,1006,52010103,1006,15000,800,1006,52010103,0,0,200,130,60,70,11,20000,12,90,6,15519150,7,50265,8,22991,9,72939,10,25411,29,95407,30,7876,0,0
1380301,堡垒卫士,69,3,1,310111,52030202,3101,15000,0,3101,52030202,0,0,200,100,60,70,11,20000,12,90,6,12415320,7,50265,8,22991,9,72939,10,25411,29,95407,30,7876,0,0
1380302,地神兵,69,3,1,310411,52030204,3104,15000,0,3104,52030204,0,0,200,100,60,70,11,20000,12,90,6,8190675,7,50944,8,11495,9,73424,10,12705,29,96377,30,3938,0,0
1380303,夺灵者,69,1,1,3009,52010103,3009,15000,800,3009,52010103,0,0,200,130,60,70,11,20000,12,90,6,15519150,7,50265,8,22991,9,72939,10,25411,29,95407,30,7876,0,0
1380401,堡垒卫士,69,3,1,310111,52030202,3101,15000,0,3101,52030202,0,0,200,100,60,70,11,20000,12,90,6,12415320,7,50265,8,22991,9,72939,10,25411,29,95407,30,7876,0,0
1380402,狙击手,69,3,1,310211,52030201,3102,15000,0,3102,52030201,0,0,200,100,60,70,11,20000,12,90,6,8190675,7,50944,8,11495,9,73424,10,12705,29,96377,30,3938,0,0
1380403,地神兵,69,3,1,310411,52030204,3104,15000,0,3104,52030204,0,0,200,100,60,70,11,20000,12,90,6,8190675,7,50944,8,11495,9,73424,10,12705,29,96377,30,3938,0,0
1380501,精锐战熊,69,3,1,310310,52030203,3103,15000,0,3103,52030203,0,0,200,100,60,70,11,20000,12,90,6,12415320,7,50265,8,22991,9,72939,10,25411,29,95407,30,7876,0,0
1380502,地神兵,69,3,1,310411,52030204,3104,15000,0,3104,52030204,0,0,200,100,60,70,11,20000,12,90,6,8190675,7,50944,8,11495,9,73424,10,12705,29,96377,30,3938,0,0
1380503,灵界大帝,69,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,15519150,7,50265,8,22991,9,72939,10,25411,29,95407,30,7876,0,0
1380601,曼提柯尔,69,1,2,5003,52010102,5003,25000,800,5003,52010102,0,0,200,200,60,0,11,20000,12,90,6,42150800,7,51962,8,19159,9,74151,10,21176,29,97831,30,6564,0,0
1380602,精锐战熊,69,3,1,310310,52030203,3103,15000,0,3103,52030203,0,0,200,100,60,70,11,20000,12,90,6,12415320,7,50265,8,22991,9,72939,10,25411,29,95407,30,7876,0,0
1380603,地神兵,69,3,1,310411,52030204,3104,15000,0,3104,52030204,0,0,200,100,60,70,11,20000,12,90,6,8190675,7,50944,8,11495,9,73424,10,12705,29,96377,30,3938,0,0
1380801,收割者,69,2,1,1006,52010103,1006,15000,800,1006,52010103,0,0,200,130,60,70,11,20000,12,90,6,15519150,7,50265,8,22991,9,72939,10,25411,29,95407,30,7876,0,0
1380802,夺灵者,69,1,1,3009,52010103,3009,15000,800,3009,52010103,0,0,200,130,60,70,11,20000,12,90,6,15519150,7,50265,8,22991,9,72939,10,25411,29,95407,30,7876,0,0
1380803,地神兵,69,3,1,310411,52030204,3104,15000,0,3104,52030204,0,0,200,100,60,70,11,20000,12,90,6,8190675,7,50944,8,11495,9,73424,10,12705,29,96377,30,3938,0,0
1380901,精锐战熊,69,3,1,310310,52030203,3103,15000,0,3103,52030203,0,0,200,100,60,70,11,20000,12,90,6,12415320,7,50265,8,22991,9,72939,10,25411,29,95407,30,7876,0,0
1380902,狙击手,69,3,1,310211,52030201,3102,15000,0,3102,52030201,0,0,200,100,60,70,11,20000,12,90,6,8190675,7,50944,8,11495,9,73424,10,12705,29,96377,30,3938,0,0
1380903,地神兵,69,3,1,310411,52030204,3104,15000,0,3104,52030204,0,0,200,100,60,70,11,20000,12,90,6,8190675,7,50944,8,11495,9,73424,10,12705,29,96377,30,3938,0,0
1380904,弩车,69,2,1,490001,52010102,91,25000,0,91,52010102,0,0,200,100,0,0,11,40000,12,60,6,11495650,7,50265,8,0,9,72939,10,0,29,96619,30,0,0,0
1381001,灵界大帝,69,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,15519150,7,50265,8,22991,9,72939,10,25411,29,95407,30,7876,0,0
1381002,精锐战熊,69,3,1,310310,52030203,3103,15000,0,3103,52030203,0,0,200,100,60,70,11,20000,12,90,6,12415320,7,50265,8,22991,9,72939,10,25411,29,95407,30,7876,0,0
1381003,狙击手,69,3,1,310211,52030201,3102,15000,0,3102,52030201,0,0,200,100,60,70,11,20000,12,90,6,8190675,7,50944,8,11495,9,73424,10,12705,29,96377,30,3938,0,0
1381004,地神兵,69,3,1,310411,52030204,3104,15000,0,3104,52030204,0,0,200,100,60,70,11,20000,12,90,6,8190675,7,50944,8,11495,9,73424,10,12705,29,96377,30,3938,0,0
1390101,堡垒卫士,70,3,1,310111,52030202,3101,15000,0,3101,52030202,0,0,200,100,60,70,11,20000,12,90,6,12488940,7,51112,8,23127,9,74143,10,25732,29,96532,30,7916,0,0
1390102,狙击手,70,3,1,310211,52030201,3102,15000,0,3102,52030201,0,0,200,100,60,70,11,20000,12,90,6,8239237,7,51795,8,11563,9,74631,10,12866,29,97507,30,3958,0,0
1390103,暮光骑士,70,6,1,2001,52010101,2001,15000,800,2001,52010101,0,0,200,130,60,70,11,20000,12,90,6,15611175,7,51112,8,23127,9,74143,10,25732,29,96532,30,7916,0,0
1390301,堡垒卫士,70,3,1,310111,52030202,3101,15000,0,3101,52030202,0,0,200,100,60,70,11,20000,12,90,6,12488940,7,51112,8,23127,9,74143,10,25732,29,96532,30,7916,0,0
1390302,地神兵,70,3,1,310411,52030204,3104,15000,0,3104,52030204,0,0,200,100,60,70,11,20000,12,90,6,8239237,7,51795,8,11563,9,74631,10,12866,29,97507,30,3958,0,0
1390303,灾祸使者,70,6,1,1007,52010103,1007,15000,800,1007,52010103,0,0,200,130,60,70,11,20000,12,90,6,10985650,7,51112,8,11563,9,74753,10,12866,29,97751,30,3958,0,0
1390401,堡垒卫士,70,3,1,310111,52030202,3101,15000,0,3101,52030202,0,0,200,100,60,70,11,20000,12,90,6,12488940,7,51112,8,23127,9,74143,10,25732,29,96532,30,7916,0,0
1390402,狙击手,70,3,1,310211,52030201,3102,15000,0,3102,52030201,0,0,200,100,60,70,11,20000,12,90,6,8239237,7,51795,8,11563,9,74631,10,12866,29,97507,30,3958,0,0
1390403,地神兵,70,3,1,310411,52030204,3104,15000,0,3104,52030204,0,0,200,100,60,70,11,20000,12,90,6,8239237,7,51795,8,11563,9,74631,10,12866,29,97507,30,3958,0,0
1390501,精锐战熊,70,3,1,310310,52030203,3103,15000,0,3103,52030203,0,0,200,100,60,70,11,20000,12,90,6,12488940,7,51112,8,23127,9,74143,10,25732,29,96532,30,7916,0,0
1390502,狙击手,70,3,1,310211,52030201,3102,15000,0,3102,52030201,0,0,200,100,60,70,11,20000,12,90,6,8239237,7,51795,8,11563,9,74631,10,12866,29,97507,30,3958,0,0
1390503,觅血屠夫,70,1,1,3008,52010101,3008,15000,800,3008,52010101,0,0,200,130,60,70,11,20000,12,90,6,12720180,7,51453,8,19273,9,74387,10,21443,29,97019,30,6596,0,0
1390601,格里芬,70,1,2,5002,52010102,5002,25000,800,5002,52010102,0,0,200,200,60,0,11,20000,12,90,6,42400600,7,52819,8,19273,9,75362,10,21443,29,98970,30,6596,0,0
1390602,精锐战熊,70,3,1,310310,52030203,3103,15000,0,3103,52030203,0,0,200,100,60,70,11,20000,12,90,6,12488940,7,51112,8,23127,9,74143,10,25732,29,96532,30,7916,0,0
1390603,狙击手,70,3,1,310211,52030201,3102,15000,0,3102,52030201,0,0,200,100,60,70,11,20000,12,90,6,8239237,7,51795,8,11563,9,74631,10,12866,29,97507,30,3958,0,0
1390801,夺灵者,70,1,1,3009,52010103,3009,15000,800,3009,52010103,0,0,200,130,60,70,11,20000,12,90,6,15611175,7,51112,8,23127,9,74143,10,25732,29,96532,30,7916,0,0
1390802,觅血屠夫,70,1,1,3008,52010101,3008,15000,800,3008,52010101,0,0,200,130,60,70,11,20000,12,90,6,12720180,7,51453,8,19273,9,74387,10,21443,29,97019,30,6596,0,0
1390803,灾祸使者,70,6,1,1007,52010103,1007,15000,800,1007,52010103,0,0,200,130,60,70,11,20000,12,90,6,10985650,7,51112,8,11563,9,74753,10,12866,29,97751,30,3958,0,0
1390901,精锐战熊,70,3,1,310310,52030203,3103,15000,0,3103,52030203,0,0,200,100,60,70,11,20000,12,90,6,12488940,7,51112,8,23127,9,74143,10,25732,29,96532,30,7916,0,0
1390902,狙击手,70,3,1,310211,52030201,3102,15000,0,3102,52030201,0,0,200,100,60,70,11,20000,12,90,6,8239237,7,51795,8,11563,9,74631,10,12866,29,97507,30,3958,0,0
1390903,地神兵,70,3,1,310411,52030204,3104,15000,0,3104,52030204,0,0,200,100,60,70,11,20000,12,90,6,8239237,7,51795,8,11563,9,74631,10,12866,29,97507,30,3958,0,0
1390904,弩车,70,2,1,490001,52010102,91,25000,0,91,52010102,0,0,200,100,0,0,11,40000,12,60,6,11563800,7,51112,8,0,9,74143,10,0,29,97751,30,0,0,0
1391001,暮光骑士,70,6,1,2001,52010101,2001,15000,800,2001,52010101,0,0,200,130,60,70,11,20000,12,90,6,15611175,7,51112,8,23127,9,74143,10,25732,29,96532,30,7916,0,0
1391002,精锐战熊,70,3,1,310310,52030203,3103,15000,0,3103,52030203,0,0,200,100,60,70,11,20000,12,90,6,12488940,7,51112,8,23127,9,74143,10,25732,29,96532,30,7916,0,0
1391003,狙击手,70,3,1,310211,52030201,3102,15000,0,3102,52030201,0,0,200,100,60,70,11,20000,12,90,6,8239237,7,51795,8,11563,9,74631,10,12866,29,97507,30,3958,0,0
1391004,地神兵,70,3,1,310411,52030204,3104,15000,0,3104,52030204,0,0,200,100,60,70,11,20000,12,90,6,8239237,7,51795,8,11563,9,74631,10,12866,29,97507,30,3958,0,0
1400101,骷髅勇士,71,2,1,210111,52020201,2101,15000,0,2101,52020201,0,0,200,100,60,70,11,20000,12,90,6,12518460,7,51383,8,23182,9,74528,10,25858,29,96836,30,7931,0,0
1400102,骸骨猎手,71,2,1,210211,52020202,2102,15000,0,2102,52020202,0,0,200,100,60,70,11,20000,12,90,6,8258700,7,52067,8,11591,9,75017,10,12929,29,97814,30,3965,0,0
1400103,灵界大帝,71,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,15648075,7,51383,8,23182,9,74528,10,25858,29,96836,30,7931,0,0
1400301,骷髅勇士,71,2,1,210111,52020201,2101,15000,0,2101,52020201,0,0,200,100,60,70,11,20000,12,90,6,12518460,7,51383,8,23182,9,74528,10,25858,29,96836,30,7931,0,0
1400302,恶灵,71,2,1,210300,52020203,2103,15000,0,2103,52020203,0,0,200,100,60,70,11,20000,12,90,6,8258700,7,52067,8,11591,9,75017,10,12929,29,97814,30,3965,0,0
1400303,暮光骑士,71,6,1,2001,52010101,2001,15000,800,2001,52010101,0,0,200,130,60,70,11,20000,12,90,6,15648075,7,51383,8,23182,9,74528,10,25858,29,96836,30,7931,0,0
1400401,吸血男爵,71,2,1,210411,52020204,2104,15000,0,2104,52020204,0,0,200,100,60,70,11,20000,12,90,6,12518460,7,51383,8,23182,9,74528,10,25858,29,96836,30,7931,0,0
1400402,骸骨猎手,71,2,1,210211,52020202,2102,15000,0,2102,52020202,0,0,200,100,60,70,11,20000,12,90,6,8258700,7,52067,8,11591,9,75017,10,12929,29,97814,30,3965,0,0
1400403,恶灵,71,2,1,210300,52020203,2103,15000,0,2103,52020203,0,0,200,100,60,70,11,20000,12,90,6,8258700,7,52067,8,11591,9,75017,10,12929,29,97814,30,3965,0,0
1400501,恶灵,71,2,1,210300,52020203,2103,15000,0,2103,52020203,0,0,200,100,60,70,11,20000,12,90,6,8258700,7,52067,8,11591,9,75017,10,12929,29,97814,30,3965,0,0
1400502,灵界大帝,71,6,1,3007,52010101,3007,15000,400,3007,52010101,0,0,200,130,60,70,11,20000,12,90,6,15648075,7,51383,8,23182,9,74528,10,25858,29,96836,30,7931,0,0
1400503,女伯爵,71,6,1,4009,52010102,4009,15000,800,4009,52010102,0,0,200,130,60,70,11,20000,12,90,6,11011600,7,51383,8,11591,9,75139,10,12929,29,98058,30,3965,0,0
1400601,阿克曼尼,71,1,2,5001,52010102,5001,25000,800,5001,52010102,0,0,200,200,60,0,11,20000,12,90,6,42501000,7,53093,8,19318,9,75750,10,21548,29,99280,30,6609,0,0
1400602,吸血男爵,71,2,1,210411,52020204,2104,15000,0,2104,52020204,0,0,200,100,60,70,11,20000,12,90,6,12518460,7,51383,8,23182,9,74528,10,25858,29,96836,30,7931,0,0
1400603,骸骨猎手,71,2,1,210211,52020202,2102,15000,0,2102,52020202,0,0,200,100,60,70,11,20000,12,90,6,8258700,7,52067,8,11591,9,75017,10,12929,29,97814,30,3965,0,0
1400801,猩红之王,71,1,1,4007,52010101,4007,15000,800,4007,52010101,0,0,200,130,60,70,11,20000,12,90,6,11011600,7,51383,8,11591,9,75139,10,12929,29,98058,30,3965,0,0
1400802,吸血男爵,71,2,1,210411,52020204,2104,15000,0,2104,52020204,0,0,200,100,60,70,11,20000,12,90,6,12518460,7,51383,8,23182,9,74528,10,25858,29,96836,30,7931,0,0
1400803,骸骨猎手,71,2,1,210211,52020202,2102,15000,0,2102,52020202,0,0,200,100,60,70,11,20000,12,90,6,8258700,7,52067,8,11591,9,75017,10,12929,29,97814,30,3965,0,0
1400901,吸血男爵,71,2,1,210411,52020204,2104,15000,0,2104,52020204,0,0,200,100,60,70,11,20000,12,90,6,12518460,7,51383,8,23182,9,74528,10,25858,29,96836,30,7931,0,0
1400902,骸骨猎手,71,2,1,210211,52020202,2102,15000,0,2102,52020202,0,0,200,100,60,70,11,20000,12,90,6,8258700,7,52067,8,11591,9,75017,10,12929,29,97814,30,3965,0,0
1400903,恶灵,71,2,1,210300,52020203,2103,15000,0,2103,52020203,0,0,200,100,60,70,11,20000,12,90,6,8258700,7,52067,8,11591,9,75017,10,12929,29,97814,30,3965,0,0
1400904,弩车,71,2,1,490001,52010102,91,25000,0,91,52010102,0,0,200,100,0,0,11,40000,12,60,6,11591150,7,51383,8,0,9,74528,10,0,29,98058,30,0,0,0
1401001,猩红之王,71,1,1,4007,52010101,4007,15000,800,4007,52010101,0,0,200,130,60,70,11,20000,12,90,6,11011600,7,51383,8,11591,9,75139,10,12929,29,98058,30,3965,0,0
1401002,吸血男爵,71,2,1,210411,52020204,2104,15000,0,2104,52020204,0,0,200,100,60,70,11,20000,12,90,6,12518460,7,51383,8,23182,9,74528,10,25858,29,96836,30,7931,0,0
1401003,骸骨猎手,71,2,1,210211,52020202,2102,15000,0,2102,52020202,0,0,200,100,60,70,11,20000,12,90,6,8258700,7,52067,8,11591,9,75017,10,12929,29,97814,30,3965,0,0
1401004,恶灵,71,2,1,210300,52020203,2103,15000,0,2103,52020203,0,0,200,100,60,70,11,20000,12,90,6,8258700,7,52067,8,11591,9,75017,10,12929,29,97814,30,3965,0,0
1410101,近卫军,72,1,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,14383080,7,65547,8,26635,9,94810,10,31307,29,119604,30,9057,0,0
1410102,神射手,72,1,1,110211,52010202,1102,15000,0,1102,52010202,0,0,200,100,60,70,11,20000,12,90,6,9488850,7,66332,8,13317,9,95370,10,15653,29,120725,30,4528,0,0
1410103,恶魔猎人,72,1,1,2007,52010101,2007,15000,800,2007,52010101,0,0,200,130,60,70,11,20000,12,90,6,14649420,7,65940,8,22196,9,95090,10,26089,29,120165,30,7547,0,0
1410301,神射手,72,1,1,110211,52010202,1102,15000,0,1102,52010202,0,0,200,100,60,70,11,20000,12,90,6,9488850,7,66332,8,13317,9,95370,10,15653,29,120725,30,4528,0,0
1410302,大法师,72,1,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,9488850,7,66332,8,13317,9,95370,10,15653,29,120725,30,4528,0,0
1410303,碎颅者,72,1,1,4004,52010101,4004,15000,800,4004,52010101,0,0,200,130,60,70,11,20000,12,90,6,17978850,7,65547,8,26635,9,94810,10,31307,29,119604,30,9057,0,0
1410401,近卫军,72,1,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,14383080,7,65547,8,26635,9,94810,10,31307,29,119604,30,9057,0,0
1410402,神射手,72,1,1,110211,52010202,1102,15000,0,1102,52010202,0,0,200,100,60,70,11,20000,12,90,6,9488850,7,66332,8,13317,9,95370,10,15653,29,120725,30,4528,0,0
1410403,大法师,72,1,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,9488850,7,66332,8,13317,9,95370,10,15653,29,120725,30,4528,0,0
1410501,圣堂武士,72,1,1,110411,52010204,1104,15000,0,1104,52010204,0,0,200,100,60,70,11,20000,12,90,6,14383080,7,65547,8,26635,9,94810,10,31307,29,119604,30,9057,0,0
1410502,大法师,72,1,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,9488850,7,66332,8,13317,9,95370,10,15653,29,120725,30,4528,0,0
1410503,狂暴利刃,72,5,1,4005,52010101,4005,15000,800,4005,52010101,0,0,200,130,60,70,11,20000,12,90,6,14649420,7,65940,8,22196,9,95090,10,26089,29,120165,30,7547,0,0
1410601,近卫军,72,1,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,14383080,7,65547,8,26635,9,94810,10,31307,29,119604,30,9057,0,0
1410602,圣堂武士,72,1,1,110411,52010204,1104,15000,0,1104,52010204,0,0,200,100,60,70,11,20000,12,90,6,14383080,7,65547,8,26635,9,94810,10,31307,29,119604,30,9057,0,0
1410603,大法师,72,1,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,9488850,7,66332,8,13317,9,95370,10,15653,29,120725,30,4528,0,0
1410801,恶魔猎人,72,1,1,2007,52010101,2007,15000,800,2007,52010101,0,0,200,130,60,70,11,20000,12,90,6,14649420,7,65940,8,22196,9,95090,10,26089,29,120165,30,7547,0,0
1410802,碎颅者,72,1,1,4004,52010101,4004,15000,800,4004,52010101,0,0,200,130,60,70,11,20000,12,90,6,17978850,7,65547,8,26635,9,94810,10,31307,29,119604,30,9057,0,0
1410803,狂暴利刃,72,5,1,4005,52010101,4005,15000,800,4005,52010101,0,0,200,130,60,70,11,20000,12,90,6,14649420,7,65940,8,22196,9,95090,10,26089,29,120165,30,7547,0,0
1410901,圣堂武士,72,1,1,110411,52010204,1104,15000,0,1104,52010204,0,0,200,100,60,70,11,20000,12,90,6,14383080,7,65547,8,26635,9,94810,10,31307,29,119604,30,9057,0,0
1410902,神射手,72,1,1,110211,52010202,1102,15000,0,1102,52010202,0,0,200,100,60,70,11,20000,12,90,6,9488850,7,66332,8,13317,9,95370,10,15653,29,120725,30,4528,0,0
1410903,大法师,72,1,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,9488850,7,66332,8,13317,9,95370,10,15653,29,120725,30,4528,0,0
1410904,弩车,72,2,1,490001,52010102,91,25000,0,91,52010102,0,0,200,100,0,0,11,40000,12,60,6,13317650,7,65547,8,0,9,94810,10,0,29,121005,30,0,0,0
1411001,狂暴利刃,72,5,1,4005,52010101,4005,15000,800,4005,52010101,0,0,200,130,60,70,11,20000,12,90,6,14649420,7,65940,8,22196,9,95090,10,26089,29,120165,30,7547,0,0
1411002,圣堂武士,72,1,1,110411,52010204,1104,15000,0,1104,52010204,0,0,200,100,60,70,11,20000,12,90,6,14383080,7,65547,8,26635,9,94810,10,31307,29,119604,30,9057,0,0
1411003,神射手,72,1,1,110211,52010202,1102,15000,0,1102,52010202,0,0,200,100,60,70,11,20000,12,90,6,9488850,7,66332,8,13317,9,95370,10,15653,29,120725,30,4528,0,0
1411004,大法师,72,1,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,9488850,7,66332,8,13317,9,95370,10,15653,29,120725,30,4528,0,0
1420101,近卫军,73,1,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,14413320,7,65825,8,26691,9,95204,10,31434,29,119914,30,9072,0,0
1420102,神射手,73,1,1,110211,52010202,1102,15000,0,1102,52010202,0,0,200,100,60,70,11,20000,12,90,6,9508800,7,66611,8,13345,9,95766,10,15717,29,121037,30,4536,0,0
1420103,觅血屠夫,73,1,1,3008,52010101,3008,15000,800,3008,52010101,0,0,200,130,60,70,11,20000,12,90,6,14680260,7,66218,8,22242,9,95485,10,26195,29,120475,30,7560,0,0
1420301,近卫军,73,1,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,14413320,7,65825,8,26691,9,95204,10,31434,29,119914,30,9072,0,0
1420302,大法师,73,1,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,9508800,7,66611,8,13345,9,95766,10,15717,29,121037,30,4536,0,0
1420303,恶魔猎人,73,1,1,2007,52010101,2007,15000,800,2007,52010101,0,0,200,130,60,70,11,20000,12,90,6,14680260,7,66218,8,22242,9,95485,10,26195,29,120475,30,7560,0,0
1420401,近卫军,73,1,1,110111,52010201,1101,15000,0,1101,52010201,0,0,200,100,60,70,11,20000,12,90,6,14413320,7,65825,8,26691,9,95204,10,31434,29,119914,30,9072,0,0
1420402,神射手,73,1,1,110211,52010202,1102,15000,0,1102,52010202,0,0,200,100,60,70,11,20000,12,90,6,9508800,7,66611,8,13345,9,95766,10,15717,29,121037,30,4536,0,0
1420403,大法师,73,1,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,9508800,7,66611,8,13345,9,95766,10,15717,29,121037,30,4536,0,0
1420501,神射手,73,1,1,110211,52010202,1102,15000,0,1102,52010202,0,0,200,100,60,70,11,20000,12,90,6,9508800,7,66611,8,13345,9,95766,10,15717,29,121037,30,4536,0,0
1420502,大法师,73,1,1,110310,52010203,1103,15000,0,1103,52010203,0,0,200,100,60,70,11,20000,12,90,6,9508800,7,66611,8,13345,9,95766,10,15717,29,121037,30,4536,0,0
1420503,魅魔女王,73,6,1,3003,52010103,3003,15000,800,3003,52010103,0,0,200,130,60,70,11,20000,12,90,6,12678400,7,65825,8,13345,9,95906,10,15717,29,121317,30,4536,0,0
