skillid,heroname,staropen,learnlv,maxlv,skillname,type,skilldescription,skillvaluetype1,skillcount1,skilladdvalue1,skillvaluetype2,skillcount2,skilladdvalue2,skillvaluetype3,skillcount3,skilladdvalue3,skillvaluetype4,skillcount4,skilladdvalue4,skilltype,attackbefore,attackafter,skillrange,skillscope,skillscope2,skillobject,skillenergy,bufftype1,buffpro1,buffproadd1,bufftype2,buffpro2,buffproadd2,bufftype3,buffpro3,buffproadd3,luaname,skillicon,cd,blacktime,lighteffect,storageeffect,storageturn,tipsdescription,lvupword,tips1,lvup1,tips2,lvup2,fightingnum,awaken1,awakennum1,awaken2,awakennum2,arenaeffect,qualityopen,skillformation,skillimmune,skilltarget,targetnum,skillmode,skillenergy1,skillmax,skillapplication,skillatkpattern,sound,showpanel
400205,祝融,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400206,祝融,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400207,祝融,1,1,0,南蛮爆炎,远程技能,无,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,350,1100,1600,135,1,0,10062,10000,0,0,0,0,0,0,0,a400204,400204,0,0,0,3333,0,无,近战伤害+%.2f％,40,8,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,0,0
400300,貂蝉,9,0,0,普通攻击,骑兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,600,0,0,1,100,24034,10000,0,0,0,0,0,0,0,a400300,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
400301,貂蝉,9,1,0,灵慧,己方光环,无,0,0,0,0,0,0,0,0,0,0,0,0,5,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a400301,400301,0,0,0,0,0,无,减少受到的近战伤害+%.2f％,20,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400302,貂蝉,9,1,0,绝代,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a400302,400302,0,0,0,0,0,无,武力+%.2f,20,5,0,0,6,42400304,3,81400201,40,0,1,0,1,0,0,0,100,80,0,1,0,0
400303,貂蝉,2,1,0,风华,远程技能,闭月有几率造成5次伤害,0,2000,1000,0,0,0,0,0,0,0,0,0,4,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p400303,400303,0,0,0,0,0,闭月有%.0f％几率造成5次伤害,近战攻击%.2f％,20,10,0,0,6,42400304,2,81400201,20,0,1,0,1,0,0,0,100,80,0,1,0,0
400304,貂蝉,1,1,0,闭月,远程技能,"攻击全屏敌方目标3次,有20%几率暴击，同时每次攻击有几率造成5秒沉默",1001,-8000,400,0,0,0,0,0,0,0,0,0,4,1000,350,3000,4000,0,0,0,14034,1500,500,0,0,0,0,0,0,a400304,400304,0,0,0,3333,0,"攻击全屏敌方目标3次,每次造成%.0f％远程伤害,有20％几率暴击，同时每次攻击有%.0f％几率造成5秒沉默",减少受到的伤害+%.2f％,20,4,15,5,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,Skills_Hero/diaochan_skill,6
400305,貂蝉,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400306,貂蝉,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400307,貂蝉,1,1,0,南蛮爆炎,远程技能,无,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,350,1100,4000,0,0,0,14034,1500,0,24034,10000,0,0,0,0,a400304,400304,0,0,0,3333,0,无,减少受到的伤害+%.2f％,120,10,15,5,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,0,0
400400,董卓,9,0,0,普通攻击,步兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,200,0,0,1,100,0,0,0,0,0,0,0,0,0,a400400,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,0,0,1,0,0
400401,董卓,9,1,0,威慑,己方光环,无,0,0,0,0,0,0,0,0,0,0,0,0,5,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a400401,400401,0,0,0,0,0,无,近战防御+%.2f,30,5,0,0,0,42400404,4,81400201,80,0,1,0,1,0,0,0,100,0,0,1,0,0
400402,董卓,9,1,0,健体,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a400402,400402,0,0,0,0,0,无,兵力+%.2f,50,5,0,0,6,42400404,3,81400201,40,0,1,0,1,0,0,0,100,0,0,1,0,0
400403,董卓,2,1,0,风怒,被动触发技能,"战场上每死亡一个单位(召唤物和建筑除外),董卓的伤害提高，同时释放纵祸提升己方全体暴击",0,1,1,0,0,0,0,0,0,0,0,0,2,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p400403,400403,0,0,0,0,0,"战场上每阵亡一个单位,董卓的伤害提高%.0f％,可以叠加5次，且释放大招的时提升全体己方20％暴击，持续12秒",伤害提高%.2f％\n额外伤害+%.2f,10,3,10,3,6,42400404,2,81400201,20,0,1,0,1,0,0,2,100,80,0,1,0,0
400404,董卓,1,1,0,纵祸,近战技能,"董卓对当前敌人造成近战伤害,并且根据造成伤害回复大量兵力",1001,10000,2000,0,0,0,0,0,0,0,0,0,3,1000,350,3000,0,0,1,0,12084,10000,0,34044,10000,0,0,0,0,a200504,400404,0,0,0,3333,0,"对单体目标造成%.0f％近战伤害,立即回复造成伤害80％的兵力。",伤害提高%.2f％\n额外伤害+%.2f,200,20,0,0,6,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,Skills_Hero/dongzhuo_skill,6
400405,董卓,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400406,董卓,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400407,董卓,1,1,0,飞星迷震,近战技能,无,0,0,0,0,0,0,0,0,0,0,0,0,3,1000,350,500,0,0,1,0,0,10000,0,34044,10000,0,0,0,0,a200504,400404,0,0,0,3333,0,无,伤害提高%.2f％\n额外伤害+%.2f,200,20,0,0,6,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,0,0
400500,孟获,9,0,0,普通攻击,骑兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,200,0,0,1,100,0,0,0,0,0,0,0,0,0,a400500,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
400501,孟获,9,1,0,南蛮王,敌方光环,无,0,0,0,0,0,0,0,0,0,0,0,0,6,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a400501,400501,0,0,0,0,0,无,减少远程攻击+%.2f,20,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400502,孟获,9,1,0,南蛮再起,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a400502,400502,0,0,0,0,0,无,南蛮射手军团等级+1,1,1,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,1,1,0,0
400503,孟获,2,1,0,铁甲巨象,被动天赋加成,增加5%攻击力,107,500,100,109,500,100,0,0,0,0,0,0,1,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a400503,400503,0,0,0,0,0,攻击力+%.2f％,伤害提高%.2f％\n额外伤害+%.2f,5,1,8,8,6,42400504,1,81400201,10,0,1,0,1,0,0,1,100,80,0,1,0,0
400504,孟获,1,1,0,一呼百应,近战技能,"召唤两个南蛮象兵出战帮助战斗,并回复自身一部分兵力",200,500,200,0,0,0,0,0,0,0,0,0,3,1000,350,500,0,0,1,0,0,0,0,0,0,0,0,0,0,a400504,400504,0,0,0,3333,0,"召唤两个南蛮象兵出战,并回复%.0f％的最大兵力,持续10秒",南蛮射手军团等级+1\n兵力回复+%.2f,5,2,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,Skills_Hero/menghuo_skill,8
400505,孟获,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400506,孟获,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400507,孟获,1,1,0,南蛮再起,近战技能,无,0,0,0,0,0,0,0,0,0,0,0,0,3,1000,350,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,a400504,400504,0,0,0,3333,0,无,南蛮射手军团等级+1\n兵力回复+%.2f,5,2,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,0,0
400600,贾诩,9,0,0,普通攻击,弓兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,600,0,0,1,100,0,0,0,0,0,0,0,0,0,a400600,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,100,0,0,1,0,0
400601,贾诩,9,1,0,天道,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a400601,400601,0,0,0,0,0,无,远程攻击+%.2f,20,5,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
400602,贾诩,9,1,0,雷击,远程技能,无,0,0,0,0,0,0,0,0,0,0,0,0,4,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a400602,400602,0,0,0,0,0,无,伤害提高%.2f％\n额外伤害+%.2f,20,5,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,80,0,1,0,0
400603,贾诩,2,1,0,引雷,被动天赋加成,增加5%攻击力,107,500,100,109,500,100,0,0,0,0,0,0,1,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a400603,400603,0,0,0,0,0,攻击力+%.2f％,伤害提高%.2f％\n额外伤害+%.2f,5,1,0,0,6,42400604,1,81400201,10,0,1,0,1,0,0,2,100,0,0,1,0,0
400604,贾诩,1,1,0,暗灵涌动,远程技能,"给予近战攻击最高的单位予以强化,提高其伤害,伤害减免,移速",0,0,0,0,0,0,0,0,0,0,0,0,4,1000,350,1600,2000,0,1,0,14084,10000,0,0,0,0,0,0,0,a400604,400604,0,0,0,3333,0,"强化我方近战攻击最高的武将,提高50％伤害加深、35％减免伤害持续%.0f秒,且提高100％移速,持续%.0f秒",治疗提高%.2f％\n额外治疗+%.2f,4,1,4,1,6,0,0,0,0,0,1,1,1,0,0,2,100,0,0,1,Skills_Hero/jiaxu_skill,2
400605,贾诩,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400606,贾诩,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400607,贾诩,1,1,0,九天陨雨,远程技能,无,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,350,1600,2000,0,1,0,0,0,0,0,0,0,0,0,0,a400604,400604,0,0,0,3333,0,无,治疗提高%.2f％\n额外治疗+%.2f,4,1,4,1,6,0,0,0,0,0,1,1,1,0,0,2,100,0,0,1,0,0
400700,华雄,9,0,0,普通攻击,骑兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,200,0,0,1,100,0,0,0,0,0,0,0,0,0,a400700,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
400701,华雄,9,1,0,耀武,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a400701,400701,0,0,0,0,0,无,必杀+%.2f,20,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400702,华雄,9,1,0,怒火中烧,近战技能,无,0,0,0,0,0,0,0,0,0,0,0,0,3,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a400702,400702,0,0,0,0,0,无,减少怒气+%.2f,200,50,0,0,6,0,0,0,0,0,1,0,1,0,0,1,100,80,0,1,0,0
400703,华雄,2,1,0,刀狂,被动天赋加成,增加5%攻击力,107,500,100,109,500,100,0,0,0,0,0,0,1,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a400703,400703,0,0,0,0,0,攻击力+%.2f％,伤害提高%.2f％\n额外伤害+%.2f,5,1,0,0,6,42400704,1,81400201,10,0,1,0,1,0,0,2,100,80,0,1,0,0
400704,华雄,1,1,0,狂刀飓风,近战技能,"华雄使用剑刃卷起强烈的旋风持续吹向敌人,每次对周围敌人造成近战伤害.(大招期间无法普通攻击)",1001,-7000,500,0,0,0,0,0,0,0,0,0,3,1000,350,500,1000,0,1,0,20006,10000,0,0,0,0,0,0,0,a400704,400704,0,0,0,3333,0,"华雄使用剑刃卷起强烈的旋风持续吹向敌人,造成(30％近战攻击+%.0f)点近战伤害",伤害提高%.2f％\n额外伤害+%.2f,50,50,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,Skills_Hero/huaxiong_skill,6
400705,华雄,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400706,华雄,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400707,华雄,1,1,0,烈风疾刃,近战技能,无,0,0,0,0,0,0,0,0,0,0,0,0,3,1000,0,500,1000,0,1,0,0,0,0,0,0,0,0,0,0,a400704,400704,0,0,0,3333,0,无,伤害提高%.2f％\n额外伤害+%.2f,50,50,0,0,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,0,0
400800,华佗,9,0,0,普通攻击,骑兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,2000,0,0,1,100,0,0,0,0,0,0,0,0,0,a400800,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
400801,华佗,9,1,0,牺牲,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a400801,400801,0,0,0,0,0,无,智力+%.2f,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400802,华佗,9,1,0,妙手,远程技能,无,0,0,0,0,0,0,109,2000,10,9,12,12,4,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a400802,400802,0,0,0,0,0,无,伤害+%.2f\n兵力恢复+%.2f,12,12,200,20,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400803,华佗,2,1,0,刮骨,被动天赋加成,增加5%攻击力,107,500,100,109,500,100,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a400803,400803,0,0,0,0,0,攻击力+%.2f％,兵力转移+%.2f,5,1,0,0,6,42400804,1,81400201,10,0,1,0,1,0,0,0,100,80,0,1,0,0
400804,华佗,1,1,0,青囊,远程技能,"华佗妙手回春,持续回复周围己方兵力",1003,1500,500,1002,1000,1000,0,0,0,0,0,0,4,1000,350,1500,3000,0,0,0,0,0,0,0,0,0,0,0,0,a400804,400804,0,0,0,3333,0,"华佗妙手回春,持续恢复3次己方兵力,每次恢复(%.0f％远程攻击)点兵力",治疗提高%.2f％\n额外治疗+%.2f,15,5,15,5,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,Skills_Hero/huatuo_skill,3
400805,华佗,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400806,华佗,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400807,华佗,1,1,0,起死回生,远程技能,无,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,350,2100,3000,0,0,0,0,0,0,0,0,0,0,0,0,a400804,400804,0,0,0,3333,0,无,治疗提高%.2f％\n额外治疗+%.2f,300,5,600,60,6,0,0,0,0,0,1,1,1,0,0,1,100,80,0,1,0,0
400900,庞德,9,0,0,普通攻击,骑兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,200,0,0,1,100,0,0,0,0,0,0,0,0,0,a400900,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
400901,庞德,9,1,0,盾墙,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400901,0,0,0,0,0,无,近战穿透+%.2f,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,80,0,1,0,0
400902,庞德,9,1,0,勇武,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400902,0,0,0,0,0,无,近战暴击+%.2f,500,16,0,0,6,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
400903,庞德,2,1,0,神锤子,近战技能,"巨灵锤可以对周围目标造成伤害,并且35％几率晕眩周围目标4秒",0,8000,500,0,0,0,0,0,0,0,0,0,3,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,400903,0,0,0,0,0,"舍身一击可以对周围目标造成%.0f％近战伤害,并且有35％几率晕眩周围目标4秒",伤害提高%.2f％\n额外伤害+%.2f,50,10,0,0,6,42400904,1,81400201,10,0,1,0,1,0,0,2,100,0,0,1,0,0
400904,庞德,1,1,0,舍身一击,近战技能,"投掷巨锤从天而降,对当前敌人造成近战伤害,并且35％的几率造成持续4秒的晕眩",1001,5000,2000,0,0,0,0,0,0,0,0,0,3,1000,350,3000,0,0,1,0,14094,10000,0,14094,10000,0,0,0,0,a400904,400904,0,0,0,3333,0,"巨锤从天而降,对当前敌人造成%.0f％近战伤害,并且有35％的几率造成4秒的晕眩",伤害提高%.2f％\n额外伤害+%.2f,150,20,0,0,6,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,Skills_Hero/pangde_skill,6
400905,庞德,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400906,庞德,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
400907,庞德,1,1,0,巨灵锤,近战技能,无,0,0,0,0,0,0,0,0,0,0,0,0,3,1000,0,500,0,0,1,0,14094,10000,0,14094,10000,0,0,0,0,a400904,400904,0,0,0,3333,0,无,伤害提高%.2f％\n额外伤害+%.2f,215,20,350,35,6,0,0,0,0,0,1,1,1,0,0,2,100,80,0,1,0,0
401000,张角,9,0,0,普通攻击,弓兵,无,1001,-5000,0,0,0,0,0,0,0,0,0,0,0,300,500,2000,0,0,1,100,0,0,0,0,0,0,0,0,0,a401000,1,0,0,0,0,0,无,无,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,100,0,0,1,0,0
401001,张角,9,1,0,充能,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401001,0,0,0,0,0,无,远程攻击+%.2f,20,10,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,0,0,1,0,0
401002,张角,9,1,0,电流,被动天赋加成,无,0,0,0,0,0,0,0,0,0,0,0,0,1,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,401002,0,0,0,0,0,无,远程攻击+%.2f,3,1,6,6,6,42401004,3,81400201,40,0,1,0,1,0,0,2,100,80,0,1,0,0
401003,张角,2,1,0,黄天当立,被动触发技能,张角对兵力大于30％的目标造成远程暴击的几率增加,4,800,800,0,0,0,0,0,0,0,0,0,2,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,p401003,401003,0,0,0,0,0,张角对兵力大于80％的目标暴击几率提高%.0f％,时间+%.2fS,8,8,0,0,6,42401004,2,81400201,20,0,1,0,1,0,0,2,100,0,0,1,0,0
401004,张角,1,1,0,黄天卫道,远程技能,"召唤8道闪电雷击敌方,随机击中敌人,有50％几率造成2倍伤害,20％几率造成3倍伤害,10％几率造成4倍伤害",1001,-8000,300,0,0,0,0,0,0,0,0,0,4,1000,350,3000,2000,0,1,0,0,0,0,0,0,0,0,0,0,a401004,401004,0,0,0,3333,0,"召唤8道闪电轰击目标,造成%.0f％远程伤害,有50％几率造成2倍伤害,20％几率造成3倍伤害,10％几率造成4倍伤害",伤害提高%.2f％\n额外伤害+%.2f,20,3,0,0,6,0,0,0,0,0,1,1,1,0,0,2,100,0,0,1,Skills_Hero/zhangjiao_skill,6
401005,张角,9,1,0,伤害增加,被动天赋加成,伤害加深+5%,31,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100202,0,0,0,0,0,伤害加深+%.2f％,伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
401006,张角,9,1,0,免伤增加,被动天赋加成,伤害减免+5%,25,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100201,0,0,0,0,0,伤害减免+%.2f％,减少受到的伤害+%.2f％,5,5,0,0,6,0,0,0,0,0,1,0,1,0,0,0,100,80,0,1,0,0
401007,张角,1,1,0,电闪雷鸣,远程技能,无,109,200,10,9,120,12,0,0,0,0,0,0,4,1000,350,2100,2000,0,1,0,10064,10000,0,10096,2000,0,0,0,0,a401004,401004,0,0,0,3333,0,无,伤害提高%.2f％\n额外伤害+%.2f,20,3,0,0,6,0,0,0,0,0,1,1,1,0,0,2,100,0,0,1,0,0
100111,关羽,1,1,20,猛龙过江,被动天赋加成,战斗开始时增加%.2f点怒气,6,1,1,0,90,25,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,战斗开始时增加%.0f点怒气,无,90,25,0,0,6,0,0,0,0,0,7,0,1,0,0,0,100,80,0,1,0,0
100112,关羽,1,1,20,斗神降临,被动天赋加成,"竞技场中,兵力提高%.2f％",106,500,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,"竞技场中,兵力提高%.0f％",无,5,5,0,0,6,0,0,0,0,1,9,0,1,0,0,0,100,80,0,1,0,0
100113,关羽,1,1,20,勇武之躯,被动天赋加成,"所有玩法中,近战和远程攻击提高%.2f点",107,180,50,109,180,50,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,"所有玩法中,近战和远程攻击提高%.0f点",无,180,500,0,0,6,0,0,0,0,0,11,0,1,0,0,0,100,80,0,1,0,0
100114,关羽,1,1,20,坚毅之魂,被动天赋加成,"所有玩法中,兵力提高%.2f点",6,1800,500,0,0,0,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,"所有玩法中,兵力提高%.0f点",无,800,200,0,0,6,0,0,0,0,0,13,0,1,0,0,0,100,80,0,1,0,0
100211,张飞,1,1,20,虎狼之势,被动天赋加成,每损失10％兵力增加%.2f点怒气,2,1,1,0,800,200,0,0,0,0,0,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,每损失10％兵力增加%.0f点怒气,无,8,2,0,0,6,0,0,0,0,0,7,0,1,0,0,0,100,80,0,1,0,0
